row,columns,threads,user,elapsed,sys,pCPU
5000,5000,8,0.34,0.05,0.10,767%
5000,5000,8,0.20,0.04,0.16,779%
5000,5000,8,0.22,0.04,0.15,789%
5000,5000,8,0.27,0.04,0.11,781%
5000,5000,8,0.23,0.05,0.16,780%
5000,5000,8,0.25,0.05,0.14,778%
5000,5000,8,0.25,0.05,0.14,788%
5000,5000,8,0.28,0.05,0.11,782%
5000,5000,8,0.26,0.05,0.13,778%
5000,5000,8,0.26,0.05,0.13,782%
5000,5000,8,0.26,0.05,0.13,778%
5000,5000,8,0.27,0.05,0.12,784%
5000,5000,8,0.26,0.05,0.13,782%
5000,5000,8,0.25,0.05,0.13,784%
5000,5000,8,0.25,0.05,0.13,778%
5000,5000,8,0.25,0.05,0.14,776%
5000,5000,8,0.24,0.05,0.14,786%
5000,5000,8,0.29,0.05,0.10,788%
5000,5000,8,0.26,0.05,0.12,780%
5000,5000,8,0.27,0.05,0.12,776%
5000,5000,8,0.24,0.05,0.14,786%
5000,5000,8,0.26,0.05,0.12,784%
5000,5000,8,0.25,0.05,0.14,774%
5000,5000,8,0.28,0.05,0.10,782%
5000,5000,8,0.24,0.05,0.15,782%
5000,5000,8,0.27,0.05,0.12,792%
5000,5000,8,0.27,0.05,0.11,782%
5000,5000,8,0.27,0.05,0.11,788%
5000,5000,8,0.25,0.05,0.14,788%
5000,5000,8,0.24,0.05,0.14,788%
5000,5000,8,0.24,0.05,0.14,776%
5000,5000,8,0.26,0.05,0.13,776%
5000,5000,8,0.26,0.05,0.12,786%
5000,5000,8,0.26,0.05,0.12,784%
5000,5000,8,0.27,0.05,0.12,782%
5000,5000,8,0.26,0.05,0.13,776%
5000,5000,8,0.26,0.05,0.13,782%
5000,5000,8,0.26,0.05,0.13,780%
5000,5000,8,0.24,0.05,0.15,780%
5000,5000,8,0.25,0.05,0.14,778%
5000,5000,8,0.24,0.05,0.14,788%
5000,5000,8,0.27,0.05,0.11,790%
5000,5000,8,0.28,0.05,0.11,782%
5000,5000,8,0.24,0.05,0.14,786%
5000,5000,8,0.27,0.05,0.12,784%
5000,5000,8,0.25,0.04,0.11,779%
5000,5000,8,0.25,0.04,0.12,785%
5000,5000,8,0.23,0.05,0.15,772%
5000,5000,8,0.25,0.05,0.14,786%
5000,5000,8,0.24,0.05,0.14,788%
5000,5000,8,0.25,0.05,0.13,784%
5000,5000,8,0.25,0.05,0.13,790%
5000,5000,8,0.24,0.05,0.14,790%
5000,5000,8,0.23,0.05,0.15,780%
5000,5000,8,0.25,0.05,0.14,772%
5000,5000,8,0.24,0.05,0.14,786%
5000,5000,8,0.29,0.05,0.11,784%
5000,5000,8,0.26,0.05,0.12,776%
5000,5000,8,0.26,0.05,0.12,782%
5000,5000,8,0.24,0.05,0.14,788%
5000,5000,8,0.22,0.05,0.17,788%
5000,5000,8,0.27,0.05,0.11,788%
5000,5000,8,0.27,0.05,0.12,788%
5000,5000,8,0.24,0.05,0.15,769%
