NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
2097152,2048,32,1,0.046381,0.821793,0.821793,0.855,1.202,0.046,74.96
2097152,2048,32,1,0.050442,0.813722,0.813722,0.836,1.201,0.066,75.13
2097152,2048,32,1,0.034203,0.891550,0.891550,0.910,0.961,0.034,98.26
2097152,2048,32,1,0.048684,0.832567,0.832567,0.868,1.197,0.051,76.77
2097152,2048,32,1,0.034154,0.893864,0.893864,0.916,0.962,0.031,98.34
2097152,2048,32,1,0.050165,0.826543,0.826543,0.864,1.194,0.050,76.59
2097152,2048,32,1,0.033378,0.893160,0.893160,0.903,0.961,0.042,98.26
2097152,2048,32,1,0.050451,0.826554,0.826554,0.853,1.192,0.062,76.76
2097152,2048,32,1,0.034953,0.894992,0.894992,0.911,0.965,0.033,97.85
2097152,2048,32,1,0.050177,0.818234,0.818234,0.856,1.183,0.045,76.17
