NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
2097152,2048,32,2,0.036357,0.464977,0.464977,0.995,0.847,0.084,127.40
2097152,2048,32,2,0.030771,0.491519,0.491519,1.042,0.887,0.091,127.68
2097152,2048,32,2,0.050580,0.494948,0.494948,1.066,0.915,0.115,129.06
2097152,2048,32,2,0.039976,0.565707,0.565707,1.195,0.645,0.082,198.01
2097152,2048,32,2,0.041686,0.513707,0.513707,1.096,0.883,0.095,135.01
2097152,2048,32,2,0.040248,0.575184,0.575184,1.221,0.657,0.080,198.14
2097152,2048,32,2,0.048497,0.503613,0.503613,1.111,0.894,0.094,134.73
2097152,2048,32,2,0.038829,0.569231,0.569231,1.215,0.648,0.068,198.04
2097152,2048,32,2,0.047618,0.506778,0.506778,1.090,0.893,0.116,135.04
2097152,2048,32,2,0.046942,0.500765,0.500765,1.099,0.920,0.082,128.42
