NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
2097152,2048,32,4,0.043082,0.364141,0.364141,1.580,0.757,0.278,245.25
2097152,2048,32,4,0.106002,0.367430,0.367430,1.968,0.862,0.294,262.33
2097152,2048,32,4,0.117229,0.349151,0.349151,1.887,0.844,0.301,259.16
2097152,2048,32,4,0.102231,0.350225,0.350225,1.864,0.839,0.296,257.28
2097152,2048,32,4,0.051866,0.358441,0.358441,1.747,0.810,0.309,253.80
2097152,2048,32,4,0.111207,0.349793,0.349793,1.824,0.845,0.356,258.07
2097152,2048,32,4,0.124024,0.349590,0.349590,1.850,0.856,0.360,258.21
2097152,2048,32,4,0.104045,0.349493,0.349493,1.853,0.837,0.305,257.94
2097152,2048,32,4,0.103292,0.350222,0.350222,1.861,0.840,0.295,256.76
2097152,2048,32,4,0.102805,0.348119,0.348119,1.878,0.843,0.284,256.38
