rows,columns,threads,time
5000,5000,2,0.141043
5000,5000,2,0.141652
5000,5000,2,0.141877
5000,5000,2,0.142272
5000,5000,2,0.143083
5000,5000,2,0.147322
5000,5000,2,0.144494
5000,5000,2,0.145891
5000,5000,2,0.146688
5000,5000,2,0.140570
5000,5000,2,0.140699
5000,5000,2,0.140988
5000,5000,2,0.141533
5000,5000,2,0.141821
5000,5000,2,0.143150
5000,5000,2,0.146905
5000,5000,2,0.143589
5000,5000,2,0.145949
5000,5000,2,0.146584
5000,5000,2,0.140751
5000,5000,2,0.141021
5000,5000,2,0.140745
5000,5000,2,0.141254
5000,5000,2,0.140701
5000,5000,2,0.142784
5000,5000,2,0.146529
5000,5000,2,0.147245
5000,5000,2,0.144321
5000,5000,2,0.145095
5000,5000,2,0.140664
5000,5000,2,0.140487
5000,5000,2,0.139722
5000,5000,2,0.140197
5000,5000,2,0.140763
5000,5000,2,0.143238
5000,5000,2,0.146400
5000,5000,2,0.147812
5000,5000,2,0.144812
5000,5000,2,0.138697
5000,5000,2,0.139164
5000,5000,2,0.139349
5000,5000,2,0.138794
5000,5000,2,0.139105
5000,5000,2,0.145459
5000,5000,2,0.146114
5000,5000,2,0.147093
5000,5000,2,0.143997
5000,5000,2,0.138183
5000,5000,2,0.139215
5000,5000,2,0.138658
5000,5000,2,0.138787
5000,5000,2,0.138780
5000,5000,2,0.139575
5000,5000,2,0.144936
5000,5000,2,0.145868
5000,5000,2,0.147474
5000,5000,2,0.147846
5000,5000,2,0.141520
5000,5000,2,0.141735
5000,5000,2,0.141626
5000,5000,2,0.141321
5000,5000,2,0.140571
5000,5000,2,0.143128
5000,5000,2,0.146605
5000,5000,2,0.146876
5000,5000,2,0.143913
5000,5000,2,0.144821
5000,5000,2,0.142652
5000,5000,2,0.142031
5000,5000,2,0.141781
5000,5000,2,0.142086
5000,5000,2,0.141655
5000,5000,2,0.142282
5000,5000,2,0.145838
5000,5000,2,0.145864
5000,5000,2,0.147037
5000,5000,2,0.147266
5000,5000,2,0.141880
5000,5000,2,0.141305
5000,5000,2,0.141639
5000,5000,2,0.141163
5000,5000,2,0.140262
5000,5000,2,0.141863
5000,5000,2,0.146422
5000,5000,2,0.146725
5000,5000,2,0.147079
5000,5000,2,0.147527
5000,5000,2,0.141663
5000,5000,2,0.141806
5000,5000,2,0.141299
5000,5000,2,0.141057
5000,5000,2,0.141089
5000,5000,2,0.142001
5000,5000,2,0.145509
5000,5000,2,0.145757
5000,5000,2,0.146374
5000,5000,2,0.147090
5000,5000,2,0.140741
5000,5000,2,0.140580
5000,5000,2,0.140442
5000,5000,2,0.140380
5000,5000,2,0.140045
5000,5000,2,0.140812
5000,5000,2,0.144920
5000,5000,2,0.146123
5000,5000,2,0.146328
5000,5000,2,0.146154
5000,5000,2,0.140612
5000,5000,2,0.139527
5000,5000,2,0.140849
5000,5000,2,0.140045
5000,5000,2,0.139456
5000,5000,2,0.140418
5000,5000,2,0.146804
5000,5000,2,0.147306
5000,5000,2,0.143785
5000,5000,2,0.144855
5000,5000,2,0.138751
5000,5000,2,0.142323
5000,5000,2,0.137417
5000,5000,2,0.138308
5000,5000,2,0.142138
5000,5000,2,0.143116
5000,5000,2,0.147148
5000,5000,2,0.147329
5000,5000,2,0.148306
5000,5000,2,0.144211
5000,5000,2,0.145551
5000,5000,2,0.140982
5000,5000,2,0.140914
5000,5000,2,0.140635
5000,5000,2,0.141721
5000,5000,2,0.145109
5000,5000,2,0.145830
5000,5000,2,0.146598
5000,5000,2,0.141374
5000,5000,2,0.138613
5000,5000,2,0.138487
5000,5000,2,0.142438
5000,5000,2,0.142698
5000,5000,2,0.142562
5000,5000,2,0.147169
5000,5000,2,0.147513
5000,5000,2,0.144350
5000,5000,2,0.141814
5000,5000,2,0.141565
5000,5000,2,0.141064
5000,5000,2,0.141260
5000,5000,2,0.140822
5000,5000,2,0.140869
5000,5000,2,0.145890
5000,5000,2,0.147102
5000,5000,2,0.147475
5000,5000,2,0.143758
5000,5000,2,0.137862
5000,5000,2,0.142884
5000,5000,2,0.142553
5000,5000,2,0.138254
5000,5000,2,0.138421
5000,5000,2,0.139025
5000,5000,2,0.144774
5000,5000,2,0.147250
5000,5000,2,0.144502
5000,5000,2,0.145667
5000,5000,2,0.139650
5000,5000,2,0.139807
5000,5000,2,0.139838
5000,5000,2,0.139918
5000,5000,2,0.140141
5000,5000,2,0.145668
5000,5000,2,0.144979
5000,5000,2,0.145743
5000,5000,2,0.146453
5000,5000,2,0.140617
5000,5000,2,0.141105
5000,5000,2,0.141359
5000,5000,2,0.141097
5000,5000,2,0.140629
5000,5000,2,0.142090
5000,5000,2,0.146370
5000,5000,2,0.147207
5000,5000,2,0.144727
5000,5000,2,0.138345
5000,5000,2,0.138989
5000,5000,2,0.139508
5000,5000,2,0.139213
5000,5000,2,0.139715
5000,5000,2,0.144480
5000,5000,2,0.144949
5000,5000,2,0.145836
5000,5000,2,0.146543
5000,5000,2,0.140707
5000,5000,2,0.140398
5000,5000,2,0.140161
5000,5000,2,0.140378
5000,5000,2,0.141408
5000,5000,2,0.141659
5000,5000,2,0.147022
5000,5000,2,0.147692
5000,5000,2,0.144559
5000,5000,2,0.139384
5000,5000,2,0.139057
5000,5000,2,0.138953
5000,5000,2,0.138944
5000,5000,2,0.139074
5000,5000,2,0.144970
5000,5000,2,0.144856
5000,5000,2,0.145436
5000,5000,2,0.146646
5000,5000,2,0.140989
5000,5000,2,0.140619
5000,5000,2,0.141316
5000,5000,2,0.141077
5000,5000,2,0.141035
5000,5000,2,0.142019
5000,5000,2,0.146452
5000,5000,2,0.147788
5000,5000,2,0.144544
5000,5000,2,0.138444
5000,5000,2,0.138765
5000,5000,2,0.139029
5000,5000,2,0.139707
5000,5000,2,0.139229
5000,5000,2,0.143666
5000,5000,2,0.144362
5000,5000,2,0.145313
5000,5000,2,0.146087
5000,5000,2,0.140932
5000,5000,2,0.140366
5000,5000,2,0.140937
5000,5000,2,0.141080
5000,5000,2,0.141328
5000,5000,2,0.142008
5000,5000,2,0.147098
5000,5000,2,0.147647
5000,5000,2,0.144885
5000,5000,2,0.138971
5000,5000,2,0.138276
5000,5000,2,0.139258
5000,5000,2,0.138877
5000,5000,2,0.139516
5000,5000,2,0.140396
5000,5000,2,0.146220
5000,5000,2,0.147469
5000,5000,2,0.144456
5000,5000,2,0.138650
5000,5000,2,0.139215
5000,5000,2,0.139075
5000,5000,2,0.138690
5000,5000,2,0.138345
5000,5000,2,0.143955
5000,5000,2,0.144666
5000,5000,2,0.145564
5000,5000,2,0.146070
5000,5000,2,0.140450
5000,5000,2,0.140693
5000,5000,2,0.140712
5000,5000,2,0.140441
5000,5000,2,0.140388
5000,5000,2,0.141793
5000,5000,2,0.145702
5000,5000,2,0.146758
5000,5000,2,0.147894
5000,5000,2,0.142040
5000,5000,2,0.141961
5000,5000,2,0.138097
5000,5000,2,0.138423
5000,5000,2,0.138680
5000,5000,2,0.143994
5000,5000,2,0.147574
5000,5000,2,0.144848
5000,5000,2,0.145679
5000,5000,2,0.139677
5000,5000,2,0.140180
5000,5000,2,0.139507
5000,5000,2,0.140047
5000,5000,2,0.140218
5000,5000,2,0.146316
5000,5000,2,0.144997
5000,5000,2,0.145655
5000,5000,2,0.146650
5000,5000,2,0.141080
5000,5000,2,0.140838
5000,5000,2,0.140872
5000,5000,2,0.140711
5000,5000,2,0.140993
5000,5000,2,0.142304
5000,5000,2,0.146575
5000,5000,2,0.146801
5000,5000,2,0.144406
5000,5000,2,0.138794
5000,5000,2,0.138607
5000,5000,2,0.138497
5000,5000,2,0.139573
5000,5000,2,0.139178
5000,5000,2,0.139348
5000,5000,2,0.145517
5000,5000,2,0.146908
5000,5000,2,0.148010
5000,5000,2,0.141857
5000,5000,2,0.141991
5000,5000,2,0.142002
5000,5000,2,0.141638
5000,5000,2,0.142568
5000,5000,2,0.143472
5000,5000,2,0.147120
5000,5000,2,0.147597
5000,5000,2,0.144847
5000,5000,2,0.139349
5000,5000,2,0.138977
5000,5000,2,0.138562
5000,5000,2,0.138490
5000,5000,2,0.139713
5000,5000,2,0.140867
5000,5000,2,0.145526
5000,5000,2,0.145867
5000,5000,2,0.147213
5000,5000,2,0.141625
5000,5000,2,0.141718
5000,5000,2,0.142006
5000,5000,2,0.141330
5000,5000,2,0.141988
5000,5000,2,0.143161
5000,5000,2,0.147991
5000,5000,2,0.144942
5000,5000,2,0.145796
5000,5000,2,0.139747
5000,5000,2,0.139996
5000,5000,2,0.139889
5000,5000,2,0.139760
5000,5000,2,0.139657
5000,5000,2,0.140499
5000,5000,2,0.144955
5000,5000,2,0.146506
5000,5000,2,0.147009
5000,5000,2,0.141487
5000,5000,2,0.141391
5000,5000,2,0.138075
5000,5000,2,0.138786
5000,5000,2,0.138878
5000,5000,2,0.143707
5000,5000,2,0.147885
5000,5000,2,0.144645
5000,5000,2,0.145959
5000,5000,2,0.140299
5000,5000,2,0.140217
5000,5000,2,0.140147
5000,5000,2,0.140508
5000,5000,2,0.140258
5000,5000,2,0.141846
5000,5000,2,0.145080
5000,5000,2,0.146281
5000,5000,2,0.146987
5000,5000,2,0.143184
5000,5000,2,0.138776
5000,5000,2,0.138533
5000,5000,2,0.142524
5000,5000,2,0.138415
5000,5000,2,0.138412
5000,5000,2,0.138759
5000,5000,2,0.144784
5000,5000,2,0.147553
5000,5000,2,0.144039
5000,5000,2,0.144988
5000,5000,2,0.139440
5000,5000,2,0.139179
5000,5000,2,0.139410
5000,5000,2,0.139758
5000,5000,2,0.140298
5000,5000,2,0.141383
5000,5000,2,0.146128
5000,5000,2,0.147152
5000,5000,2,0.147569
5000,5000,2,0.141953
5000,5000,2,0.141731
5000,5000,2,0.141777
5000,5000,2,0.141681
5000,5000,2,0.141474
5000,5000,2,0.143506
5000,5000,2,0.146835
5000,5000,2,0.144049
5000,5000,2,0.145197
5000,5000,2,0.139226
5000,5000,2,0.139849
5000,5000,2,0.139712
5000,5000,2,0.139224
5000,5000,2,0.139163
5000,5000,2,0.140536
5000,5000,2,0.144817
5000,5000,2,0.146418
5000,5000,2,0.146719
5000,5000,2,0.140831
5000,5000,2,0.140583
5000,5000,2,0.139775
5000,5000,2,0.139193
5000,5000,2,0.139456
5000,5000,2,0.143640
5000,5000,2,0.147907
5000,5000,2,0.144189
5000,5000,2,0.144762
5000,5000,2,0.143066
5000,5000,2,0.141689
5000,5000,2,0.142216
5000,5000,2,0.141810
5000,5000,2,0.141639
5000,5000,2,0.142868
5000,5000,2,0.145799
5000,5000,2,0.146417
5000,5000,2,0.148133
5000,5000,2,0.142026
5000,5000,2,0.140900
5000,5000,2,0.141756
5000,5000,2,0.141282
5000,5000,2,0.141964
5000,5000,2,0.143559
5000,5000,2,0.147106
5000,5000,2,0.147309
5000,5000,2,0.148400
5000,5000,2,0.142045
5000,5000,2,0.141157
5000,5000,2,0.141206
5000,5000,2,0.141318
5000,5000,2,0.140658
5000,5000,2,0.141820
5000,5000,2,0.145672
5000,5000,2,0.146513
5000,5000,2,0.147494
5000,5000,2,0.141640
5000,5000,2,0.141258
5000,5000,2,0.141145
5000,5000,2,0.140012
5000,5000,2,0.141232
5000,5000,2,0.141648
5000,5000,2,0.145817
5000,5000,2,0.146053
5000,5000,2,0.146988
5000,5000,2,0.141014
5000,5000,2,0.140970
5000,5000,2,0.140471
5000,5000,2,0.140575
5000,5000,2,0.140179
5000,5000,2,0.142008
5000,5000,2,0.145495
5000,5000,2,0.145236
5000,5000,2,0.146270
5000,5000,2,0.140093
5000,5000,2,0.140595
5000,5000,2,0.139345
5000,5000,2,0.140192
5000,5000,2,0.140102
5000,5000,2,0.141980
5000,5000,2,0.145268
5000,5000,2,0.145386
5000,5000,2,0.146374
5000,5000,2,0.140459
5000,5000,2,0.139957
5000,5000,2,0.139116
5000,5000,2,0.140188
5000,5000,2,0.140205
5000,5000,2,0.141218
5000,5000,2,0.145678
5000,5000,2,0.146171
5000,5000,2,0.147086
5000,5000,2,0.146711
5000,5000,2,0.142223
5000,5000,2,0.141569
5000,5000,2,0.141633
5000,5000,2,0.140966
5000,5000,2,0.140339
5000,5000,2,0.140714
5000,5000,2,0.145296
5000,5000,2,0.146359
5000,5000,2,0.147123
5000,5000,2,0.142682
5000,5000,2,0.138053
5000,5000,2,0.138554
5000,5000,2,0.138850
5000,5000,2,0.138469
5000,5000,2,0.138978
5000,5000,2,0.143849
5000,5000,2,0.144119
5000,5000,2,0.145205
5000,5000,2,0.145866
5000,5000,2,0.140408
5000,5000,2,0.139903
5000,5000,2,0.139855
5000,5000,2,0.140757
5000,5000,2,0.140688
5000,5000,2,0.141721
5000,5000,2,0.146133
5000,5000,2,0.146470
5000,5000,2,0.147614
5000,5000,2,0.142190
5000,5000,2,0.141988
5000,5000,2,0.140783
5000,5000,2,0.138273
5000,5000,2,0.138393
5000,5000,2,0.143605
5000,5000,2,0.148228
5000,5000,2,0.144542
5000,5000,2,0.146085
5000,5000,2,0.140556
5000,5000,2,0.140400
5000,5000,2,0.140462
5000,5000,2,0.139988
5000,5000,2,0.140512
5000,5000,2,0.142131
5000,5000,2,0.145125
5000,5000,2,0.145885
5000,5000,2,0.146685
5000,5000,2,0.141819
5000,5000,2,0.141197
5000,5000,2,0.141515
5000,5000,2,0.141998
5000,5000,2,0.142220
5000,5000,2,0.143953
5000,5000,2,0.147124
5000,5000,2,0.147793
5000,5000,2,0.144434
5000,5000,2,0.139178
5000,5000,2,0.138755
5000,5000,2,0.139357
5000,5000,2,0.139509
5000,5000,2,0.140454
5000,5000,2,0.144843
5000,5000,2,0.146134
5000,5000,2,0.147136
5000,5000,2,0.141143
5000,5000,2,0.140957
5000,5000,2,0.141013
5000,5000,2,0.140466
5000,5000,2,0.141192
5000,5000,2,0.142792
5000,5000,2,0.147133
5000,5000,2,0.143574
5000,5000,2,0.145154
5000,5000,2,0.138895
5000,5000,2,0.139188
5000,5000,2,0.139420
5000,5000,2,0.139170
5000,5000,2,0.138670
5000,5000,2,0.139674
5000,5000,2,0.145034
5000,5000,2,0.145978
5000,5000,2,0.147460
5000,5000,2,0.140990
5000,5000,2,0.141747
5000,5000,2,0.142169
5000,5000,2,0.142283
5000,5000,2,0.142477
5000,5000,2,0.143555
5000,5000,2,0.147740
5000,5000,2,0.144476
5000,5000,2,0.145290
5000,5000,2,0.139454
5000,5000,2,0.139216
5000,5000,2,0.140409
5000,5000,2,0.139923
5000,5000,2,0.140254
5000,5000,2,0.141813
5000,5000,2,0.145662
5000,5000,2,0.147039
5000,5000,2,0.147939
5000,5000,2,0.141751
5000,5000,2,0.141612
5000,5000,2,0.142130
5000,5000,2,0.141802
5000,5000,2,0.142074
5000,5000,2,0.143583
5000,5000,2,0.146724
5000,5000,2,0.147403
5000,5000,2,0.144975
5000,5000,2,0.138585
5000,5000,2,0.138916
5000,5000,2,0.138720
5000,5000,2,0.139049
5000,5000,2,0.143013
5000,5000,2,0.143675
5000,5000,2,0.147638
5000,5000,2,0.144433
5000,5000,2,0.144887
5000,5000,2,0.139692
5000,5000,2,0.139298
5000,5000,2,0.139554
5000,5000,2,0.140224
5000,5000,2,0.140179
5000,5000,2,0.140435
5000,5000,2,0.145060
5000,5000,2,0.146164
5000,5000,2,0.147028
5000,5000,2,0.141911
5000,5000,2,0.141146
5000,5000,2,0.141551
5000,5000,2,0.141980
5000,5000,2,0.142007
5000,5000,2,0.143474
5000,5000,2,0.146936
5000,5000,2,0.148194
5000,5000,2,0.144726
5000,5000,2,0.142912
5000,5000,2,0.138431
5000,5000,2,0.138101
5000,5000,2,0.139025
5000,5000,2,0.138898
5000,5000,2,0.144500
5000,5000,2,0.144120
5000,5000,2,0.145184
5000,5000,2,0.146530
5000,5000,2,0.140621
5000,5000,2,0.140267
5000,5000,2,0.140214
5000,5000,2,0.140689
5000,5000,2,0.140187
5000,5000,2,0.142223
5000,5000,2,0.145487
5000,5000,2,0.146375
5000,5000,2,0.147400
5000,5000,2,0.142117
5000,5000,2,0.141233
5000,5000,2,0.141240
5000,5000,2,0.141152
5000,5000,2,0.141566
5000,5000,2,0.142713
5000,5000,2,0.146398
5000,5000,2,0.147788
5000,5000,2,0.144767
5000,5000,2,0.138319
5000,5000,2,0.139034
5000,5000,2,0.139052
5000,5000,2,0.139416
5000,5000,2,0.139674
5000,5000,2,0.144925
5000,5000,2,0.143887
5000,5000,2,0.145152
5000,5000,2,0.146205
5000,5000,2,0.140425
5000,5000,2,0.140674
5000,5000,2,0.140617
5000,5000,2,0.140852
5000,5000,2,0.140867
5000,5000,2,0.142766
5000,5000,2,0.146216
5000,5000,2,0.147146
5000,5000,2,0.148149
5000,5000,2,0.141966
5000,5000,2,0.141855
5000,5000,2,0.137991
5000,5000,2,0.137698
5000,5000,2,0.139346
5000,5000,2,0.145636
5000,5000,2,0.146862
5000,5000,2,0.147818
5000,5000,2,0.141959
5000,5000,2,0.142607
5000,5000,2,0.142355
5000,5000,2,0.142332
5000,5000,2,0.141989
5000,5000,2,0.143923
5000,5000,2,0.147182
5000,5000,2,0.144517
5000,5000,2,0.145745
5000,5000,2,0.139659
5000,5000,2,0.139590
5000,5000,2,0.139683
5000,5000,2,0.139788
5000,5000,2,0.140227
5000,5000,2,0.145650
5000,5000,2,0.144907
5000,5000,2,0.145280
5000,5000,2,0.146425
5000,5000,2,0.141069
5000,5000,2,0.140665
5000,5000,2,0.140960
5000,5000,2,0.141717
5000,5000,2,0.141593
5000,5000,2,0.143022
5000,5000,2,0.147501
5000,5000,2,0.148202
5000,5000,2,0.144665
5000,5000,2,0.139077
5000,5000,2,0.139253
5000,5000,2,0.139174
5000,5000,2,0.139433
5000,5000,2,0.139105
5000,5000,2,0.141896
5000,5000,2,0.145243
5000,5000,2,0.146134
5000,5000,2,0.147220
5000,5000,2,0.141272
5000,5000,2,0.141804
5000,5000,2,0.141079
5000,5000,2,0.140597
5000,5000,2,0.141376
5000,5000,2,0.142741
5000,5000,2,0.147060
5000,5000,2,0.143522
5000,5000,2,0.144792
5000,5000,2,0.139235
5000,5000,2,0.139460
5000,5000,2,0.139777
5000,5000,2,0.139749
5000,5000,2,0.139221
5000,5000,2,0.141151
5000,5000,2,0.145146
5000,5000,2,0.145430
5000,5000,2,0.146744
5000,5000,2,0.141271
5000,5000,2,0.140655
5000,5000,2,0.141176
5000,5000,2,0.141289
5000,5000,2,0.141352
5000,5000,2,0.142556
5000,5000,2,0.146596
5000,5000,2,0.147654
5000,5000,2,0.144359
5000,5000,2,0.138581
5000,5000,2,0.139262
5000,5000,2,0.139200
5000,5000,2,0.138476
5000,5000,2,0.138914
5000,5000,2,0.140055
5000,5000,2,0.145197
5000,5000,2,0.146389
5000,5000,2,0.147056
5000,5000,2,0.141065
5000,5000,2,0.141168
5000,5000,2,0.141061
5000,5000,2,0.140721
5000,5000,2,0.142527
5000,5000,2,0.146833
5000,5000,2,0.144353
5000,5000,2,0.145315
5000,5000,2,0.139715
5000,5000,2,0.139952
5000,5000,2,0.140034
5000,5000,2,0.140342
5000,5000,2,0.140204
5000,5000,2,0.141777
5000,5000,2,0.144740
5000,5000,2,0.145765
5000,5000,2,0.147448
5000,5000,2,0.141147
5000,5000,2,0.141512
5000,5000,2,0.137433
5000,5000,2,0.138415
5000,5000,2,0.144059
5000,5000,2,0.148275
5000,5000,2,0.144424
5000,5000,2,0.145717
5000,5000,2,0.141163
5000,5000,2,0.138838
5000,5000,2,0.139591
5000,5000,2,0.139365
5000,5000,2,0.139487
5000,5000,2,0.145317
5000,5000,2,0.144551
5000,5000,2,0.145000
5000,5000,2,0.146694
5000,5000,2,0.141757
5000,5000,2,0.141199
5000,5000,2,0.140997
5000,5000,2,0.141506
5000,5000,2,0.141635
5000,5000,2,0.148013
5000,5000,2,0.144414
5000,5000,2,0.145117
5000,5000,2,0.146185
5000,5000,2,0.142113
5000,5000,2,0.141554
5000,5000,2,0.142074
5000,5000,2,0.142097
5000,5000,2,0.142464
5000,5000,2,0.143688
5000,5000,2,0.146971
5000,5000,2,0.143807
5000,5000,2,0.145413
5000,5000,2,0.140271
5000,5000,2,0.140160
5000,5000,2,0.140769
5000,5000,2,0.140179
5000,5000,2,0.139591
5000,5000,2,0.142263
5000,5000,2,0.145937
5000,5000,2,0.146272
5000,5000,2,0.143464
5000,5000,2,0.142957
5000,5000,2,0.137984
5000,5000,2,0.138539
5000,5000,2,0.138671
5000,5000,2,0.138420
5000,5000,2,0.144080
5000,5000,2,0.144307
5000,5000,2,0.144839
5000,5000,2,0.147840
5000,5000,2,0.139888
5000,5000,2,0.139852
5000,5000,2,0.139999
5000,5000,2,0.139718
5000,5000,2,0.141198
5000,5000,2,0.145443
5000,5000,2,0.145030
5000,5000,2,0.145299
5000,5000,2,0.146926
5000,5000,2,0.140993
5000,5000,2,0.140926
5000,5000,2,0.141025
5000,5000,2,0.141852
5000,5000,2,0.141543
5000,5000,2,0.142084
5000,5000,2,0.146391
5000,5000,2,0.147093
5000,5000,2,0.144495
5000,5000,2,0.138820
5000,5000,2,0.138404
5000,5000,2,0.138795
5000,5000,2,0.142728
5000,5000,2,0.138298
5000,5000,2,0.143786
5000,5000,2,0.143451
5000,5000,2,0.144915
5000,5000,2,0.145846
5000,5000,2,0.141048
5000,5000,2,0.140665
5000,5000,2,0.140652
5000,5000,2,0.140607
5000,5000,2,0.140775
5000,5000,2,0.141778
5000,5000,2,0.145808
5000,5000,2,0.146490
5000,5000,2,0.147321
5000,5000,2,0.141613
5000,5000,2,0.141519
5000,5000,2,0.141351
5000,5000,2,0.142255
5000,5000,2,0.137769
5000,5000,2,0.144285
5000,5000,2,0.147492
5000,5000,2,0.144287
5000,5000,2,0.145651
5000,5000,2,0.139603
5000,5000,2,0.139383
5000,5000,2,0.139569
5000,5000,2,0.139772
5000,5000,2,0.139201
5000,5000,2,0.142235
5000,5000,2,0.145271
5000,5000,2,0.146376
5000,5000,2,0.147831
5000,5000,2,0.141195
5000,5000,2,0.141500
5000,5000,2,0.141557
5000,5000,2,0.141987
5000,5000,2,0.141683
5000,5000,2,0.143208
5000,5000,2,0.146415
5000,5000,2,0.143943
5000,5000,2,0.145593
5000,5000,2,0.139647
5000,5000,2,0.139893
5000,5000,2,0.140184
5000,5000,2,0.139865
5000,5000,2,0.139459
5000,5000,2,0.141106
5000,5000,2,0.145392
5000,5000,2,0.145577
5000,5000,2,0.146992
5000,5000,2,0.140686
5000,5000,2,0.141072
5000,5000,2,0.142152
5000,5000,2,0.146944
5000,5000,2,0.147935
5000,5000,2,0.144869
5000,5000,2,0.139116
5000,5000,2,0.139100
5000,5000,2,0.138812
5000,5000,2,0.138789
5000,5000,2,0.138811
5000,5000,2,0.144591
5000,5000,2,0.143523
5000,5000,2,0.145159
5000,5000,2,0.145547
5000,5000,2,0.140171
5000,5000,2,0.140673
5000,5000,2,0.140789
5000,5000,2,0.141310
5000,5000,2,0.140899
5000,5000,2,0.142184
5000,5000,2,0.145999
5000,5000,2,0.147255
5000,5000,2,0.144081
5000,5000,2,0.138712
5000,5000,2,0.142568
5000,5000,2,0.138243
5000,5000,2,0.142605
5000,5000,2,0.138367
5000,5000,2,0.144448
5000,5000,2,0.147019
5000,5000,2,0.147987
5000,5000,2,0.144726
5000,5000,2,0.139242
5000,5000,2,0.138890
5000,5000,2,0.138662
5000,5000,2,0.139088
5000,5000,2,0.138813
5000,5000,2,0.145084
5000,5000,2,0.144709
5000,5000,2,0.145180
5000,5000,2,0.145747
5000,5000,2,0.140093
5000,5000,2,0.140700
5000,5000,2,0.140472
5000,5000,2,0.141368
5000,5000,2,0.140312
5000,5000,2,0.142763
5000,5000,2,0.147053
5000,5000,2,0.147586
5000,5000,2,0.144498
5000,5000,2,0.138609
5000,5000,2,0.138620
5000,5000,2,0.139020
5000,5000,2,0.138839
5000,5000,2,0.138909
5000,5000,2,0.144024
5000,5000,2,0.144070
5000,5000,2,0.144712
5000,5000,2,0.146664
5000,5000,2,0.140097
5000,5000,2,0.140430
5000,5000,2,0.140540
5000,5000,2,0.140590
5000,5000,2,0.140939
5000,5000,2,0.142482
5000,5000,2,0.145568
5000,5000,2,0.146226
5000,5000,2,0.147286
5000,5000,2,0.141720
5000,5000,2,0.141627
5000,5000,2,0.141980
5000,5000,2,0.141985
5000,5000,2,0.141669
5000,5000,2,0.142133
5000,5000,2,0.147850
5000,5000,2,0.144709
5000,5000,2,0.145230
5000,5000,2,0.139543
5000,5000,2,0.139264
5000,5000,2,0.139234
5000,5000,2,0.139736
5000,5000,2,0.140149
5000,5000,2,0.140348
5000,5000,2,0.146411
5000,5000,2,0.147520
5000,5000,2,0.144639
5000,5000,2,0.139104
5000,5000,2,0.138852
5000,5000,2,0.139670
5000,5000,2,0.139702
5000,5000,2,0.139364
5000,5000,2,0.141097
5000,5000,2,0.144756
5000,5000,2,0.146079
5000,5000,2,0.146515
5000,5000,2,0.140928
5000,5000,2,0.141149
5000,5000,2,0.140754
5000,5000,2,0.140985
5000,5000,2,0.141217
5000,5000,2,0.142605
5000,5000,2,0.147224
5000,5000,2,0.144915
5000,5000,2,0.145324
5000,5000,2,0.139332
