rows,columns,threads,time
5000,5000,4,0.181842
5000,5000,4,0.184978
5000,5000,4,0.189071
5000,5000,4,0.180846
5000,5000,4,0.184300
5000,5000,4,0.187777
5000,5000,4,0.176966
5000,5000,4,0.176724
5000,5000,4,0.176246
5000,5000,4,0.176306
5000,5000,4,0.187672
5000,5000,4,0.179499
5000,5000,4,0.182740
5000,5000,4,0.186158
5000,5000,4,0.189577
5000,5000,4,0.180585
5000,5000,4,0.183605
5000,5000,4,0.173372
5000,5000,4,0.173078
5000,5000,4,0.172556
5000,5000,4,0.172776
5000,5000,4,0.183342
5000,5000,4,0.186844
5000,5000,4,0.191338
5000,5000,4,0.181061
5000,5000,4,0.184668
5000,5000,4,0.188246
5000,5000,4,0.181452
5000,5000,4,0.181722
5000,5000,4,0.181102
5000,5000,4,0.180620
5000,5000,4,0.180298
5000,5000,4,0.190256
5000,5000,4,0.181683
5000,5000,4,0.185333
5000,5000,4,0.188490
5000,5000,4,0.181064
5000,5000,4,0.184897
5000,5000,4,0.188623
5000,5000,4,0.179269
5000,5000,4,0.181239
5000,5000,4,0.180761
5000,5000,4,0.179750
5000,5000,4,0.179621
5000,5000,4,0.179033
5000,5000,4,0.181977
5000,5000,4,0.185365
5000,5000,4,0.189183
5000,5000,4,0.180695
5000,5000,4,0.184148
5000,5000,4,0.187971
5000,5000,4,0.176890
5000,5000,4,0.176424
5000,5000,4,0.175798
5000,5000,4,0.176042
5000,5000,4,0.185838
5000,5000,4,0.189715
5000,5000,4,0.181311
5000,5000,4,0.184143
5000,5000,4,0.187526
5000,5000,4,0.178346
5000,5000,4,0.181625
5000,5000,4,0.186146
5000,5000,4,0.175758
5000,5000,4,0.175118
5000,5000,4,0.175277
5000,5000,4,0.173693
5000,5000,4,0.185988
5000,5000,4,0.178580
5000,5000,4,0.182116
5000,5000,4,0.185570
5000,5000,4,0.189219
5000,5000,4,0.180641
5000,5000,4,0.183765
5000,5000,4,0.173418
5000,5000,4,0.172799
5000,5000,4,0.172247
5000,5000,4,0.171701
5000,5000,4,0.183978
5000,5000,4,0.181280
5000,5000,4,0.185332
5000,5000,4,0.189567
5000,5000,4,0.180069
5000,5000,4,0.183113
5000,5000,4,0.186954
5000,5000,4,0.179361
5000,5000,4,0.183149
5000,5000,4,0.171899
5000,5000,4,0.171303
5000,5000,4,0.170635
5000,5000,4,0.170303
5000,5000,4,0.182790
5000,5000,4,0.180874
5000,5000,4,0.183869
5000,5000,4,0.187412
5000,5000,4,0.178964
5000,5000,4,0.182471
5000,5000,4,0.186024
5000,5000,4,0.189970
5000,5000,4,0.181667
5000,5000,4,0.171423
5000,5000,4,0.171053
5000,5000,4,0.170929
5000,5000,4,0.181530
5000,5000,4,0.181959
5000,5000,4,0.178908
5000,5000,4,0.181954
5000,5000,4,0.186722
5000,5000,4,0.190552
5000,5000,4,0.181526
5000,5000,4,0.184624
5000,5000,4,0.188113
5000,5000,4,0.180063
5000,5000,4,0.170045
5000,5000,4,0.170147
5000,5000,4,0.169697
5000,5000,4,0.181362
5000,5000,4,0.181040
5000,5000,4,0.184278
5000,5000,4,0.187986
5000,5000,4,0.179221
5000,5000,4,0.181915
5000,5000,4,0.185918
5000,5000,4,0.189807
5000,5000,4,0.179856
5000,5000,4,0.178990
5000,5000,4,0.178812
5000,5000,4,0.178605
5000,5000,4,0.177640
5000,5000,4,0.182214
5000,5000,4,0.186563
5000,5000,4,0.188521
5000,5000,4,0.180641
5000,5000,4,0.184129
5000,5000,4,0.187544
5000,5000,4,0.177107
5000,5000,4,0.177147
5000,5000,4,0.176454
5000,5000,4,0.175897
5000,5000,4,0.187302
5000,5000,4,0.178869
5000,5000,4,0.182868
5000,5000,4,0.186211
5000,5000,4,0.190033
5000,5000,4,0.181419
5000,5000,4,0.184389
5000,5000,4,0.188234
5000,5000,4,0.177156
5000,5000,4,0.176414
5000,5000,4,0.176145
5000,5000,4,0.176229
5000,5000,4,0.176608
5000,5000,4,0.185634
5000,5000,4,0.189032
5000,5000,4,0.180916
5000,5000,4,0.184606
5000,5000,4,0.188754
5000,5000,4,0.179687
5000,5000,4,0.183147
5000,5000,4,0.186789
5000,5000,4,0.176631
5000,5000,4,0.176523
5000,5000,4,0.176051
5000,5000,4,0.175667
5000,5000,4,0.175783
5000,5000,4,0.185599
5000,5000,4,0.189674
5000,5000,4,0.180854
5000,5000,4,0.184111
5000,5000,4,0.187541
5000,5000,4,0.179402
5000,5000,4,0.182128
5000,5000,4,0.185572
5000,5000,4,0.175733
5000,5000,4,0.175366
5000,5000,4,0.174757
5000,5000,4,0.174546
5000,5000,4,0.174590
5000,5000,4,0.185155
5000,5000,4,0.187703
5000,5000,4,0.179068
5000,5000,4,0.183197
5000,5000,4,0.186453
5000,5000,4,0.189671
5000,5000,4,0.180717
5000,5000,4,0.170295
5000,5000,4,0.170079
5000,5000,4,0.181560
5000,5000,4,0.169168
5000,5000,4,0.182176
5000,5000,4,0.179181
5000,5000,4,0.183079
5000,5000,4,0.186965
5000,5000,4,0.190349
5000,5000,4,0.181461
5000,5000,4,0.184945
5000,5000,4,0.188973
5000,5000,4,0.180031
5000,5000,4,0.181205
5000,5000,4,0.180597
5000,5000,4,0.180604
5000,5000,4,0.179868
5000,5000,4,0.180381
5000,5000,4,0.189503
5000,5000,4,0.181663
5000,5000,4,0.184462
5000,5000,4,0.187409
5000,5000,4,0.179438
5000,5000,4,0.182732
5000,5000,4,0.186673
5000,5000,4,0.189868
5000,5000,4,0.179058
5000,5000,4,0.178829
5000,5000,4,0.179028
5000,5000,4,0.177282
5000,5000,4,0.177265
5000,5000,4,0.188775
5000,5000,4,0.180357
5000,5000,4,0.183596
5000,5000,4,0.186356
5000,5000,4,0.190414
5000,5000,4,0.181127
5000,5000,4,0.185027
5000,5000,4,0.173964
5000,5000,4,0.173684
5000,5000,4,0.173504
5000,5000,4,0.173399
5000,5000,4,0.185249
5000,5000,4,0.188691
5000,5000,4,0.180249
5000,5000,4,0.183511
5000,5000,4,0.185657
5000,5000,4,0.189693
5000,5000,4,0.180548
5000,5000,4,0.170180
5000,5000,4,0.170053
5000,5000,4,0.182199
5000,5000,4,0.181209
5000,5000,4,0.181468
5000,5000,4,0.185078
5000,5000,4,0.188573
5000,5000,4,0.180668
5000,5000,4,0.183801
5000,5000,4,0.187227
5000,5000,4,0.179232
5000,5000,4,0.180205
5000,5000,4,0.179938
5000,5000,4,0.179743
5000,5000,4,0.179871
5000,5000,4,0.179891
5000,5000,4,0.189283
5000,5000,4,0.180128
5000,5000,4,0.183967
5000,5000,4,0.187043
5000,5000,4,0.178794
5000,5000,4,0.182403
5000,5000,4,0.185875
5000,5000,4,0.189483
5000,5000,4,0.181133
5000,5000,4,0.169877
5000,5000,4,0.182087
5000,5000,4,0.168938
5000,5000,4,0.169406
5000,5000,4,0.182158
5000,5000,4,0.179521
5000,5000,4,0.183413
5000,5000,4,0.186501
5000,5000,4,0.178196
5000,5000,4,0.182543
5000,5000,4,0.186639
5000,5000,4,0.190299
5000,5000,4,0.180694
5000,5000,4,0.170186
5000,5000,4,0.170043
5000,5000,4,0.181596
5000,5000,4,0.181126
5000,5000,4,0.181468
5000,5000,4,0.190432
5000,5000,4,0.181639
5000,5000,4,0.186016
5000,5000,4,0.178371
5000,5000,4,0.182203
5000,5000,4,0.185316
5000,5000,4,0.189012
5000,5000,4,0.180232
5000,5000,4,0.169717
5000,5000,4,0.181951
5000,5000,4,0.169193
5000,5000,4,0.181802
5000,5000,4,0.180615
5000,5000,4,0.183318
5000,5000,4,0.186667
5000,5000,4,0.190082
5000,5000,4,0.182124
5000,5000,4,0.184031
5000,5000,4,0.187683
5000,5000,4,0.176999
5000,5000,4,0.176443
5000,5000,4,0.175575
5000,5000,4,0.175366
5000,5000,4,0.186827
5000,5000,4,0.189538
5000,5000,4,0.181094
5000,5000,4,0.184604
5000,5000,4,0.188255
5000,5000,4,0.179846
5000,5000,4,0.183385
5000,5000,4,0.172324
5000,5000,4,0.172317
5000,5000,4,0.171957
5000,5000,4,0.171256
5000,5000,4,0.183213
5000,5000,4,0.187631
5000,5000,4,0.179540
5000,5000,4,0.183079
5000,5000,4,0.186020
5000,5000,4,0.190118
5000,5000,4,0.180978
5000,5000,4,0.170196
5000,5000,4,0.169646
5000,5000,4,0.170813
5000,5000,4,0.181250
5000,5000,4,0.181964
5000,5000,4,0.185364
5000,5000,4,0.188805
5000,5000,4,0.180112
5000,5000,4,0.183231
5000,5000,4,0.186698
5000,5000,4,0.190151
5000,5000,4,0.179856
5000,5000,4,0.179020
5000,5000,4,0.179212
5000,5000,4,0.179331
5000,5000,4,0.178947
5000,5000,4,0.189117
5000,5000,4,0.180519
5000,5000,4,0.183411
5000,5000,4,0.187301
5000,5000,4,0.178994
5000,5000,4,0.182464
5000,5000,4,0.185695
5000,5000,4,0.175675
5000,5000,4,0.175504
5000,5000,4,0.174845
5000,5000,4,0.174322
5000,5000,4,0.174891
5000,5000,4,0.184142
5000,5000,4,0.187256
5000,5000,4,0.178455
5000,5000,4,0.182529
5000,5000,4,0.185825
5000,5000,4,0.189490
5000,5000,4,0.180764
5000,5000,4,0.184472
5000,5000,4,0.174476
5000,5000,4,0.173698
5000,5000,4,0.172612
5000,5000,4,0.172776
5000,5000,4,0.172472
5000,5000,4,0.183020
5000,5000,4,0.186788
5000,5000,4,0.178852
5000,5000,4,0.181870
5000,5000,4,0.185769
5000,5000,4,0.189406
5000,5000,4,0.180980
5000,5000,4,0.170920
5000,5000,4,0.170786
5000,5000,4,0.169733
5000,5000,4,0.169523
5000,5000,4,0.182794
5000,5000,4,0.179476
5000,5000,4,0.182822
5000,5000,4,0.186937
5000,5000,4,0.189749
5000,5000,4,0.180563
5000,5000,4,0.184462
5000,5000,4,0.187948
5000,5000,4,0.179399
5000,5000,4,0.180479
5000,5000,4,0.179839
5000,5000,4,0.179952
5000,5000,4,0.179739
5000,5000,4,0.179654
5000,5000,4,0.188750
5000,5000,4,0.180100
5000,5000,4,0.183106
5000,5000,4,0.187242
5000,5000,4,0.178316
5000,5000,4,0.182656
5000,5000,4,0.185903
5000,5000,4,0.189946
5000,5000,4,0.179966
5000,5000,4,0.179272
5000,5000,4,0.179226
5000,5000,4,0.179293
5000,5000,4,0.178967
5000,5000,4,0.178448
5000,5000,4,0.182605
5000,5000,4,0.185931
5000,5000,4,0.189519
5000,5000,4,0.181320
5000,5000,4,0.184916
5000,5000,4,0.189121
5000,5000,4,0.177815
5000,5000,4,0.177949
5000,5000,4,0.177275
5000,5000,4,0.176796
5000,5000,4,0.176786
5000,5000,4,0.187325
5000,5000,4,0.178786
5000,5000,4,0.182398
5000,5000,4,0.185904
5000,5000,4,0.189315
5000,5000,4,0.180401
5000,5000,4,0.183531
5000,5000,4,0.174065
5000,5000,4,0.174081
5000,5000,4,0.174382
5000,5000,4,0.173211
5000,5000,4,0.185246
5000,5000,4,0.188719
5000,5000,4,0.179736
5000,5000,4,0.183931
5000,5000,4,0.186894
5000,5000,4,0.178748
5000,5000,4,0.181963
5000,5000,4,0.171238
5000,5000,4,0.171903
5000,5000,4,0.171459
5000,5000,4,0.170808
5000,5000,4,0.183262
5000,5000,4,0.181366
5000,5000,4,0.184941
5000,5000,4,0.187890
5000,5000,4,0.179665
5000,5000,4,0.182870
5000,5000,4,0.186308
5000,5000,4,0.189745
5000,5000,4,0.180564
5000,5000,4,0.170009
5000,5000,4,0.181759
5000,5000,4,0.181095
5000,5000,4,0.180813
5000,5000,4,0.181457
5000,5000,4,0.179758
5000,5000,4,0.182695
5000,5000,4,0.186520
5000,5000,4,0.178783
5000,5000,4,0.182269
5000,5000,4,0.185435
5000,5000,4,0.189363
5000,5000,4,0.177951
5000,5000,4,0.177654
5000,5000,4,0.177827
5000,5000,4,0.177903
5000,5000,4,0.178239
5000,5000,4,0.187811
5000,5000,4,0.179275
5000,5000,4,0.182910
5000,5000,4,0.186575
5000,5000,4,0.190184
5000,5000,4,0.181365
5000,5000,4,0.184689
5000,5000,4,0.188222
5000,5000,4,0.177607
5000,5000,4,0.177405
5000,5000,4,0.177871
5000,5000,4,0.178297
5000,5000,4,0.179023
5000,5000,4,0.188329
5000,5000,4,0.180311
5000,5000,4,0.183989
5000,5000,4,0.187759
5000,5000,4,0.179399
5000,5000,4,0.183311
5000,5000,4,0.186542
5000,5000,4,0.189931
5000,5000,4,0.179669
5000,5000,4,0.179351
5000,5000,4,0.178798
5000,5000,4,0.178656
5000,5000,4,0.179384
5000,5000,4,0.188475
5000,5000,4,0.179447
5000,5000,4,0.183134
5000,5000,4,0.187622
5000,5000,4,0.189351
5000,5000,4,0.180199
5000,5000,4,0.183736
5000,5000,4,0.188041
5000,5000,4,0.175443
5000,5000,4,0.174847
5000,5000,4,0.174494
5000,5000,4,0.174079
5000,5000,4,0.174835
5000,5000,4,0.183809
5000,5000,4,0.188006
5000,5000,4,0.179352
5000,5000,4,0.183381
5000,5000,4,0.187085
5000,5000,4,0.189922
5000,5000,4,0.181296
5000,5000,4,0.185280
5000,5000,4,0.174446
5000,5000,4,0.173586
5000,5000,4,0.173428
5000,5000,4,0.173279
5000,5000,4,0.184169
5000,5000,4,0.187867
5000,5000,4,0.179719
5000,5000,4,0.183115
5000,5000,4,0.186785
5000,5000,4,0.190699
5000,5000,4,0.181637
5000,5000,4,0.171396
5000,5000,4,0.170748
5000,5000,4,0.170698
5000,5000,4,0.169652
5000,5000,4,0.182433
5000,5000,4,0.179329
5000,5000,4,0.183245
5000,5000,4,0.186052
5000,5000,4,0.189624
5000,5000,4,0.183597
5000,5000,4,0.184480
5000,5000,4,0.188020
5000,5000,4,0.176637
5000,5000,4,0.176787
5000,5000,4,0.176283
5000,5000,4,0.175994
5000,5000,4,0.188082
5000,5000,4,0.179085
5000,5000,4,0.183576
5000,5000,4,0.186826
5000,5000,4,0.190364
5000,5000,4,0.181941
5000,5000,4,0.185062
5000,5000,4,0.174987
5000,5000,4,0.174249
5000,5000,4,0.173985
5000,5000,4,0.174190
5000,5000,4,0.185904
5000,5000,4,0.189586
5000,5000,4,0.180170
5000,5000,4,0.183979
5000,5000,4,0.187971
5000,5000,4,0.179344
5000,5000,4,0.183518
5000,5000,4,0.173028
5000,5000,4,0.172361
5000,5000,4,0.172008
5000,5000,4,0.171353
5000,5000,4,0.183574
5000,5000,4,0.186905
5000,5000,4,0.178591
5000,5000,4,0.182259
5000,5000,4,0.185397
5000,5000,4,0.189274
5000,5000,4,0.180217
5000,5000,4,0.170024
5000,5000,4,0.169844
5000,5000,4,0.169387
5000,5000,4,0.181478
5000,5000,4,0.181393
5000,5000,4,0.178960
5000,5000,4,0.182461
5000,5000,4,0.185832
5000,5000,4,0.189375
5000,5000,4,0.180288
5000,5000,4,0.184273
5000,5000,4,0.188251
5000,5000,4,0.179450
5000,5000,4,0.181069
5000,5000,4,0.180634
5000,5000,4,0.180890
5000,5000,4,0.180235
5000,5000,4,0.179614
5000,5000,4,0.183713
5000,5000,4,0.187603
5000,5000,4,0.190924
5000,5000,4,0.181766
5000,5000,4,0.185657
5000,5000,4,0.189520
5000,5000,4,0.178478
5000,5000,4,0.178439
5000,5000,4,0.177636
5000,5000,4,0.176544
5000,5000,4,0.177179
5000,5000,4,0.187348
5000,5000,4,0.179211
5000,5000,4,0.182172
5000,5000,4,0.185906
5000,5000,4,0.177638
5000,5000,4,0.182237
5000,5000,4,0.186168
5000,5000,4,0.187066
5000,5000,4,0.176526
5000,5000,4,0.175889
5000,5000,4,0.175405
5000,5000,4,0.175006
5000,5000,4,0.187157
5000,5000,4,0.178471
5000,5000,4,0.182010
5000,5000,4,0.185853
5000,5000,4,0.188772
5000,5000,4,0.181114
5000,5000,4,0.185142
5000,5000,4,0.175124
5000,5000,4,0.174995
5000,5000,4,0.174153
5000,5000,4,0.175182
5000,5000,4,0.185696
5000,5000,4,0.189769
5000,5000,4,0.181401
5000,5000,4,0.184207
5000,5000,4,0.187638
5000,5000,4,0.179557
5000,5000,4,0.182323
5000,5000,4,0.171974
5000,5000,4,0.171098
5000,5000,4,0.170843
5000,5000,4,0.182861
5000,5000,4,0.181572
5000,5000,4,0.185065
5000,5000,4,0.188518
5000,5000,4,0.180323
5000,5000,4,0.183968
5000,5000,4,0.186610
5000,5000,4,0.190752
5000,5000,4,0.179681
5000,5000,4,0.178715
5000,5000,4,0.177173
5000,5000,4,0.177723
5000,5000,4,0.187712
5000,5000,4,0.178492
5000,5000,4,0.182431
5000,5000,4,0.185731
5000,5000,4,0.189724
5000,5000,4,0.179615
5000,5000,4,0.184153
5000,5000,4,0.172587
5000,5000,4,0.173123
5000,5000,4,0.234140
5000,5000,4,0.178778
5000,5000,4,0.197386
5000,5000,4,0.169785
5000,5000,4,0.169308
5000,5000,4,0.181982
5000,5000,4,0.180621
5000,5000,4,0.185259
5000,5000,4,0.188930
5000,5000,4,0.180253
5000,5000,4,0.183745
5000,5000,4,0.187061
5000,5000,4,0.190659
5000,5000,4,0.181698
5000,5000,4,0.170755
5000,5000,4,0.170423
5000,5000,4,0.181903
5000,5000,4,0.181089
5000,5000,4,0.181691
5000,5000,4,0.185086
5000,5000,4,0.187611
5000,5000,4,0.179395
5000,5000,4,0.182236
5000,5000,4,0.186476
5000,5000,4,0.189095
5000,5000,4,0.178840
5000,5000,4,0.178703
5000,5000,4,0.177084
5000,5000,4,0.176765
5000,5000,4,0.188677
5000,5000,4,0.179308
5000,5000,4,0.182560
5000,5000,4,0.186507
5000,5000,4,0.190207
5000,5000,4,0.181465
5000,5000,4,0.184016
5000,5000,4,0.173224
5000,5000,4,0.172460
5000,5000,4,0.172453
5000,5000,4,0.172316
5000,5000,4,0.183814
