A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
500,500,500,2,0.001,0.063,0.001,0.066
500,500,500,2,0.001,0.063,0.001,0.065
500,500,500,2,0.001,0.063,0.001,0.065
500,500,500,2,0.001,0.063,0.001,0.066
500,500,500,2,0.001,0.063,0.001,0.066
500,500,500,2,0.001,0.063,0.001,0.065
500,500,500,2,0.001,0.063,0.001,0.066
500,500,500,2,0.001,0.062,0.001,0.065
500,500,500,2,0.001,0.063,0.001,0.065
500,500,500,2,0.001,0.063,0.001,0.065
500,500,500,2,0.001,0.064,0.001,0.066
500,500,500,2,0.001,0.063,0.001,0.066
500,500,500,2,0.001,0.063,0.001,0.066
500,500,500,2,0.001,0.063,0.001,0.065
500,500,500,2,0.001,0.063,0.001,0.065
