A_rows,A_columns,B_columns,processes,read,dotprod_write,elapsed
500,500,500,32,0.442,1.078,1.520
500,500,500,32,0.359,1.415,1.774
500,500,500,32,0.462,1.268,1.731
500,500,500,32,0.428,1.278,1.706
500,500,500,32,0.339,1.245,1.584
500,500,500,32,0.384,1.118,1.502
500,500,500,32,0.472,1.453,1.925
500,500,500,32,0.371,1.223,1.593
500,500,500,32,0.354,1.558,1.912
500,500,500,32,0.465,1.361,1.826
500,500,500,32,0.448,1.285,1.732
500,500,500,32,0.418,1.420,1.838
500,500,500,32,0.470,1.542,2.012
500,500,500,32,0.470,1.284,1.754
500,500,500,32,0.383,1.407,1.790
500,500,500,32,0.404,1.315,1.719
500,500,500,32,0.516,1.323,1.839
500,500,500,32,0.323,1.413,1.737
500,500,500,32,0.418,1.425,1.843
500,500,500,32,0.417,1.239,1.655
500,500,500,32,0.352,1.223,1.575
500,500,500,32,0.389,1.185,1.573
500,500,500,32,0.407,1.219,1.626
500,500,500,32,0.393,1.431,1.824
500,500,500,32,0.545,1.484,2.029
500,500,500,32,0.405,1.242,1.646
500,500,500,32,0.423,1.260,1.683
500,500,500,32,0.356,1.350,1.706
500,500,500,32,0.409,1.410,1.819
500,500,500,32,0.379,1.146,1.525
500,500,500,32,0.464,1.591,2.055
500,500,500,32,0.373,1.343,1.716
500,500,500,32,0.462,1.533,1.995
500,500,500,32,0.365,1.331,1.696
500,500,500,32,0.374,1.218,1.591
500,500,500,32,0.501,1.469,1.970
500,500,500,32,0.480,1.438,1.918
500,500,500,32,0.432,1.335,1.767
500,500,500,32,0.504,1.367,1.871
500,500,500,32,0.489,1.491,1.979
500,500,500,32,0.392,1.227,1.619
500,500,500,32,0.357,1.088,1.445
500,500,500,32,0.376,1.279,1.655
500,500,500,32,0.368,1.103,1.471
500,500,500,32,0.462,1.411,1.873
500,500,500,32,0.363,1.408,1.770
500,500,500,32,0.407,1.155,1.562
500,500,500,32,0.413,1.442,1.855
500,500,500,32,0.462,1.356,1.819
500,500,500,32,0.396,1.347,1.742
500,500,500,32,0.344,1.181,1.526
500,500,500,32,0.504,1.196,1.699
500,500,500,32,0.394,1.256,1.650
500,500,500,32,0.305,1.418,1.723
500,500,500,32,0.351,1.329,1.680
500,500,500,32,0.488,1.364,1.852
500,500,500,32,0.481,1.373,1.854
500,500,500,32,0.293,1.290,1.583
500,500,500,32,0.368,1.295,1.663
500,500,500,32,0.453,1.293,1.746
500,500,500,32,0.431,1.437,1.868
500,500,500,32,0.411,1.337,1.748
500,500,500,32,0.407,1.434,1.840
500,500,500,32,0.489,1.247,1.736
500,500,500,32,0.426,1.374,1.800
500,500,500,32,0.402,1.044,1.446
500,500,500,32,0.451,1.388,1.840
500,500,500,32,0.454,1.259,1.713
500,500,500,32,0.357,1.227,1.583
500,500,500,32,0.524,1.363,1.888
500,500,500,32,0.467,1.319,1.786
500,500,500,32,0.397,1.351,1.748
500,500,500,32,0.365,1.239,1.603
500,500,500,32,0.333,1.337,1.670
500,500,500,32,0.472,1.367,1.838
500,500,500,32,0.390,1.215,1.605
500,500,500,32,0.342,1.350,1.691
500,500,500,32,0.531,1.367,1.898
500,500,500,32,0.482,1.222,1.704
500,500,500,32,0.401,1.409,1.810
500,500,500,32,0.421,1.480,1.901
500,500,500,32,0.418,1.518,1.936
500,500,500,32,0.509,1.453,1.961
500,500,500,32,0.368,1.274,1.642
500,500,500,32,0.400,1.271,1.671
500,500,500,32,0.405,1.393,1.798
500,500,500,32,0.326,1.112,1.438
500,500,500,32,0.361,1.339,1.699
500,500,500,32,0.406,1.308,1.714
500,500,500,32,0.404,1.509,1.913
500,500,500,32,0.430,1.361,1.791
500,500,500,32,0.367,1.298,1.666
500,500,500,32,0.479,1.350,1.829
500,500,500,32,0.460,1.377,1.837
500,500,500,32,0.418,1.270,1.688
500,500,500,32,0.414,1.567,1.981
500,500,500,32,0.447,1.249,1.697
500,500,500,32,0.370,1.285,1.655
500,500,500,32,0.401,1.372,1.774
500,500,500,32,0.422,1.391,1.813
