A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
500,500,500,1,0.002,0.124,0.002,0.128
500,500,500,1,0.002,0.124,0.001,0.127
500,500,500,1,0.002,0.124,0.001,0.126
500,500,500,1,0.002,0.124,0.001,0.127
500,500,500,1,0.002,0.124,0.001,0.127
500,500,500,1,0.001,0.124,0.001,0.127
500,500,500,1,0.002,0.124,0.001,0.126
500,500,500,1,0.001,0.124,0.001,0.127
500,500,500,1,0.002,0.124,0.001,0.126
500,500,500,1,0.001,0.124,0.001,0.127
500,500,500,1,0.001,0.124,0.001,0.127
500,500,500,1,0.002,0.124,0.001,0.127
500,500,500,1,0.002,0.124,0.001,0.127
500,500,500,1,0.002,0.124,0.001,0.127
500,500,500,1,0.001,0.124,0.001,0.127
