A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
500,500,500,0,0.000,0.060,0.000,0.060
500,500,500,0,0.000,0.050,0.000,0.050
500,500,500,0,0.000,0.050,0.000,0.050
500,500,500,0,0.000,0.050,0.000,0.050
500,500,500,0,0.000,0.050,0.000,0.050
500,500,500,0,0.010,0.050,0.000,0.060
500,500,500,0,0.000,0.060,0.000,0.060
500,500,500,0,0.000,0.050,0.000,0.050
500,500,500,0,0.000,0.050,0.000,0.050
500,500,500,0,0.010,0.050,0.000,0.060
500,500,500,0,0.000,0.050,0.000,0.050
500,500,500,0,0.000,0.050,0.000,0.050
500,500,500,0,0.010,0.050,0.000,0.060
500,500,500,0,0.000,0.060,0.000,0.060
500,500,500,0,0.000,0.050,0.000,0.050
