A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
1250,1250,1250,4,0.009,1.015,0.022,1.046
1250,1250,1250,4,0.012,1.117,0.022,1.151
1250,1250,1250,4,0.010,1.134,0.017,1.161
1250,1250,1250,4,0.012,1.130,0.020,1.162
1250,1250,1250,4,0.010,1.127,0.017,1.154
1250,1250,1250,4,0.013,1.122,0.019,1.154
1250,1250,1250,4,0.010,1.122,0.018,1.150
1250,1250,1250,4,0.010,1.124,0.015,1.149
1250,1250,1250,4,0.010,1.118,0.017,1.145
1250,1250,1250,4,0.010,1.121,0.015,1.145
1250,1250,1250,4,0.010,1.111,0.019,1.140
1250,1250,1250,4,0.012,1.107,0.028,1.146
1250,1250,1250,4,0.012,1.127,0.032,1.171
1250,1250,1250,4,0.010,1.118,0.016,1.144
1250,1250,1250,4,0.012,1.106,0.013,1.132
