row,columns,threads,init,dotprod,user,elapsed,sys,pCPU
5000,5000,32,0.181687,0.068681,0.145,0.047,0.117,560.86
5000,5000,32,0.181436,0.069350,0.110,0.048,0.153,549.58
5000,5000,32,0.185512,0.068488,0.133,0.048,0.133,551.14
5000,5000,32,0.181075,0.072759,0.138,0.047,0.127,562.59
5000,5000,32,0.186628,0.068641,0.131,0.047,0.135,569.20
5000,5000,32,0.181478,0.071426,0.093,0.047,0.172,560.63
5000,5000,32,0.185513,0.068974,0.129,0.046,0.138,574.15
5000,5000,32,0.182439,0.070406,0.122,0.046,0.143,576.22
5000,5000,32,0.183459,0.065532,0.127,0.048,0.135,540.79
5000,5000,32,0.183190,0.070216,0.111,0.046,0.154,573.75
5000,5000,32,0.184129,0.069012,0.123,0.047,0.143,563.42
5000,5000,32,0.185548,0.068297,0.114,0.047,0.151,558.35
5000,5000,32,0.184943,0.070062,0.129,0.047,0.138,565.70
5000,5000,32,0.185210,0.069630,0.143,0.047,0.124,572.71
5000,5000,32,0.184740,0.069141,0.139,0.046,0.127,580.46
5000,5000,32,0.183780,0.069771,0.146,0.046,0.119,576.58
5000,5000,32,0.184599,0.067812,0.146,0.047,0.118,562.65
5000,5000,32,0.180374,0.070120,0.136,0.047,0.128,559.73
5000,5000,32,0.185504,0.069264,0.127,0.048,0.140,562.35
5000,5000,32,0.181613,0.068848,0.119,0.048,0.143,545.53
5000,5000,32,0.183928,0.070805,0.133,0.046,0.133,579.35
5000,5000,32,0.183844,0.066157,0.147,0.047,0.115,558.70
5000,5000,32,0.184866,0.069189,0.142,0.045,0.123,583.36
5000,5000,32,0.166656,0.063756,0.112,0.043,0.132,564.32
5000,5000,32,0.167999,0.062916,0.109,0.044,0.134,548.52
5000,5000,32,0.172490,0.067505,0.132,0.047,0.119,536.25
5000,5000,32,0.176667,0.067425,0.111,0.044,0.145,578.18
5000,5000,32,0.174148,0.066503,0.124,0.046,0.128,544.83
5000,5000,32,0.176681,0.065171,0.112,0.045,0.142,566.42
5000,5000,32,0.171643,0.066265,0.108,0.047,0.142,533.41
5000,5000,32,0.174624,0.066527,0.120,0.045,0.133,561.45
5000,5000,32,0.171942,0.070150,0.121,0.044,0.132,582.82
5000,5000,32,0.172241,0.070268,0.125,0.045,0.129,568.71
5000,5000,32,0.170652,0.070282,0.128,0.045,0.124,560.63
5000,5000,32,0.175655,0.066793,0.103,0.045,0.151,558.78
5000,5000,32,0.170263,0.067238,0.089,0.046,0.160,540.41
5000,5000,32,0.170213,0.067917,0.115,0.046,0.135,547.47
5000,5000,32,0.168012,0.069573,0.127,0.047,0.123,531.53
5000,5000,32,0.175624,0.063828,0.118,0.045,0.133,559.74
5000,5000,32,0.173124,0.067752,0.120,0.045,0.132,559.03
5000,5000,32,0.167354,0.068924,0.112,0.046,0.138,545.55
5000,5000,32,0.174131,0.066319,0.116,0.045,0.136,556.37
5000,5000,32,0.173214,0.067663,0.118,0.046,0.134,553.15
5000,5000,32,0.175302,0.067855,0.135,0.044,0.120,582.47
5000,5000,32,0.169064,0.070124,0.115,0.045,0.136,554.68
5000,5000,32,0.179559,0.069680,0.129,0.047,0.133,557.04
5000,5000,32,0.180449,0.068056,0.120,0.048,0.141,538.71
5000,5000,32,0.182782,0.071385,0.135,0.047,0.131,566.56
5000,5000,32,0.184143,0.069196,0.128,0.047,0.137,567.01
5000,5000,32,0.182101,0.070245,0.118,0.046,0.147,580.89
5000,5000,32,0.184467,0.068918,0.126,0.047,0.139,561.88
5000,5000,32,0.182491,0.069875,0.148,0.046,0.117,571.36
5000,5000,32,0.179475,0.069369,0.124,0.049,0.137,529.26
5000,5000,32,0.186673,0.068748,0.122,0.048,0.145,561.77
5000,5000,32,0.179650,0.070156,0.129,0.046,0.133,567.59
5000,5000,32,0.182095,0.066985,0.136,0.048,0.125,542.41
5000,5000,32,0.183592,0.070850,0.122,0.046,0.145,573.88
5000,5000,32,0.184667,0.070727,0.126,0.047,0.141,572.00
5000,5000,32,0.183239,0.068767,0.115,0.047,0.149,565.39
5000,5000,32,0.181395,0.072943,0.107,0.047,0.160,570.08
5000,5000,32,0.179888,0.072192,0.120,0.048,0.144,551.18
