A_rows,A_columns,B_columns,processes,read,dotprod_write,elapsed
1250,1250,1250,32,0.173,1.844,2.016
1250,1250,1250,32,0.181,2.036,2.217
1250,1250,1250,32,0.183,2.100,2.283
1250,1250,1250,32,0.189,2.126,2.315
1250,1250,1250,32,0.177,1.912,2.089
1250,1250,1250,32,0.207,2.119,2.327
1250,1250,1250,32,0.176,2.065,2.241
1250,1250,1250,32,0.174,2.039,2.213
1250,1250,1250,32,0.191,2.005,2.196
1250,1250,1250,32,0.189,2.154,2.343
1250,1250,1250,32,0.189,2.138,2.327
1250,1250,1250,32,0.182,2.035,2.217
1250,1250,1250,32,0.177,2.077,2.254
1250,1250,1250,32,0.192,2.127,2.319
1250,1250,1250,32,0.185,2.110,2.295
1250,1250,1250,32,0.192,1.920,2.112
1250,1250,1250,32,0.183,2.053,2.236
1250,1250,1250,32,0.168,1.983,2.151
1250,1250,1250,32,0.185,2.233,2.418
1250,1250,1250,32,0.200,2.011,2.211
1250,1250,1250,32,0.169,2.059,2.228
1250,1250,1250,32,0.201,2.160,2.361
1250,1250,1250,32,0.184,1.968,2.152
1250,1250,1250,32,0.182,1.961,2.143
1250,1250,1250,32,0.198,2.059,2.257
1250,1250,1250,32,0.190,2.076,2.266
1250,1250,1250,32,0.183,2.019,2.203
1250,1250,1250,32,0.173,2.142,2.315
1250,1250,1250,32,0.175,1.970,2.145
1250,1250,1250,32,0.191,2.019,2.211
1250,1250,1250,32,0.191,2.170,2.360
1250,1250,1250,32,0.175,2.081,2.256
1250,1250,1250,32,0.193,1.868,2.061
1250,1250,1250,32,0.192,2.163,2.355
1250,1250,1250,32,0.186,2.114,2.300
1250,1250,1250,32,0.182,1.880,2.062
1250,1250,1250,32,0.186,2.001,2.187
1250,1250,1250,32,0.191,1.937,2.129
1250,1250,1250,32,0.182,2.028,2.210
1250,1250,1250,32,0.189,1.977,2.167
1250,1250,1250,32,0.179,2.013,2.192
1250,1250,1250,32,0.200,2.135,2.335
1250,1250,1250,32,0.214,2.262,2.476
1250,1250,1250,32,0.189,2.144,2.333
1250,1250,1250,32,0.192,2.146,2.337
1250,1250,1250,32,0.176,1.976,2.152
1250,1250,1250,32,0.174,2.112,2.286
1250,1250,1250,32,0.198,2.137,2.335
1250,1250,1250,32,0.207,2.053,2.260
1250,1250,1250,32,0.197,2.248,2.446
1250,1250,1250,32,0.192,2.071,2.263
1250,1250,1250,32,0.193,1.913,2.106
1250,1250,1250,32,0.199,1.944,2.144
1250,1250,1250,32,0.198,2.015,2.213
1250,1250,1250,32,0.202,2.075,2.276
1250,1250,1250,32,0.201,2.100,2.301
1250,1250,1250,32,0.178,2.147,2.325
1250,1250,1250,32,0.199,2.045,2.244
1250,1250,1250,32,0.184,1.963,2.147
1250,1250,1250,32,0.192,1.932,2.124
1250,1250,1250,32,0.189,2.045,2.234
1250,1250,1250,32,0.187,2.200,2.386
1250,1250,1250,32,0.186,2.099,2.285
1250,1250,1250,32,0.190,1.859,2.049
1250,1250,1250,32,0.199,2.057,2.256
1250,1250,1250,32,0.187,2.144,2.331
1250,1250,1250,32,0.186,2.106,2.292
1250,1250,1250,32,0.177,2.158,2.334
1250,1250,1250,32,0.204,2.238,2.442
1250,1250,1250,32,0.170,2.112,2.281
1250,1250,1250,32,0.189,2.060,2.248
1250,1250,1250,32,0.208,2.121,2.329
1250,1250,1250,32,0.178,1.865,2.043
1250,1250,1250,32,0.190,2.271,2.461
1250,1250,1250,32,0.181,1.954,2.135
1250,1250,1250,32,0.192,2.095,2.286
1250,1250,1250,32,0.204,1.922,2.126
1250,1250,1250,32,0.199,2.105,2.304
1250,1250,1250,32,0.198,2.132,2.330
1250,1250,1250,32,0.191,2.017,2.208
1250,1250,1250,32,0.194,1.869,2.063
1250,1250,1250,32,0.185,2.037,2.222
1250,1250,1250,32,0.210,2.251,2.461
1250,1250,1250,32,0.184,1.927,2.111
1250,1250,1250,32,0.176,2.022,2.198
1250,1250,1250,32,0.192,1.873,2.065
1250,1250,1250,32,0.197,1.863,2.059
1250,1250,1250,32,0.190,2.030,2.220
1250,1250,1250,32,0.182,2.137,2.320
1250,1250,1250,32,0.190,2.186,2.376
1250,1250,1250,32,0.187,1.980,2.167
1250,1250,1250,32,0.200,1.961,2.161
1250,1250,1250,32,0.184,1.907,2.091
1250,1250,1250,32,0.182,2.200,2.382
1250,1250,1250,32,0.204,1.971,2.175
1250,1250,1250,32,0.182,1.858,2.040
1250,1250,1250,32,0.197,2.194,2.391
1250,1250,1250,32,0.191,2.087,2.278
1250,1250,1250,32,0.170,1.993,2.163
1250,1250,1250,32,0.195,2.056,2.251
