NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
2097152,2048,20,4,0.013486,0.446224,0.446224,1.587,0.462,0.028,349.48
2097152,2048,20,4,0.014454,0.433174,0.433174,1.546,0.450,0.008,345.09
2097152,2048,20,4,0.015753,0.482775,0.482775,1.751,0.501,0.008,350.82
2097152,2048,20,4,0.015810,0.471747,0.471747,1.706,0.490,0.012,350.49
2097152,2048,20,4,0.015805,0.473968,0.473968,1.703,0.493,0.024,350.49
2097152,2048,20,4,0.015818,0.462252,0.462252,1.657,0.481,0.024,349.50
2097152,2048,20,4,0.015822,0.442310,0.442310,1.579,0.461,0.016,346.16
2097152,2048,20,4,0.015810,0.476252,0.476252,1.703,0.495,0.028,349.73
2097152,2048,20,4,0.015799,0.493783,0.493783,1.777,0.512,0.028,352.13
2097152,2048,20,4,0.015104,0.488523,0.488523,1.762,0.506,0.020,351.88
