NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
2097152,2048,20,16,0.009999,0.437871,0.437871,2.239,0.451,0.032,503.62
2097152,2048,20,16,0.008626,0.457556,0.457556,2.204,0.469,0.065,483.59
2097152,2048,20,16,0.009013,0.424217,0.424217,2.149,0.436,0.040,502.10
2097152,2048,20,16,0.008785,0.432776,0.432776,2.239,0.444,0.008,505.73
2097152,2048,20,16,0.008179,0.421497,0.421497,2.109,0.433,0.054,500.13
2097152,2048,20,16,0.008140,0.424058,0.424058,2.153,0.435,0.017,498.77
2097152,2048,20,16,0.008954,0.439010,0.439010,2.142,0.451,0.051,486.57
2097152,2048,20,16,0.008172,0.411650,0.411650,2.084,0.423,0.012,495.95
2097152,2048,20,16,0.008610,0.419461,0.419461,2.108,0.431,0.020,493.85
2097152,2048,20,16,0.008274,0.425630,0.425630,2.138,0.437,0.032,496.94
