NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
2097152,2048,20,1,0.028514,0.836342,0.836342,0.867,0.867,0.000,100.00
2097152,2048,20,1,0.028738,0.851742,0.851742,0.882,0.882,0.000,99.99
2097152,2048,20,1,0.028511,0.851610,0.851610,0.878,0.882,0.004,100.00
2097152,2048,20,1,0.028763,0.874314,0.874314,0.881,0.905,0.024,100.00
2097152,2048,20,1,0.028701,0.849524,0.849524,0.868,0.880,0.012,100.00
2097152,2048,20,1,0.028742,0.908776,0.908776,0.935,0.939,0.004,100.00
2097152,2048,20,1,0.028921,0.833435,0.833435,0.856,0.864,0.008,100.00
2097152,2048,20,1,0.028795,0.865675,0.865675,0.892,0.896,0.004,100.00
2097152,2048,20,1,0.029225,0.837886,0.837886,0.841,0.869,0.028,100.00
2097152,2048,20,1,0.029232,0.847471,0.847471,0.871,0.879,0.008,100.00
