A_rows,A_columns,B_columns,processes,read,dotprod_write,elapsed
2000,2000,2000,16,0.205,3.677,3.882
2000,2000,2000,16,0.217,3.605,3.822
2000,2000,2000,16,0.184,3.566,3.751
2000,2000,2000,16,0.179,3.761,3.940
2000,2000,2000,16,0.164,3.563,3.727
2000,2000,2000,16,0.154,3.721,3.874
2000,2000,2000,16,0.190,3.762,3.951
2000,2000,2000,16,0.160,3.714,3.875
2000,2000,2000,16,0.149,3.677,3.827
2000,2000,2000,16,0.191,3.760,3.951
2000,2000,2000,16,0.189,3.530,3.720
2000,2000,2000,16,0.220,3.535,3.755
2000,2000,2000,16,0.174,3.851,4.025
2000,2000,2000,16,0.135,3.721,3.856
2000,2000,2000,16,0.181,3.953,4.134
2000,2000,2000,16,0.222,3.755,3.977
2000,2000,2000,16,0.218,3.541,3.759
2000,2000,2000,16,0.189,3.600,3.789
2000,2000,2000,16,0.226,3.562,3.787
2000,2000,2000,16,0.206,3.656,3.861
2000,2000,2000,16,0.207,3.540,3.747
2000,2000,2000,16,0.159,3.728,3.887
2000,2000,2000,16,0.215,3.641,3.855
2000,2000,2000,16,0.208,3.698,3.906
2000,2000,2000,16,0.149,3.727,3.876
2000,2000,2000,16,0.147,3.669,3.815
2000,2000,2000,16,0.149,3.685,3.834
2000,2000,2000,16,0.177,3.798,3.975
2000,2000,2000,16,0.173,3.656,3.829
2000,2000,2000,16,0.193,3.583,3.776
2000,2000,2000,16,0.239,3.787,4.026
2000,2000,2000,16,0.187,3.535,3.722
2000,2000,2000,16,0.168,3.715,3.883
2000,2000,2000,16,0.156,3.617,3.772
2000,2000,2000,16,0.163,3.784,3.947
2000,2000,2000,16,0.211,3.710,3.921
2000,2000,2000,16,0.172,3.663,3.836
2000,2000,2000,16,0.203,3.677,3.881
2000,2000,2000,16,0.181,3.787,3.968
2000,2000,2000,16,0.217,3.940,4.157
2000,2000,2000,16,0.162,3.568,3.730
2000,2000,2000,16,0.138,3.641,3.778
2000,2000,2000,16,0.185,3.735,3.919
2000,2000,2000,16,0.169,3.678,3.847
2000,2000,2000,16,0.149,3.745,3.895
2000,2000,2000,16,0.163,3.859,4.022
2000,2000,2000,16,0.198,3.533,3.732
2000,2000,2000,16,0.214,3.682,3.896
2000,2000,2000,16,0.225,3.727,3.952
2000,2000,2000,16,0.132,3.745,3.877
2000,2000,2000,16,0.225,3.562,3.787
2000,2000,2000,16,0.175,3.667,3.842
2000,2000,2000,16,0.182,3.875,4.057
2000,2000,2000,16,0.228,3.699,3.927
2000,2000,2000,16,0.205,3.639,3.844
2000,2000,2000,16,0.148,3.559,3.707
2000,2000,2000,16,0.175,3.791,3.966
2000,2000,2000,16,0.189,3.502,3.691
2000,2000,2000,16,0.190,3.650,3.841
2000,2000,2000,16,0.187,3.561,3.748
2000,2000,2000,16,0.164,3.730,3.894
2000,2000,2000,16,0.151,3.637,3.788
2000,2000,2000,16,0.174,3.611,3.786
2000,2000,2000,16,0.173,3.738,3.911
2000,2000,2000,16,0.154,3.692,3.846
2000,2000,2000,16,0.203,3.691,3.895
2000,2000,2000,16,0.183,3.563,3.746
2000,2000,2000,16,0.173,3.712,3.886
2000,2000,2000,16,0.220,3.722,3.942
2000,2000,2000,16,0.234,3.748,3.982
2000,2000,2000,16,0.148,3.601,3.748
2000,2000,2000,16,0.150,3.659,3.810
2000,2000,2000,16,0.220,3.643,3.862
2000,2000,2000,16,0.130,3.700,3.830
2000,2000,2000,16,0.164,3.616,3.780
2000,2000,2000,16,0.154,3.714,3.867
2000,2000,2000,16,0.201,3.607,3.808
2000,2000,2000,16,0.172,3.760,3.932
2000,2000,2000,16,0.161,3.806,3.967
2000,2000,2000,16,0.198,3.632,3.830
2000,2000,2000,16,0.226,3.468,3.694
2000,2000,2000,16,0.187,3.703,3.890
2000,2000,2000,16,0.170,3.783,3.953
2000,2000,2000,16,0.165,3.701,3.866
2000,2000,2000,16,0.177,3.535,3.712
2000,2000,2000,16,0.149,3.597,3.746
2000,2000,2000,16,0.197,3.710,3.907
2000,2000,2000,16,0.230,3.723,3.953
2000,2000,2000,16,0.173,3.508,3.681
2000,2000,2000,16,0.197,3.777,3.974
2000,2000,2000,16,0.160,3.630,3.790
2000,2000,2000,16,0.221,4.126,4.347
2000,2000,2000,16,0.154,3.688,3.841
2000,2000,2000,16,0.159,3.790,3.950
2000,2000,2000,16,0.218,3.741,3.958
2000,2000,2000,16,0.226,3.491,3.717
2000,2000,2000,16,0.204,3.518,3.722
2000,2000,2000,16,0.162,3.772,3.934
2000,2000,2000,16,0.182,3.767,3.948
2000,2000,2000,16,0.178,3.739,3.917
