A_rows,A_columns,B_columns,processes,read,dotprod_write,elapsed
2000,2000,2000,2,0.020,6.796,6.816
2000,2000,2000,2,0.023,6.838,6.862
2000,2000,2000,2,0.023,6.833,6.856
2000,2000,2000,2,0.022,6.826,6.848
2000,2000,2000,2,0.022,6.841,6.864
2000,2000,2000,2,0.023,6.849,6.872
2000,2000,2000,2,0.022,6.827,6.850
2000,2000,2000,2,0.022,6.828,6.850
2000,2000,2000,2,0.022,6.825,6.847
2000,2000,2000,2,0.022,6.826,6.849
2000,2000,2000,2,0.022,6.827,6.849
2000,2000,2000,2,0.022,6.822,6.844
2000,2000,2000,2,0.022,6.825,6.847
2000,2000,2000,2,0.022,6.840,6.862
2000,2000,2000,2,0.022,6.830,6.852
2000,2000,2000,2,0.022,6.829,6.851
2000,2000,2000,2,0.022,6.835,6.858
2000,2000,2000,2,0.022,6.832,6.854
2000,2000,2000,2,0.022,6.819,6.842
2000,2000,2000,2,0.022,6.821,6.843
2000,2000,2000,2,0.022,6.821,6.844
2000,2000,2000,2,0.022,6.824,6.846
2000,2000,2000,2,0.022,6.817,6.839
2000,2000,2000,2,0.022,6.820,6.842
2000,2000,2000,2,0.022,6.824,6.846
2000,2000,2000,2,0.022,6.824,6.847
2000,2000,2000,2,0.022,6.823,6.845
2000,2000,2000,2,0.027,6.823,6.850
2000,2000,2000,2,0.022,6.822,6.844
2000,2000,2000,2,0.022,6.822,6.844
2000,2000,2000,2,0.022,6.831,6.853
2000,2000,2000,2,0.022,6.831,6.853
2000,2000,2000,2,0.022,6.832,6.854
2000,2000,2000,2,0.022,6.828,6.850
2000,2000,2000,2,0.022,6.816,6.839
2000,2000,2000,2,0.022,6.815,6.837
2000,2000,2000,2,0.022,6.815,6.837
2000,2000,2000,2,0.022,6.817,6.839
2000,2000,2000,2,0.022,6.829,6.851
2000,2000,2000,2,0.022,6.825,6.847
2000,2000,2000,2,0.022,6.823,6.845
2000,2000,2000,2,0.022,6.832,6.854
2000,2000,2000,2,0.022,6.827,6.850
2000,2000,2000,2,0.022,6.821,6.843
2000,2000,2000,2,0.022,6.833,6.855
2000,2000,2000,2,0.022,6.832,6.854
2000,2000,2000,2,0.022,6.822,6.844
2000,2000,2000,2,0.022,6.832,6.854
2000,2000,2000,2,0.022,6.827,6.850
2000,2000,2000,2,0.022,6.821,6.843
2000,2000,2000,2,0.022,6.829,6.851
2000,2000,2000,2,0.027,6.824,6.852
2000,2000,2000,2,0.022,6.820,6.842
2000,2000,2000,2,0.022,6.818,6.841
2000,2000,2000,2,0.022,6.824,6.846
2000,2000,2000,2,0.022,6.821,6.843
2000,2000,2000,2,0.022,6.825,6.848
2000,2000,2000,2,0.022,6.823,6.845
2000,2000,2000,2,0.022,6.819,6.841
2000,2000,2000,2,0.028,6.821,6.849
2000,2000,2000,2,0.022,6.825,6.847
2000,2000,2000,2,0.022,6.823,6.845
2000,2000,2000,2,0.022,6.824,6.846
2000,2000,2000,2,0.022,6.823,6.845
2000,2000,2000,2,0.022,6.828,6.851
2000,2000,2000,2,0.022,6.828,6.850
2000,2000,2000,2,0.022,6.831,6.853
2000,2000,2000,2,0.022,6.822,6.844
2000,2000,2000,2,0.022,6.831,6.853
2000,2000,2000,2,0.022,6.821,6.843
2000,2000,2000,2,0.022,6.817,6.839
2000,2000,2000,2,0.022,6.822,6.845
2000,2000,2000,2,0.022,6.819,6.841
2000,2000,2000,2,0.022,6.820,6.843
2000,2000,2000,2,0.022,6.857,6.879
2000,2000,2000,2,0.023,6.832,6.856
2000,2000,2000,2,0.022,6.829,6.851
2000,2000,2000,2,0.022,6.827,6.849
2000,2000,2000,2,0.022,6.820,6.842
2000,2000,2000,2,0.022,6.831,6.853
2000,2000,2000,2,0.022,6.825,6.847
2000,2000,2000,2,0.022,6.831,6.853
2000,2000,2000,2,0.025,6.823,6.848
2000,2000,2000,2,0.022,6.829,6.851
2000,2000,2000,2,0.022,6.828,6.850
2000,2000,2000,2,0.022,6.829,6.851
2000,2000,2000,2,0.027,6.828,6.855
2000,2000,2000,2,0.022,6.829,6.851
2000,2000,2000,2,0.022,6.825,6.847
2000,2000,2000,2,0.022,6.830,6.852
2000,2000,2000,2,0.022,6.828,6.850
2000,2000,2000,2,0.022,6.833,6.855
2000,2000,2000,2,0.022,6.831,6.853
2000,2000,2000,2,0.022,6.829,6.851
2000,2000,2000,2,0.022,6.830,6.852
2000,2000,2000,2,0.022,6.823,6.845
2000,2000,2000,2,0.023,6.838,6.861
2000,2000,2000,2,0.023,6.829,6.852
2000,2000,2000,2,0.023,6.829,6.851
2000,2000,2000,2,0.023,6.818,6.840
