| Version  | Processes |    ReadFromFile    |     MatrixDot      |    WriteToFile     |      Elapsed       |      Speedup       |      Efficiency     |
|  Serial  |     1     | 1.0128571428571427 | 69.88857142857144  |        4.17        | 75.07142857142857  |        1.0         |         1.0         |
| Parallel |     1     | 1.042857142857143  | 69.63357142857143  | 4.985714285714286  |       75.662       | 0.9921946098626597 |  0.9921946098626597 |
| Parallel |     2     | 0.2322857142857143 | 35.09757142857143  | 13.955857142857141 | 49.28585714285714  | 1.5231839907710414 |  0.7615919953855207 |
| Parallel |     4     | 0.3117142857142857 | 18.780142857142856 | 20.29542857142857  | 39.387571428571434 | 1.9059674371538518 | 0.47649185928846294 |
| Parallel |     8     | 1.5999999999999999 | 9.413857142857143  | 11.078142857142856 | 22.091714285714286 | 3.398171260071649  | 0.42477140750895614 |
| Parallel |     16    | 1.3014285714285716 | 4.730857142857142  | 15.716142857142856 | 21.74885714285714  | 3.4517413066039597 | 0.21573383166274748 |
