A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
800,800,800,8,0.666,0.640,1.688,2.994
800,800,800,8,0.038,0.632,18.869,19.540
800,800,800,8,0.038,0.651,1.059,1.748
800,800,800,8,0.038,0.603,1.044,1.685
800,800,800,8,0.054,0.604,1.029,1.687
800,800,800,8,0.050,0.656,1.084,1.790
800,800,800,8,0.039,0.605,1.263,1.906
