A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
800,800,800,1,0.885,4.509,0.790,6.185
800,800,800,1,0.046,4.513,16.549,21.108
800,800,800,1,0.045,4.506,0.808,5.358
800,800,800,1,0.045,4.474,0.806,5.325
800,800,800,1,0.045,4.472,0.788,5.304
800,800,800,1,0.045,4.519,0.788,5.352
800,800,800,1,0.045,4.506,1.200,5.751
