A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
800,800,800,4,0.049,1.204,6.198,7.451
800,800,800,4,0.042,1.233,1.097,2.373
800,800,800,4,0.042,1.206,0.870,2.118
800,800,800,4,0.043,1.207,0.874,2.123
800,800,800,4,0.052,1.224,1.090,2.365
800,800,800,4,0.040,1.224,1.062,2.326
800,800,800,4,0.046,1.206,0.882,2.135
