A_rows,A_columns,B_columns,processes,read,dotprod_write,elapsed
250,250,250,1,0.002,0.037,0.038
250,250,250,1,0.002,0.036,0.038
250,250,250,1,0.002,0.031,0.033
250,250,250,1,0.002,0.031,0.032
250,250,250,1,0.002,0.030,0.031
250,250,250,1,0.002,0.028,0.030
250,250,250,1,0.002,0.028,0.029
250,250,250,1,0.001,0.027,0.028
250,250,250,1,0.001,0.026,0.027
250,250,250,1,0.001,0.026,0.027
250,250,250,1,0.001,0.025,0.026
250,250,250,1,0.001,0.025,0.026
250,250,250,1,0.001,0.025,0.026
250,250,250,1,0.001,0.024,0.025
250,250,250,1,0.001,0.024,0.025
250,250,250,1,0.001,0.024,0.025
250,250,250,1,0.001,0.023,0.024
250,250,250,1,0.001,0.023,0.024
250,250,250,1,0.001,0.023,0.024
250,250,250,1,0.001,0.023,0.024
250,250,250,1,0.001,0.022,0.023
250,250,250,1,0.001,0.022,0.023
250,250,250,1,0.001,0.022,0.024
250,250,250,1,0.001,0.022,0.023
250,250,250,1,0.001,0.022,0.023
250,250,250,1,0.001,0.021,0.023
250,250,250,1,0.001,0.021,0.023
250,250,250,1,0.001,0.021,0.023
250,250,250,1,0.001,0.021,0.023
250,250,250,1,0.001,0.021,0.023
250,250,250,1,0.001,0.021,0.023
250,250,250,1,0.001,0.021,0.023
250,250,250,1,0.001,0.021,0.023
250,250,250,1,0.001,0.021,0.023
250,250,250,1,0.001,0.021,0.023
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.025,0.026
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
250,250,250,1,0.001,0.021,0.022
