A_rows,A_columns,B_columns,processes,read,dotprod_write,elapsed
250,250,250,4,0.002,0.008,0.010
250,250,250,4,0.002,0.009,0.010
250,250,250,4,0.002,0.009,0.010
250,250,250,4,0.002,0.009,0.010
250,250,250,4,0.002,0.009,0.010
250,250,250,4,0.002,0.009,0.010
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.002,0.008,0.010
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.001,0.008,0.009
250,250,250,4,0.002,0.009,0.010
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.001,0.012,0.013
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.002,0.008,0.010
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.001,0.009,0.010
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.002,0.009,0.011
250,250,250,4,0.002,0.010,0.011
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.001,0.008,0.010
250,250,250,4,0.002,0.009,0.011
