A_rows,A_columns,B_columns,processes,read,dotprod_write,elapsed
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.011,0.013
250,250,250,8,0.002,0.008,0.011
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.011
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.011
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.011
250,250,250,8,0.002,0.008,0.011
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.011
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.011
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.009,0.011
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.011
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.011
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.011
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.012,0.014
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.002,0.008,0.010
250,250,250,8,0.003,0.009,0.012
250,250,250,8,0.002,0.008,0.010
