A_rows,A_columns,B_columns,processes,read,dotprod_write,elapsed
250,250,250,32,0.220,1.052,1.272
250,250,250,32,0.167,1.232,1.400
250,250,250,32,0.222,1.135,1.357
250,250,250,32,0.227,1.295,1.522
250,250,250,32,0.239,1.369,1.608
250,250,250,32,0.215,1.310,1.525
250,250,250,32,0.196,1.328,1.524
250,250,250,32,0.223,1.180,1.403
250,250,250,32,0.247,1.149,1.396
250,250,250,32,0.230,1.355,1.585
250,250,250,32,0.191,1.254,1.445
250,250,250,32,0.174,1.324,1.498
250,250,250,32,0.192,1.333,1.525
250,250,250,32,0.235,1.244,1.478
250,250,250,32,0.227,1.285,1.512
250,250,250,32,0.277,1.286,1.563
250,250,250,32,0.227,1.284,1.511
250,250,250,32,0.219,1.259,1.478
250,250,250,32,0.195,1.209,1.404
250,250,250,32,0.241,1.324,1.565
250,250,250,32,0.260,1.379,1.639
250,250,250,32,0.200,1.384,1.584
250,250,250,32,0.133,1.287,1.420
250,250,250,32,0.255,1.256,1.511
250,250,250,32,0.222,1.399,1.621
250,250,250,32,0.199,1.268,1.466
250,250,250,32,0.281,1.136,1.417
250,250,250,32,0.259,1.193,1.452
250,250,250,32,0.196,1.251,1.447
250,250,250,32,0.243,1.422,1.664
250,250,250,32,0.227,1.416,1.643
250,250,250,32,0.228,1.426,1.654
250,250,250,32,0.257,1.601,1.857
250,250,250,32,0.213,1.265,1.478
250,250,250,32,0.256,1.111,1.367
250,250,250,32,0.192,1.134,1.326
250,250,250,32,0.208,1.290,1.498
250,250,250,32,0.190,1.213,1.402
250,250,250,32,0.209,1.190,1.399
250,250,250,32,0.246,1.159,1.404
250,250,250,32,0.230,1.311,1.541
250,250,250,32,0.175,1.192,1.367
250,250,250,32,0.190,1.277,1.467
250,250,250,32,0.201,1.232,1.433
250,250,250,32,0.288,1.460,1.748
250,250,250,32,0.229,1.368,1.596
250,250,250,32,0.209,1.343,1.551
250,250,250,32,0.261,1.264,1.525
250,250,250,32,0.236,1.272,1.509
250,250,250,32,0.248,1.185,1.434
250,250,250,32,0.245,1.306,1.551
250,250,250,32,0.231,1.399,1.630
250,250,250,32,0.200,1.225,1.425
250,250,250,32,0.195,1.321,1.516
250,250,250,32,0.260,1.174,1.434
250,250,250,32,0.201,1.265,1.466
250,250,250,32,0.250,1.243,1.493
250,250,250,32,0.224,1.212,1.436
250,250,250,32,0.192,1.250,1.443
250,250,250,32,0.257,1.230,1.487
250,250,250,32,0.282,1.146,1.428
250,250,250,32,0.231,1.303,1.534
250,250,250,32,0.242,1.241,1.482
250,250,250,32,0.211,1.288,1.499
250,250,250,32,0.168,1.316,1.484
250,250,250,32,0.170,1.052,1.222
250,250,250,32,0.258,1.294,1.551
250,250,250,32,0.181,1.180,1.361
250,250,250,32,0.249,1.050,1.298
250,250,250,32,0.217,1.108,1.324
250,250,250,32,0.215,1.426,1.641
250,250,250,32,0.224,1.199,1.423
250,250,250,32,0.225,1.314,1.538
250,250,250,32,0.233,1.197,1.430
250,250,250,32,0.237,1.207,1.444
250,250,250,32,0.190,1.081,1.272
250,250,250,32,0.252,1.435,1.688
250,250,250,32,0.261,1.201,1.462
250,250,250,32,0.227,1.326,1.554
250,250,250,32,0.230,1.065,1.295
250,250,250,32,0.259,1.284,1.543
250,250,250,32,0.262,1.330,1.592
250,250,250,32,0.195,1.329,1.525
250,250,250,32,0.199,1.228,1.427
250,250,250,32,0.233,1.410,1.642
250,250,250,32,0.221,1.188,1.409
250,250,250,32,0.196,1.353,1.549
250,250,250,32,0.194,1.140,1.333
250,250,250,32,0.201,1.036,1.236
250,250,250,32,0.235,1.298,1.533
250,250,250,32,0.233,1.234,1.467
250,250,250,32,0.226,1.156,1.382
250,250,250,32,0.275,1.471,1.746
250,250,250,32,0.260,1.469,1.729
250,250,250,32,0.185,0.909,1.094
250,250,250,32,0.212,1.320,1.533
250,250,250,32,0.227,1.254,1.482
250,250,250,32,0.215,1.278,1.493
250,250,250,32,0.225,1.421,1.646
250,250,250,32,0.224,1.458,1.682
