row,columns,threads,init,dotprod,user,elapsed,sys,pCPU
20000,20000,32,3.179756,1.116330,2.177,0.727,2.281,613.36
20000,20000,32,3.174162,1.118972,2.282,0.721,2.174,617.76
20000,20000,32,3.186630,1.123510,2.352,0.731,2.119,611.94
20000,20000,32,3.180296,1.123608,2.247,0.723,2.219,617.52
20000,20000,32,3.192633,1.119184,2.139,0.721,2.336,620.69
20000,20000,32,3.204060,1.114987,2.247,0.726,2.235,616.93
20000,20000,32,3.205390,1.124613,2.323,0.724,2.171,620.36
20000,20000,32,3.194662,1.123398,2.287,0.724,2.194,618.96
20000,20000,32,3.171173,1.124366,2.234,0.724,2.222,615.66
20000,20000,32,3.196208,1.118558,2.138,0.731,2.338,612.22
20000,20000,32,3.176514,1.123070,2.210,0.725,2.250,615.06
20000,20000,32,3.135162,1.119695,2.164,0.725,2.252,609.28
20000,20000,32,3.192902,1.114037,2.219,0.721,2.251,620.11
20000,20000,32,3.195283,1.120070,2.298,0.724,2.182,618.61
20000,20000,32,3.229881,1.129778,2.309,0.723,2.213,625.81
20000,20000,32,3.213546,1.128336,2.264,0.721,2.244,625.44
20000,20000,32,3.211898,1.113691,2.175,0.729,2.315,616.22
20000,20000,32,3.207111,1.119702,2.175,0.728,2.315,616.34
20000,20000,32,3.206357,1.116404,2.286,0.724,2.202,620.31
20000,20000,32,3.192833,1.126093,2.373,0.724,2.109,619.22
20000,20000,32,3.238038,1.121552,2.215,0.738,2.307,613.10
20000,20000,32,3.176508,1.119253,2.252,0.723,2.207,617.13
20000,20000,32,3.198280,1.111619,2.342,0.726,2.133,616.60
20000,20000,32,3.198127,1.122644,2.246,0.727,2.238,616.97
20000,20000,32,3.174270,1.117146,2.275,0.728,2.178,612.14
20000,20000,32,3.197814,1.110389,2.274,0.719,2.197,622.01
20000,20000,32,3.201494,1.121001,2.265,0.731,2.221,613.59
20000,20000,32,3.190188,1.120610,2.288,0.726,2.184,615.94
20000,20000,32,3.162607,1.114946,2.256,0.720,2.184,616.88
20000,20000,32,3.179876,1.124110,2.139,0.721,2.327,619.80
20000,20000,32,3.196588,1.119315,2.272,0.727,2.208,616.23
20000,20000,32,3.194152,1.118433,2.237,0.723,2.237,618.95
20000,20000,32,3.188155,1.120506,2.270,0.726,2.202,615.59
20000,20000,32,3.177761,1.116789,2.265,0.723,2.192,616.10
20000,20000,32,3.215533,1.121579,2.151,0.719,2.350,625.54
20000,20000,32,3.182740,1.120203,2.197,0.726,2.269,615.17
20000,20000,32,3.188265,1.119189,2.352,0.724,2.119,617.27
20000,20000,32,3.195235,1.126779,2.277,0.723,2.209,620.83
20000,20000,32,3.196170,1.123258,2.207,0.725,2.274,618.28
20000,20000,32,3.174314,1.112224,2.241,0.725,2.208,613.99
20000,20000,32,3.195859,1.113564,2.266,0.727,2.206,615.05
20000,20000,32,3.181152,1.115735,2.284,0.721,2.176,619.01
20000,20000,32,3.153421,1.118564,2.245,0.728,2.189,609.05
20000,20000,32,3.204140,1.112139,2.247,0.728,2.231,615.31
20000,20000,32,3.181716,1.118642,2.242,0.718,2.222,621.95
20000,20000,32,3.212723,1.122311,2.278,0.724,2.221,621.27
20000,20000,32,3.209534,1.122736,2.346,0.732,2.148,613.81
20000,20000,32,3.189663,1.120209,2.214,0.724,2.258,617.57
20000,20000,32,3.189053,1.116290,2.302,0.722,2.166,618.66
20000,20000,32,3.188142,1.119690,2.340,0.719,2.131,621.65
20000,20000,32,3.225582,1.119761,2.225,0.726,2.285,621.20
20000,20000,32,3.193551,1.122568,2.256,0.722,2.224,620.26
20000,20000,32,3.178411,1.114042,2.303,0.728,2.151,611.54
20000,20000,32,3.186482,1.121016,2.215,0.717,2.255,623.41
20000,20000,32,3.218821,1.135640,2.288,0.718,2.231,629.04
20000,20000,32,3.192045,1.123660,2.250,0.727,2.229,615.69
20000,20000,32,3.175747,1.126079,2.302,0.725,2.162,616.13
20000,20000,32,3.182364,1.125176,2.231,0.725,2.238,616.10
20000,20000,32,3.193243,1.111371,2.278,0.722,2.190,619.04
20000,20000,32,3.182869,1.125207,2.235,0.730,2.235,612.42
20000,20000,32,3.192224,1.115297,2.221,0.718,2.249,622.50
20000,20000,32,3.210973,1.115821,2.221,0.724,2.268,619.77
20000,20000,32,3.200256,1.123186,2.216,0.725,2.272,619.38
20000,20000,32,3.184183,1.120861,2.228,0.721,2.240,619.55
20000,20000,32,3.199232,1.113704,2.180,0.727,2.296,615.31
20000,20000,32,3.179952,1.115201,2.264,0.728,2.196,612.91
20000,20000,32,3.178668,1.125340,2.267,0.725,2.199,615.58
20000,20000,32,3.193135,1.120666,2.240,0.726,2.236,616.63
20000,20000,32,3.178184,1.122642,2.276,0.725,2.188,615.62
20000,20000,32,3.201660,1.122912,2.275,0.727,2.211,616.87
20000,20000,32,3.179193,1.120752,2.236,0.719,2.227,620.84
20000,20000,32,3.183755,1.118998,2.193,0.722,2.273,618.97
20000,20000,32,3.205881,1.121437,2.213,0.732,2.277,613.30
20000,20000,32,3.178116,1.121708,2.137,0.726,2.325,615.01
20000,20000,32,3.207414,1.122457,2.289,0.721,2.205,623.14
20000,20000,32,3.197361,1.119891,2.198,0.729,2.282,614.65
20000,20000,32,3.207362,1.126981,2.356,0.721,2.142,624.38
20000,20000,32,3.175110,1.119956,2.217,0.733,2.240,608.46
20000,20000,32,3.152976,1.116715,2.212,0.721,2.220,614.43
20000,20000,32,3.193488,1.124165,2.232,0.721,2.248,621.57
20000,20000,32,3.198834,1.119591,2.132,0.726,2.350,617.72
20000,20000,32,3.196019,1.123954,2.194,0.721,2.290,621.90
20000,20000,32,3.194063,1.122274,2.326,0.728,2.153,615.02
20000,20000,32,3.213507,1.130974,2.244,0.720,2.264,626.22
20000,20000,32,3.205971,1.113215,2.242,0.735,2.238,609.84
20000,20000,32,3.181101,1.119864,2.176,0.718,2.289,622.10
20000,20000,32,3.206613,1.129063,2.222,0.723,2.278,622.39
20000,20000,32,3.203809,1.118333,2.189,0.723,2.297,620.62
20000,20000,32,3.196719,1.117270,2.275,0.728,2.202,615.08
20000,20000,32,3.182635,1.123645,2.237,0.717,2.233,623.43
20000,20000,32,3.188792,1.114093,2.216,0.726,2.251,615.35
20000,20000,32,3.222347,1.131496,2.291,0.721,2.227,626.48
20000,20000,32,3.200384,1.128064,2.263,0.719,2.230,624.91
20000,20000,32,3.213789,1.121025,2.275,0.724,2.223,620.86
20000,20000,32,3.201216,1.117008,2.232,0.725,2.249,617.87
20000,20000,32,3.201144,1.114337,2.215,0.723,2.263,619.46
20000,20000,32,3.173626,1.121165,2.304,0.729,2.152,611.56
20000,20000,32,3.188207,1.123185,2.295,0.717,2.179,623.60
20000,20000,32,3.190280,1.109859,2.201,0.727,2.261,613.76
20000,20000,32,3.170636,1.117045,2.204,0.725,2.247,614.08
20000,20000,32,3.217497,1.122164,2.204,0.724,2.299,621.79
20000,20000,32,3.186360,1.117682,2.297,0.725,2.168,615.50
20000,20000,32,3.184959,1.113272,2.303,0.724,2.158,615.90
20000,20000,32,3.176829,1.117771,2.277,0.719,2.181,620.00
20000,20000,32,3.211743,1.124446,2.216,0.722,2.284,623.13
20000,20000,32,3.199100,1.116604,2.235,0.722,2.243,620.16
20000,20000,32,3.212281,1.125061,2.287,0.719,2.215,625.82
20000,20000,32,3.226150,1.124056,2.309,0.731,2.205,617.28
20000,20000,32,3.160853,1.117195,2.206,0.728,2.234,609.64
20000,20000,32,3.200228,1.117497,2.187,0.721,2.295,621.53
20000,20000,32,3.200869,1.116733,2.262,0.731,2.218,612.51
20000,20000,32,3.178817,1.110228,2.260,0.721,2.192,617.12
20000,20000,32,3.203095,1.125024,2.226,0.729,2.266,616.13
20000,20000,32,3.198332,1.112524,2.161,0.722,2.312,619.19
20000,20000,32,3.164645,1.117245,2.165,0.720,2.280,617.44
20000,20000,32,3.232390,1.126178,2.310,0.729,2.213,620.79
20000,20000,32,3.188871,1.116496,2.242,0.730,2.226,611.88
20000,20000,32,3.180863,1.117661,2.300,0.717,2.162,622.58
20000,20000,32,3.202890,1.110075,2.262,0.730,2.214,613.60
20000,20000,32,3.176621,1.117368,2.193,0.725,2.262,614.56
20000,20000,32,3.194990,1.113949,2.326,0.721,2.146,620.01
20000,20000,32,3.180602,1.115444,2.158,0.722,2.303,617.63
20000,20000,32,3.203156,1.128773,2.266,0.722,2.230,623.16
20000,20000,32,3.210512,1.123354,2.237,0.723,2.261,621.96
20000,20000,32,3.210567,1.115529,2.325,0.722,2.165,622.25
20000,20000,32,3.214485,1.119507,2.205,0.721,2.293,623.76
20000,20000,32,3.200770,1.110077,2.297,0.729,2.176,613.74
20000,20000,32,3.180596,1.116289,2.185,0.724,2.273,615.87
20000,20000,32,3.140565,1.124275,2.171,0.732,2.255,604.34
20000,20000,32,3.171498,1.119311,2.214,0.725,2.238,614.41
20000,20000,32,3.174746,1.118471,2.288,0.722,2.167,617.17
20000,20000,32,3.208775,1.127399,2.180,0.720,2.320,625.11
20000,20000,32,3.185128,1.118365,2.185,0.730,2.280,611.49
20000,20000,32,3.203865,1.111801,2.285,0.726,2.193,616.41
20000,20000,32,3.172949,1.114429,2.253,0.721,2.197,617.27
20000,20000,32,3.160301,1.117427,2.214,0.725,2.226,612.21
20000,20000,32,3.158785,1.124136,2.266,0.725,2.178,612.97
20000,20000,32,3.194596,1.115182,2.260,0.725,2.215,617.66
20000,20000,32,3.212149,1.126587,2.250,0.724,2.250,621.46
20000,20000,32,3.199738,1.118411,2.338,0.726,2.145,617.16
20000,20000,32,3.190243,1.108114,2.193,0.724,2.270,616.34
20000,20000,32,3.154599,1.121941,2.276,0.720,2.164,616.45
20000,20000,32,3.197481,1.121800,2.310,0.728,2.173,616.16
20000,20000,32,3.193597,1.114663,2.228,0.723,2.244,618.79
20000,20000,32,3.206091,1.119214,2.268,0.725,2.219,618.59
20000,20000,32,3.186562,1.121728,2.131,0.724,2.340,617.81
20000,20000,32,3.203038,1.113712,2.242,0.724,2.238,619.09
20000,20000,32,3.178491,1.112694,2.146,0.726,2.310,613.60
20000,20000,32,3.199212,1.127613,2.276,0.723,2.215,621.32
20000,20000,32,3.166330,1.112243,2.243,0.732,2.195,606.22
20000,20000,32,3.168463,1.121793,2.218,0.722,2.234,616.67
20000,20000,32,3.196686,1.115079,2.200,0.722,2.275,619.52
20000,20000,32,3.205695,1.120545,2.239,0.728,2.250,616.59
20000,20000,32,3.191355,1.110164,2.196,0.723,2.268,617.47
20000,20000,32,3.201806,1.115737,2.224,0.725,2.256,617.98
20000,20000,32,3.184947,1.121141,2.315,0.722,2.154,619.01
20000,20000,32,3.186389,1.126614,2.317,0.720,2.161,622.13
20000,20000,32,3.194849,1.126454,2.293,0.724,2.192,619.50
20000,20000,32,3.203300,1.123083,2.186,0.730,2.305,615.57
20000,20000,32,3.197540,1.121060,2.278,0.717,2.205,625.03
20000,20000,32,3.196780,1.133267,2.185,0.718,2.309,625.78
20000,20000,32,3.219295,1.115448,2.314,0.727,2.185,618.45
20000,20000,32,3.203540,1.123785,2.241,0.721,2.253,623.33
20000,20000,32,3.212955,1.130060,2.270,0.723,2.238,623.78
20000,20000,32,3.177179,1.126204,2.288,0.719,2.180,621.20
20000,20000,32,3.190172,1.112996,2.242,0.725,2.225,616.58
20000,20000,32,3.188633,1.115823,2.270,0.725,2.197,616.13
20000,20000,32,3.190176,1.124359,2.249,0.724,2.228,618.11
20000,20000,32,3.182902,1.123301,2.216,0.725,2.252,615.96
20000,20000,32,3.213460,1.124240,2.319,0.726,2.183,620.20
20000,20000,32,3.189837,1.121402,2.320,0.719,2.155,622.49
20000,20000,32,3.213316,1.116326,2.233,0.724,2.260,620.92
20000,20000,32,3.198868,1.122884,2.207,0.728,2.278,616.05
20000,20000,32,3.198751,1.125580,2.201,0.722,2.285,621.75
20000,20000,32,3.190483,1.122880,2.141,0.721,2.337,620.94
20000,20000,32,3.173812,1.106503,2.276,0.724,2.167,613.64
20000,20000,32,3.200484,1.121429,2.273,0.721,2.213,622.05
20000,20000,32,3.191506,1.121297,2.294,0.726,2.182,616.35
20000,20000,32,3.188766,1.116328,2.195,0.725,2.271,615.66
20000,20000,32,3.189290,1.114540,2.282,0.722,2.185,618.90
20000,20000,32,3.200872,1.128903,2.358,0.718,2.136,626.25
20000,20000,32,3.172839,1.123590,2.216,0.725,2.243,615.36
20000,20000,32,3.191583,1.117728,2.220,0.724,2.252,617.44
20000,20000,32,3.193914,1.121648,2.334,0.722,2.146,620.57
20000,20000,32,3.212482,1.117710,2.226,0.727,2.266,617.67
20000,20000,32,3.195872,1.109496,2.289,0.724,2.180,617.21
20000,20000,32,3.204995,1.122999,2.361,0.722,2.132,621.91
20000,20000,32,3.203617,1.116574,2.212,0.727,2.271,616.99
20000,20000,32,3.195495,1.120034,2.244,0.728,2.236,615.76
20000,20000,32,3.169203,1.114481,2.162,0.727,2.285,611.66
20000,20000,32,3.192840,1.120451,2.195,0.722,2.283,620.29
20000,20000,32,3.159484,1.112491,2.167,0.727,2.267,609.60
20000,20000,32,3.192888,1.122090,2.195,0.719,2.283,623.16
20000,20000,32,3.204244,1.121995,2.222,0.729,2.266,615.92
20000,20000,32,3.190068,1.116494,2.161,0.724,2.308,617.30
20000,20000,32,3.199472,1.124186,2.246,0.726,2.242,617.88
20000,20000,32,3.185030,1.112724,2.263,0.725,2.198,615.42
20000,20000,32,3.199218,1.122765,2.342,0.724,2.145,619.44
