A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
1250,1250,1250,1,0.059,2.896,0.008,2.963
1250,1250,1250,1,0.025,2.713,0.008,2.747
1250,1250,1250,1,0.024,2.715,0.008,2.748
1250,1250,1250,1,0.025,2.723,0.008,2.756
1250,1250,1250,1,0.024,2.720,0.010,2.755
1250,1250,1250,1,0.025,2.727,0.008,2.760
1250,1250,1250,1,0.024,2.727,0.008,2.760
1250,1250,1250,1,0.025,2.730,0.008,2.763
1250,1250,1250,1,0.024,2.727,0.011,2.762
1250,1250,1250,1,0.025,2.730,0.008,2.763
1250,1250,1250,1,0.024,2.728,0.010,2.763
1250,1250,1250,1,0.024,2.728,0.008,2.760
1250,1250,1250,1,0.024,2.728,0.008,2.760
1250,1250,1250,1,0.024,2.735,0.008,2.767
1250,1250,1250,1,0.024,2.738,0.010,2.773
