NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
65536,256,16,8,0.001285,0.009147,0.009147,0.098,0.375,0.230,87.60
65536,256,16,8,0.003501,0.020829,0.020829,0.318,0.445,0.360,152.39
65536,256,16,8,0.001131,0.007511,0.007511,0.123,0.412,0.503,151.86
65536,256,16,8,0.001352,0.009284,0.009284,0.131,0.406,0.290,103.66
65536,256,16,8,0.001178,0.007563,0.007563,0.240,0.429,0.393,147.65
65536,256,16,8,0.001291,0.008757,0.008757,0.147,0.407,0.284,105.72
65536,256,16,8,0.001368,0.009786,0.009786,0.153,0.420,0.403,132.33
65536,256,16,8,0.001760,0.012537,0.012537,0.207,0.437,0.484,158.20
65536,256,16,8,0.003547,0.020524,0.020524,0.325,0.476,0.671,209.17
65536,256,16,8,0.003396,0.019879,0.019879,0.276,0.452,0.772,232.17
65536,256,16,8,0.003391,0.018854,0.018854,0.275,0.449,0.726,222.91
65536,256,16,8,0.003387,0.018585,0.018585,0.303,0.444,0.652,215.28
65536,256,16,8,0.003378,0.018845,0.018845,0.280,0.447,0.709,221.05
65536,256,16,8,0.003476,0.020025,0.020025,0.285,0.441,0.714,226.40
65536,256,16,8,0.003420,0.018459,0.018459,0.306,0.446,0.694,224.15
65536,256,16,8,0.003424,0.018758,0.018758,0.281,0.436,0.702,225.43
65536,256,16,8,0.003406,0.020436,0.020436,0.320,0.450,0.646,214.48
65536,256,16,8,0.003431,0.019923,0.019923,0.316,0.440,0.691,228.75
65536,256,16,8,0.003432,0.018752,0.018752,0.286,0.446,0.723,226.23
65536,256,16,8,0.003429,0.018620,0.018620,0.330,0.439,0.659,225.07
65536,256,16,8,0.003593,0.019147,0.019147,0.333,0.443,0.603,211.18
65536,256,16,8,0.003401,0.019927,0.019927,0.295,0.448,0.684,218.52
65536,256,16,8,0.003424,0.020276,0.020276,0.327,0.444,0.675,225.74
65536,256,16,8,0.003429,0.018528,0.018528,0.329,0.439,0.635,219.76
65536,256,16,8,0.003007,0.017880,0.017880,0.271,0.448,0.675,211.21
65536,256,16,8,0.003430,0.020022,0.020022,0.257,0.443,0.731,223.11
65536,256,16,8,0.000887,0.005406,0.005406,0.125,0.401,0.532,163.93
65536,256,16,8,0.000891,0.005284,0.005284,0.111,0.054,0.117,420.86
65536,256,16,8,0.001362,0.009162,0.009162,0.246,0.379,0.217,122.09
65536,256,16,8,0.003427,0.020513,0.020513,0.235,0.429,0.359,138.50
65536,256,16,8,0.001287,0.008410,0.008410,0.135,0.406,0.426,138.22
65536,256,16,8,0.001617,0.011992,0.011992,0.147,0.424,0.466,144.44
65536,256,16,8,0.001039,0.006396,0.006396,0.140,0.414,0.476,148.69
65536,256,16,8,0.001424,0.008553,0.008553,0.142,0.072,0.187,458.75
65536,256,16,8,0.003377,0.018467,0.018467,0.299,0.420,0.499,189.83
65536,256,16,8,0.003410,0.018741,0.018741,0.284,0.450,0.665,210.84
65536,256,16,8,0.003624,0.020539,0.020539,0.298,0.450,0.710,224.00
65536,256,16,8,0.003394,0.020409,0.020409,0.304,0.442,0.715,230.76
65536,256,16,8,0.003377,0.019698,0.019698,0.311,0.451,0.732,231.23
65536,256,16,8,0.003399,0.020144,0.020144,0.315,0.446,0.705,228.56
65536,256,16,8,0.003403,0.018950,0.018950,0.295,0.440,0.679,221.68
65536,256,16,8,0.003405,0.020049,0.020049,0.306,0.446,0.734,233.08
65536,256,16,8,0.003421,0.020145,0.020145,0.253,0.445,0.747,224.88
65536,256,16,8,0.002996,0.018154,0.018154,0.303,0.439,0.676,222.96
65536,256,16,8,0.003396,0.018297,0.018297,0.308,0.441,0.677,223.25
65536,256,16,8,0.003386,0.018710,0.018710,0.337,0.448,0.659,222.56
65536,256,16,8,0.003422,0.020349,0.020349,0.298,0.451,0.701,221.26
65536,256,16,8,0.003396,0.020103,0.020103,0.312,0.445,0.684,223.66
65536,256,16,8,0.003414,0.019041,0.019041,0.321,0.449,0.706,229.19
65536,256,16,8,0.003428,0.018500,0.018500,0.275,0.450,0.743,226.03
