NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
65536,256,16,1,0.002072,0.026059,0.026059,0.033,0.360,0.031,17.83
65536,256,16,1,0.001148,0.012764,0.012764,0.021,0.032,0.012,103.91
65536,256,16,1,0.000572,0.009131,0.009131,0.012,0.022,0.011,103.80
65536,256,16,1,0.000586,0.008814,0.008814,0.014,0.047,0.017,65.06
65536,256,16,1,0.002318,0.027523,0.027523,0.036,0.345,0.031,19.41
65536,256,16,1,0.000748,0.010974,0.010974,0.018,0.028,0.011,103.87
65536,256,16,1,0.000551,0.009046,0.009046,0.012,0.022,0.011,104.21
65536,256,16,1,0.000615,0.009374,0.009374,0.013,0.050,0.019,63.56
65536,256,16,1,0.002319,0.027021,0.027021,0.037,0.343,0.029,19.31
65536,256,16,1,0.000562,0.008914,0.008914,0.012,0.024,0.013,104.23
65536,256,16,1,0.000566,0.008744,0.008744,0.012,0.022,0.011,104.01
65536,256,16,1,0.000618,0.009328,0.009328,0.018,0.047,0.013,67.15
65536,256,16,1,0.002311,0.026931,0.026931,0.045,0.344,0.022,19.40
65536,256,16,1,0.000562,0.008944,0.008944,0.012,0.024,0.013,104.49
65536,256,16,1,0.000623,0.008919,0.008919,0.016,0.022,0.007,104.30
65536,256,16,1,0.001776,0.016154,0.016154,0.030,0.076,0.028,75.58
65536,256,16,1,0.002311,0.028272,0.028272,0.025,0.347,0.043,19.64
65536,256,16,1,0.000777,0.010460,0.010460,0.011,0.027,0.017,104.34
65536,256,16,1,0.000573,0.008959,0.008959,0.020,0.022,0.004,104.36
65536,256,16,1,0.000770,0.011872,0.011872,0.016,0.055,0.020,66.46
65536,256,16,1,0.002354,0.028250,0.028250,0.037,0.347,0.033,20.13
65536,256,16,1,0.000769,0.010622,0.010622,0.018,0.028,0.011,104.47
65536,256,16,1,0.000567,0.008968,0.008968,0.012,0.022,0.011,104.43
65536,256,16,1,0.000637,0.009861,0.009861,0.014,0.053,0.021,66.15
65536,256,16,1,0.002336,0.027322,0.027322,0.039,0.345,0.030,19.89
65536,256,16,1,0.000772,0.010462,0.010462,0.018,0.027,0.010,104.09
65536,256,16,1,0.000582,0.008969,0.008969,0.016,0.022,0.007,104.43
65536,256,16,1,0.000584,0.008782,0.008782,0.012,0.049,0.018,61.64
65536,256,16,1,0.002318,0.027118,0.027118,0.048,0.345,0.019,19.34
65536,256,16,1,0.000794,0.011445,0.011445,0.020,0.028,0.010,104.04
65536,256,16,1,0.000568,0.008903,0.008903,0.012,0.022,0.011,104.52
65536,256,16,1,0.000655,0.009683,0.009683,0.019,0.051,0.014,64.12
65536,256,16,1,0.002314,0.029379,0.029379,0.047,0.349,0.024,20.22
65536,256,16,1,0.000767,0.010772,0.010772,0.018,0.028,0.011,104.13
65536,256,16,1,0.000568,0.009061,0.009061,0.012,0.022,0.012,104.49
65536,256,16,1,0.000662,0.010084,0.010084,0.025,0.049,0.008,67.21
65536,256,16,1,0.002312,0.027533,0.027533,0.036,0.343,0.031,19.46
65536,256,16,1,0.000774,0.012344,0.012344,0.029,0.030,0.002,103.94
65536,256,16,1,0.000764,0.012276,0.012276,0.014,0.029,0.016,104.40
65536,256,16,1,0.000930,0.014059,0.014059,0.029,0.347,0.016,12.95
65536,256,16,1,0.000932,0.014873,0.014873,0.032,0.035,0.004,104.27
65536,256,16,1,0.001071,0.015069,0.015069,0.021,0.035,0.015,103.45
65536,256,16,1,0.000766,0.011528,0.011528,0.025,0.055,0.012,68.87
65536,256,16,1,0.002338,0.027719,0.027719,0.044,0.344,0.024,19.68
65536,256,16,1,0.000594,0.009198,0.009198,0.014,0.024,0.011,103.93
65536,256,16,1,0.000569,0.009002,0.009002,0.016,0.022,0.007,104.34
65536,256,16,1,0.000627,0.009234,0.009234,0.017,0.050,0.015,63.79
65536,256,16,1,0.002316,0.027848,0.027848,0.040,0.349,0.029,19.87
65536,256,16,1,0.000569,0.009146,0.009146,0.021,0.024,0.004,104.67
65536,256,16,1,0.000568,0.009303,0.009303,0.016,0.023,0.007,103.32
