A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
5000,5000,5000,0,0.140,85.330,0.500,85.970
5000,5000,5000,0,0.150,85.810,0.510,86.470
5000,5000,5000,0,0.140,85.670,0.520,86.330
5000,5000,5000,0,0.140,85.670,0.820,86.630
5000,5000,5000,0,0.140,85.470,0.520,86.130
5000,5000,5000,0,0.140,85.680,0.520,86.340
5000,5000,5000,0,0.140,85.630,0.510,86.280
5000,5000,5000,0,0.140,85.640,0.520,86.300
5000,5000,5000,0,0.140,85.620,0.530,86.290
5000,5000,5000,0,0.140,85.600,0.520,86.260
5000,5000,5000,0,0.140,85.670,0.820,86.630
5000,5000,5000,0,0.140,85.460,0.510,86.110
5000,5000,5000,0,0.140,85.640,0.510,86.290
5000,5000,5000,0,0.130,85.620,0.520,86.270
5000,5000,5000,0,0.140,85.570,0.510,86.220
