A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
5000,5000,5000,4,0.113,234.408,0.220,234.741
5000,5000,5000,4,0.138,234.640,0.306,235.084
5000,5000,5000,4,0.147,234.468,0.204,234.819
5000,5000,5000,4,0.157,234.588,0.152,234.897
5000,5000,5000,4,0.146,234.335,0.171,234.652
5000,5000,5000,4,0.143,234.531,0.300,234.975
5000,5000,5000,4,0.139,234.529,0.275,234.943
