NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
262144,2048,16,2,0.003851,31.242063,31.242063,62.197,31.579,0.327,197.99
262144,2048,16,2,0.009069,28.876702,28.876702,57.580,29.260,0.241,197.61
262144,2048,16,2,0.009075,31.265039,31.265039,62.320,31.620,0.284,197.98
262144,2048,16,2,0.003525,29.035185,29.035185,57.896,29.080,0.197,199.77
262144,2048,16,2,0.004396,28.953979,28.953979,57.653,29.288,0.295,197.85
262144,2048,16,2,0.009062,31.325770,31.325770,62.434,31.687,0.304,197.99
262144,2048,16,2,0.003758,28.808265,28.808265,57.449,29.183,0.222,197.62
262144,2048,16,2,0.003862,30.893689,30.893689,61.572,31.229,0.264,198.01
262144,2048,16,2,0.003538,28.845870,28.845870,57.471,28.892,0.249,199.77
262144,2048,16,2,0.004504,28.831992,28.831992,57.469,29.169,0.242,197.85
262144,2048,16,2,0.009154,31.030575,31.030575,61.876,31.385,0.272,198.02
262144,2048,16,2,0.003518,28.851022,28.851022,57.517,28.897,0.218,199.79
262144,2048,16,2,0.003861,30.983114,30.983114,61.759,31.319,0.260,198.03
262144,2048,16,2,0.003504,28.807984,28.807984,57.471,28.854,0.184,199.82
262144,2048,16,2,0.009062,31.022028,31.022028,61.875,31.381,0.260,198.00
262144,2048,16,2,0.003538,28.785849,28.785849,57.435,28.832,0.176,199.82
262144,2048,16,2,0.003850,29.305034,29.305034,58.451,29.639,0.210,197.91
262144,2048,16,2,0.008966,28.963047,28.963047,57.768,29.317,0.244,197.88
262144,2048,16,2,0.008970,28.962736,28.962736,57.717,29.298,0.275,197.93
262144,2048,16,2,0.010416,29.055075,29.055075,57.961,29.411,0.242,197.89
262144,2048,16,2,0.004344,28.977052,28.977052,57.750,29.316,0.259,197.88
262144,2048,16,2,0.009055,28.972613,28.972613,57.782,29.326,0.248,197.88
262144,2048,16,2,0.009065,31.154829,31.154829,62.075,31.510,0.324,198.03
262144,2048,16,2,0.003526,29.164040,29.164040,58.150,29.212,0.213,199.79
262144,2048,16,2,0.004187,28.981908,28.981908,57.782,29.320,0.220,197.83
262144,2048,16,2,0.004462,29.373537,29.373537,58.569,29.712,0.231,197.90
262144,2048,16,2,0.004468,28.994565,28.994565,57.831,29.332,0.212,197.88
262144,2048,16,2,0.003829,28.963410,28.963410,57.701,29.299,0.278,197.88
262144,2048,16,2,0.004189,28.909411,28.909411,57.607,29.245,0.263,197.88
262144,2048,16,2,0.008947,31.153144,31.153144,62.143,31.507,0.256,198.05
262144,2048,16,2,0.003774,28.977152,28.977152,57.801,29.357,0.216,197.62
262144,2048,16,2,0.003802,28.980492,28.980492,57.778,29.321,0.232,197.85
262144,2048,16,2,0.008953,28.900015,28.900015,57.647,29.253,0.236,197.86
262144,2048,16,2,0.009023,28.951051,28.951051,57.764,29.307,0.224,197.87
262144,2048,16,2,0.003819,28.963401,28.963401,57.695,29.298,0.288,197.91
262144,2048,16,2,0.009002,28.961151,28.961151,57.694,29.316,0.321,197.89
262144,2048,16,2,0.008955,28.927259,28.927259,57.703,29.281,0.244,197.89
262144,2048,16,2,0.008981,28.908199,28.908199,57.690,29.264,0.216,197.87
262144,2048,16,2,0.009001,28.943115,28.943115,57.762,29.298,0.216,197.89
262144,2048,16,2,0.009044,28.933368,28.933368,57.711,29.290,0.248,197.88
262144,2048,16,2,0.009079,31.196165,31.196165,62.213,31.550,0.276,198.06
262144,2048,16,2,0.003747,28.879242,28.879242,57.587,29.252,0.238,197.67
262144,2048,16,2,0.003036,28.950280,28.950280,57.738,29.293,0.236,197.91
262144,2048,16,2,0.003823,29.054705,29.054705,57.932,29.391,0.232,197.89
262144,2048,16,2,0.012313,28.927901,28.927901,57.744,29.289,0.216,197.89
262144,2048,16,2,0.012473,28.976297,28.976297,57.775,29.338,0.287,197.91
262144,2048,16,2,0.012473,29.043066,29.043066,57.925,29.406,0.264,197.88
262144,2048,16,2,0.008989,28.925753,28.925753,57.703,29.280,0.236,197.88
262144,2048,16,2,0.008955,31.189077,31.189077,62.258,31.542,0.212,198.05
262144,2048,16,2,0.009039,31.165007,31.165007,62.127,31.546,0.292,197.86
262144,2048,16,2,0.003500,29.035743,29.035743,57.917,29.081,0.192,199.81
262144,2048,16,2,0.008988,28.929844,28.929844,57.713,29.286,0.236,197.88
262144,2048,16,2,0.011697,28.982906,28.982906,57.854,29.342,0.216,197.90
262144,2048,16,2,0.003798,29.152105,29.152105,58.137,29.488,0.220,197.90
262144,2048,16,2,0.008950,28.936407,28.936407,57.717,29.291,0.244,197.88
262144,2048,16,2,0.003812,28.905499,28.905499,57.616,29.241,0.248,197.88
262144,2048,16,2,0.009093,28.983429,28.983429,57.793,29.338,0.262,197.88
262144,2048,16,2,0.008946,28.953504,28.953504,57.735,29.313,0.264,197.86
262144,2048,16,2,0.008966,31.175505,31.175505,62.162,31.529,0.284,198.05
262144,2048,16,2,0.003506,29.039343,29.039343,57.846,29.086,0.269,199.81
262144,2048,16,2,0.009018,31.177691,31.177691,62.190,31.532,0.260,198.05
262144,2048,16,2,0.003526,29.030305,29.030305,57.872,29.078,0.227,199.80
262144,2048,16,2,0.008978,31.126302,31.126302,61.999,31.480,0.348,198.05
262144,2048,16,2,0.008914,28.969845,28.969845,57.787,29.350,0.232,197.68
262144,2048,16,2,0.009032,28.954241,28.954241,57.728,29.308,0.269,197.89
262144,2048,16,2,0.009033,28.984219,28.984219,57.727,29.340,0.338,197.91
262144,2048,16,2,0.008927,29.029163,29.029163,57.921,29.381,0.227,197.91
262144,2048,16,2,0.011125,28.928319,28.928319,57.698,29.288,0.260,197.88
262144,2048,16,2,0.008931,28.930046,28.930046,57.658,29.288,0.293,197.87
262144,2048,16,2,0.003737,28.959589,28.959589,57.728,29.297,0.243,197.87
262144,2048,16,2,0.008938,28.985558,28.985558,57.799,29.342,0.260,197.87
262144,2048,16,2,0.008941,31.168164,31.168164,62.159,31.523,0.272,198.05
262144,2048,16,2,0.003665,29.000111,29.000111,57.867,29.045,0.170,199.81
262144,2048,16,2,0.009001,28.898382,28.898382,57.633,29.257,0.256,197.86
262144,2048,16,2,0.012037,28.987157,28.987157,57.878,29.348,0.201,197.90
262144,2048,16,2,0.009013,28.872674,28.872674,57.524,29.227,0.312,197.89
262144,2048,16,2,0.003811,28.956336,28.956336,57.762,29.292,0.204,197.89
262144,2048,16,2,0.004368,28.922674,28.922674,57.722,29.258,0.180,197.90
262144,2048,16,2,0.012023,28.909039,28.909039,57.638,29.271,0.284,197.88
262144,2048,16,2,0.008928,28.919336,28.919336,57.606,29.285,0.330,197.83
262144,2048,16,2,0.004423,28.954306,28.954306,57.691,29.292,0.264,197.85
262144,2048,16,2,0.013352,28.864854,28.864854,57.618,29.226,0.216,197.89
262144,2048,16,2,0.008973,29.025151,29.025151,57.870,29.382,0.268,197.87
262144,2048,16,2,0.012536,28.993401,28.993401,57.830,29.354,0.258,197.88
262144,2048,16,2,0.008989,28.878259,28.878259,57.591,29.232,0.255,197.88
262144,2048,16,2,0.008929,28.987751,28.987751,57.814,29.341,0.248,197.88
262144,2048,16,2,0.003809,28.926423,28.926423,57.675,29.246,0.231,197.99
262144,2048,16,2,0.003832,28.986437,28.986437,57.829,29.320,0.196,197.90
262144,2048,16,2,0.011328,28.903330,28.903330,57.649,29.263,0.256,197.87
262144,2048,16,2,0.009002,28.873996,28.873996,57.584,29.235,0.260,197.85
262144,2048,16,2,0.012170,31.155599,31.155599,62.145,31.519,0.272,198.03
262144,2048,16,2,0.003521,28.995157,28.995157,57.776,29.043,0.254,199.80
262144,2048,16,2,0.011979,28.933309,28.933309,57.689,29.291,0.275,197.88
262144,2048,16,2,0.003008,28.879370,28.879370,57.557,29.230,0.283,197.87
262144,2048,16,2,0.009005,28.956091,28.956091,57.735,29.309,0.264,197.89
262144,2048,16,2,0.008975,28.880517,28.880517,57.573,29.235,0.276,197.87
262144,2048,16,2,0.003821,28.905152,28.905152,57.615,29.242,0.249,197.87
262144,2048,16,2,0.008997,29.021666,29.021666,57.859,29.375,0.272,197.89
262144,2048,16,2,0.004265,28.953640,28.953640,57.703,29.289,0.262,197.91
262144,2048,16,2,0.003836,28.934380,28.934380,57.654,29.276,0.256,197.81
