NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
2097152,1448,5,4,0.009594,0.292327,0.292327,0.997,0.305,0.020,333.84
2097152,1448,5,4,0.010426,0.311446,0.311446,1.076,0.325,0.012,335.25
2097152,1448,5,4,0.010877,0.312428,0.312428,1.079,0.326,0.012,334.37
2097152,1448,5,4,0.010886,0.312009,0.312009,1.078,0.326,0.012,334.45
2097152,1448,5,4,0.011355,0.323259,0.323259,1.120,0.338,0.016,336.33
2097152,1448,5,4,0.011414,0.386020,0.386020,1.370,0.400,0.020,347.11
2097152,1448,5,4,0.010869,0.378427,0.378427,1.352,0.392,0.008,346.80
2097152,1448,5,4,0.010801,0.359617,0.359617,1.276,0.373,0.008,343.89
2097152,1448,5,4,0.010884,0.370299,0.370299,1.311,0.384,0.016,345.54
2097152,1448,5,4,0.010888,0.363789,0.363789,1.279,0.378,0.024,345.14
2097152,1448,5,4,0.010853,0.323079,0.323079,1.104,0.337,0.028,336.26
2097152,1448,5,4,0.010930,0.318064,0.318064,1.103,0.332,0.012,335.71
2097152,1448,5,4,0.010861,0.383064,0.383064,1.366,0.397,0.012,347.14
2097152,1448,5,4,0.010855,0.317782,0.317782,1.088,0.332,0.024,335.46
2097152,1448,5,4,0.010860,0.358077,0.358077,1.257,0.372,0.016,342.38
2097152,1448,5,4,0.010900,0.332289,0.332289,1.149,0.346,0.020,337.60
2097152,1448,5,4,0.010896,0.324110,0.324110,1.117,0.338,0.020,336.36
2097152,1448,5,4,0.011394,0.319419,0.319419,1.112,0.334,0.008,335.41
2097152,1448,5,4,0.011389,0.320036,0.320036,1.105,0.334,0.016,335.11
2097152,1448,5,4,0.011369,0.344082,0.344082,1.210,0.359,0.008,339.78
2097152,1448,5,4,0.010893,0.342042,0.342042,1.180,0.356,0.024,338.28
2097152,1448,5,4,0.011389,0.347087,0.347087,1.225,0.362,0.008,341.00
2097152,1448,5,4,0.010908,0.393719,0.393719,1.408,0.408,0.008,347.42
2097152,1448,5,4,0.010918,0.309309,0.309309,1.062,0.323,0.020,334.87
2097152,1448,5,4,0.010879,0.327802,0.327802,1.118,0.342,0.024,334.23
2097152,1448,5,4,0.010854,0.327120,0.327120,1.122,0.341,0.020,334.85
2097152,1448,5,4,0.011416,0.331837,0.331837,1.141,0.346,0.020,335.20
2097152,1448,5,4,0.011377,0.327044,0.327044,1.134,0.341,0.008,334.41
2097152,1448,5,4,0.011368,0.347225,0.347225,1.213,0.362,0.012,338.85
2097152,1448,5,4,0.010847,0.353136,0.353136,1.249,0.367,0.000,340.55
2097152,1448,5,4,0.010881,0.322783,0.322783,1.116,0.337,0.016,336.14
2097152,1448,5,4,0.011367,0.332507,0.332507,1.153,0.347,0.016,337.08
2097152,1448,5,4,0.011448,0.319749,0.319749,1.109,0.334,0.012,335.47
2097152,1448,5,4,0.011376,0.334155,0.334155,1.171,0.349,0.008,338.26
2097152,1448,5,4,0.011355,0.319598,0.319598,1.096,0.334,0.024,335.27
2097152,1448,5,4,0.011378,0.326031,0.326031,1.127,0.340,0.004,332.21
2097152,1448,5,4,0.011383,0.334955,0.334955,1.156,0.349,0.016,335.37
2097152,1448,5,4,0.010865,0.322102,0.322102,1.092,0.336,0.028,333.31
2097152,1448,5,4,0.011368,0.318195,0.318195,1.095,0.333,0.020,335.24
2097152,1448,5,4,0.011353,0.318332,0.318332,1.104,0.333,0.016,336.44
2097152,1448,5,4,0.011378,0.339098,0.339098,1.182,0.354,0.016,339.02
2097152,1448,5,4,0.010856,0.371236,0.371236,1.303,0.385,0.016,342.79
2097152,1448,5,4,0.010870,0.350522,0.350522,1.211,0.364,0.024,338.97
2097152,1448,5,4,0.010835,0.421471,0.421471,1.511,0.435,0.012,350.16
2097152,1448,5,4,0.010345,0.365316,0.365316,1.299,0.379,0.008,345.30
2097152,1448,5,4,0.010427,0.413163,0.413163,1.452,0.426,0.024,346.05
2097152,1448,5,4,0.010406,0.325910,0.325910,1.122,0.339,0.016,335.35
2097152,1448,5,4,0.010410,0.311115,0.311115,1.069,0.324,0.020,335.64
2097152,1448,5,4,0.010823,0.328390,0.328390,1.145,0.342,0.012,338.30
2097152,1448,5,4,0.010878,0.330545,0.330545,1.148,0.344,0.012,336.89
2097152,1448,5,4,0.010884,0.360055,0.360055,1.274,0.374,0.008,342.79
2097152,1448,5,4,0.010863,0.426684,0.426684,1.509,0.440,0.024,348.12
2097152,1448,5,4,0.010446,0.340234,0.340234,1.198,0.354,0.008,341.28
2097152,1448,5,4,0.010422,0.413483,0.413483,1.454,0.427,0.020,345.37
2097152,1448,5,4,0.010450,0.353454,0.353454,1.257,0.367,0.004,343.99
2097152,1448,5,4,0.010464,0.378546,0.378546,1.355,0.392,0.008,347.75
2097152,1448,5,4,0.010412,0.397723,0.397723,1.435,0.411,0.004,350.03
2097152,1448,5,4,0.010438,0.371383,0.371383,1.319,0.385,0.012,345.88
2097152,1448,5,4,0.010408,0.366770,0.366770,1.301,0.380,0.012,345.49
2097152,1448,5,4,0.010897,0.316550,0.316550,1.097,0.330,0.016,336.76
2097152,1448,5,4,0.010924,0.326198,0.326198,1.120,0.340,0.028,337.55
2097152,1448,5,4,0.010937,0.315386,0.315386,1.087,0.329,0.016,335.02
2097152,1448,5,4,0.011356,0.324241,0.324241,1.122,0.339,0.016,335.82
2097152,1448,5,4,0.010918,0.324554,0.324554,1.120,0.339,0.020,336.68
2097152,1448,5,4,0.011407,0.319249,0.319249,1.104,0.334,0.016,335.53
2097152,1448,5,4,0.011401,0.321896,0.321896,1.096,0.336,0.032,335.45
2097152,1448,5,4,0.011407,0.324189,0.324189,1.110,0.339,0.024,334.72
2097152,1448,5,4,0.011368,0.332669,0.332669,1.148,0.347,0.020,336.53
2097152,1448,5,4,0.011375,0.367001,0.367001,1.277,0.381,0.028,342.11
2097152,1448,5,4,0.010903,0.332209,0.332209,1.137,0.346,0.028,336.65
2097152,1448,5,4,0.010891,0.335961,0.335961,1.169,0.350,0.008,336.52
2097152,1448,5,4,0.010931,0.316968,0.316968,1.093,0.331,0.008,332.66
2097152,1448,5,4,0.011343,0.320835,0.320835,1.097,0.335,0.020,333.17
2097152,1448,5,4,0.011466,0.339570,0.339570,1.183,0.354,0.016,338.60
2097152,1448,5,4,0.010932,0.317766,0.317766,1.097,0.332,0.012,334.34
2097152,1448,5,4,0.011460,0.388111,0.388111,1.385,0.403,0.008,346.12
2097152,1448,5,4,0.010930,0.320265,0.320265,1.097,0.334,0.024,335.41
2097152,1448,5,4,0.010871,0.317876,0.317876,1.111,0.332,0.004,336.13
2097152,1448,5,4,0.010931,0.317485,0.317485,1.093,0.332,0.016,334.69
2097152,1448,5,4,0.011439,0.359399,0.359399,1.259,0.374,0.020,342.05
2097152,1448,5,4,0.010907,0.340024,0.340024,1.171,0.354,0.024,337.66
2097152,1448,5,4,0.010864,0.408302,0.408302,1.469,0.422,0.012,350.92
2097152,1448,5,4,0.010464,0.368872,0.368872,1.293,0.382,0.020,343.50
2097152,1448,5,4,0.010854,0.348681,0.348681,1.216,0.363,0.020,341.06
