NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
2097152,1448,5,2,0.010477,0.341624,0.341624,0.649,0.354,0.012,186.42
2097152,1448,5,2,0.011732,0.360689,0.360689,0.684,0.375,0.016,186.73
2097152,1448,5,2,0.012160,0.377155,0.377155,0.714,0.392,0.016,186.30
2097152,1448,5,2,0.012510,0.378119,0.378119,0.717,0.393,0.016,186.41
2097152,1448,5,2,0.012631,0.382563,0.382563,0.730,0.398,0.012,186.49
2097152,1448,5,2,0.012271,0.374085,0.374085,0.716,0.389,0.008,186.00
2097152,1448,5,2,0.012698,0.379534,0.379534,0.715,0.395,0.020,186.06
2097152,1448,5,2,0.012218,0.373239,0.373239,0.712,0.388,0.012,186.56
2097152,1448,5,2,0.012707,0.376875,0.376875,0.725,0.392,0.008,186.87
2097152,1448,5,2,0.012650,0.372901,0.372901,0.709,0.388,0.016,186.74
2097152,1448,5,2,0.012607,0.379232,0.379232,0.731,0.394,0.004,186.29
2097152,1448,5,2,0.012126,0.375810,0.375810,0.719,0.391,0.008,186.13
2097152,1448,5,2,0.012645,0.384699,0.384699,0.729,0.400,0.016,186.32
2097152,1448,5,2,0.012165,0.378264,0.378264,0.716,0.393,0.016,186.17
2097152,1448,5,2,0.012409,0.383891,0.383891,0.740,0.399,0.004,186.60
2097152,1448,5,2,0.011976,0.368138,0.368138,0.703,0.383,0.012,186.68
2097152,1448,5,2,0.012491,0.374458,0.374458,0.709,0.390,0.020,187.03
2097152,1448,5,2,0.012007,0.369581,0.369581,0.701,0.384,0.016,186.56
2097152,1448,5,2,0.012467,0.375416,0.375416,0.722,0.390,0.008,186.96
2097152,1448,5,2,0.011997,0.369782,0.369782,0.710,0.384,0.008,186.72
2097152,1448,5,2,0.012462,0.375170,0.375170,0.725,0.390,0.004,186.91
2097152,1448,5,2,0.011980,0.369614,0.369614,0.713,0.384,0.004,186.61
2097152,1448,5,2,0.012468,0.375133,0.375133,0.713,0.390,0.016,186.85
2097152,1448,5,2,0.012019,0.373613,0.373613,0.712,0.388,0.012,186.50
2097152,1448,5,2,0.012532,0.379727,0.379727,0.722,0.395,0.016,186.86
2097152,1448,5,2,0.012036,0.375552,0.375552,0.715,0.390,0.012,186.32
2097152,1448,5,2,0.012502,0.374705,0.374705,0.719,0.390,0.008,186.52
2097152,1448,5,2,0.012523,0.380230,0.380230,0.722,0.395,0.016,186.69
2097152,1448,5,2,0.012016,0.383490,0.383490,0.729,0.398,0.012,186.20
2097152,1448,5,2,0.012499,0.384754,0.384754,0.733,0.400,0.012,186.27
2097152,1448,5,2,0.011963,0.374236,0.374236,0.709,0.389,0.016,186.44
2097152,1448,5,2,0.012514,0.379025,0.379025,0.724,0.394,0.012,186.76
2097152,1448,5,2,0.012023,0.372392,0.372392,0.705,0.387,0.016,186.39
2097152,1448,5,2,0.012438,0.374966,0.374966,0.725,0.390,0.004,187.02
2097152,1448,5,2,0.012027,0.368880,0.368880,0.701,0.384,0.016,186.83
2097152,1448,5,2,0.012484,0.373674,0.373674,0.720,0.389,0.008,187.15
2097152,1448,5,2,0.011996,0.369607,0.369607,0.705,0.384,0.012,186.71
2097152,1448,5,2,0.012431,0.374388,0.374388,0.708,0.389,0.020,187.03
2097152,1448,5,2,0.011945,0.371087,0.371087,0.708,0.386,0.012,186.77
2097152,1448,5,2,0.012543,0.376027,0.376027,0.712,0.391,0.020,187.19
2097152,1448,5,2,0.011963,0.375125,0.375125,0.714,0.390,0.012,186.32
2097152,1448,5,2,0.012471,0.379591,0.379591,0.726,0.395,0.012,186.92
2097152,1448,5,2,0.011933,0.374550,0.374550,0.709,0.389,0.016,186.46
2097152,1448,5,2,0.012279,0.374097,0.374097,0.705,0.389,0.020,186.35
2097152,1448,5,2,0.012413,0.379522,0.379522,0.724,0.395,0.012,186.60
2097152,1448,5,2,0.011992,0.371955,0.371955,0.710,0.387,0.012,186.79
2097152,1448,5,2,0.012473,0.378104,0.378104,0.732,0.393,0.004,187.20
2097152,1448,5,2,0.011991,0.373172,0.373172,0.720,0.388,0.004,186.78
2097152,1448,5,2,0.012235,0.370703,0.370703,0.712,0.386,0.008,186.64
2097152,1448,5,2,0.012439,0.374645,0.374645,0.713,0.390,0.016,186.95
2097152,1448,5,2,0.011933,0.372822,0.372822,0.699,0.387,0.024,186.75
2097152,1448,5,2,0.012416,0.380663,0.380663,0.721,0.396,0.020,187.29
2097152,1448,5,2,0.011957,0.373161,0.373161,0.708,0.388,0.016,186.82
2097152,1448,5,2,0.012398,0.378787,0.378787,0.724,0.394,0.012,186.96
2097152,1448,5,2,0.011973,0.371074,0.371074,0.700,0.386,0.020,186.60
2097152,1448,5,2,0.012093,0.373665,0.373665,0.709,0.388,0.016,186.66
2097152,1448,5,2,0.012464,0.374545,0.374545,0.717,0.390,0.012,186.99
2097152,1448,5,2,0.012045,0.370268,0.370268,0.707,0.385,0.012,186.86
2097152,1448,5,2,0.012435,0.378187,0.378187,0.722,0.393,0.012,186.72
2097152,1448,5,2,0.011975,0.373312,0.373312,0.706,0.388,0.016,186.20
2097152,1448,5,2,0.012517,0.374225,0.374225,0.714,0.389,0.012,186.54
2097152,1448,5,2,0.012451,0.374288,0.374288,0.720,0.389,0.008,187.10
2097152,1448,5,2,0.012009,0.367243,0.367243,0.702,0.382,0.012,186.88
2097152,1448,5,2,0.012396,0.375045,0.375045,0.713,0.390,0.016,186.89
2097152,1448,5,2,0.011965,0.370491,0.370491,0.699,0.385,0.020,186.60
2097152,1448,5,2,0.012331,0.376159,0.376159,0.711,0.391,0.020,186.85
2097152,1448,5,2,0.011977,0.370062,0.370062,0.698,0.385,0.020,186.63
2097152,1448,5,2,0.012432,0.375045,0.375045,0.721,0.390,0.008,186.87
2097152,1448,5,2,0.011972,0.370733,0.370733,0.698,0.385,0.020,186.47
2097152,1448,5,2,0.012154,0.373669,0.373669,0.725,0.388,0.000,186.67
2097152,1448,5,2,0.012505,0.375096,0.375096,0.717,0.390,0.012,186.83
2097152,1448,5,2,0.011983,0.369924,0.369924,0.702,0.385,0.016,186.78
2097152,1448,5,2,0.012456,0.374576,0.374576,0.725,0.390,0.004,187.07
2097152,1448,5,2,0.011953,0.375569,0.375569,0.716,0.390,0.012,186.65
2097152,1448,5,2,0.012386,0.375064,0.375064,0.713,0.390,0.016,186.76
2097152,1448,5,2,0.012428,0.378947,0.378947,0.737,0.394,0.000,187.05
2097152,1448,5,2,0.011995,0.381150,0.381150,0.719,0.396,0.020,186.79
2097152,1448,5,2,0.012022,0.380168,0.380168,0.730,0.395,0.008,186.83
2097152,1448,5,2,0.012457,0.376746,0.376746,0.717,0.392,0.016,187.14
2097152,1448,5,2,0.011973,0.371166,0.371166,0.704,0.386,0.016,186.53
2097152,1448,5,2,0.012457,0.375774,0.375774,0.711,0.391,0.020,187.11
2097152,1448,5,2,0.012001,0.370180,0.370180,0.707,0.385,0.012,186.92
2097152,1448,5,2,0.012444,0.373537,0.373537,0.723,0.389,0.004,187.09
2097152,1448,5,2,0.012021,0.368945,0.368945,0.696,0.384,0.020,186.67
2097152,1448,5,2,0.012421,0.375155,0.375155,0.714,0.390,0.016,187.02
2097152,1448,5,2,0.011976,0.370072,0.370072,0.710,0.385,0.008,186.69
2097152,1448,5,2,0.012453,0.376172,0.376172,0.716,0.391,0.016,187.05
2097152,1448,5,2,0.011973,0.370141,0.370141,0.703,0.385,0.016,186.75
2097152,1448,5,2,0.012422,0.374569,0.374569,0.709,0.390,0.020,187.19
2097152,1448,5,2,0.011983,0.370194,0.370194,0.699,0.385,0.020,186.82
2097152,1448,5,2,0.012461,0.374348,0.374348,0.713,0.389,0.016,187.05
2097152,1448,5,2,0.011891,0.378126,0.378126,0.719,0.393,0.012,186.24
2097152,1448,5,2,0.012487,0.382805,0.382805,0.726,0.398,0.016,186.56
2097152,1448,5,2,0.011941,0.381187,0.381187,0.725,0.396,0.012,186.19
2097152,1448,5,2,0.011994,0.373892,0.373892,0.706,0.389,0.020,186.89
2097152,1448,5,2,0.012491,0.378147,0.378147,0.720,0.393,0.016,187.04
2097152,1448,5,2,0.012030,0.373736,0.373736,0.721,0.388,0.004,186.58
2097152,1448,5,2,0.012438,0.379810,0.379810,0.730,0.395,0.008,186.80
2097152,1448,5,2,0.011951,0.373542,0.373542,0.708,0.388,0.016,186.43
2097152,1448,5,2,0.011928,0.375418,0.375418,0.718,0.390,0.012,187.11
