NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
2097152,1448,5,1,0.019887,0.525467,0.525467,0.532,0.551,0.016,99.35
2097152,1448,5,1,0.019859,0.527297,0.527297,0.526,0.549,0.024,100.00
2097152,1448,5,1,0.019843,0.528234,0.528234,0.546,0.550,0.004,100.00
2097152,1448,5,1,0.019851,0.527118,0.527118,0.541,0.549,0.008,100.00
2097152,1448,5,1,0.019539,0.527478,0.527478,0.533,0.549,0.016,100.00
2097152,1448,5,1,0.019598,0.528067,0.528067,0.550,0.550,0.000,100.00
2097152,1448,5,1,0.019790,0.529294,0.529294,0.539,0.551,0.012,100.00
2097152,1448,5,1,0.020664,0.534281,0.534281,0.549,0.557,0.008,100.00
2097152,1448,5,1,0.019988,0.533245,0.533245,0.551,0.555,0.004,100.00
2097152,1448,5,1,0.020050,0.534544,0.534544,0.549,0.557,0.008,100.00
2097152,1448,5,1,0.020181,0.536015,0.536015,0.542,0.558,0.016,100.00
2097152,1448,5,1,0.019739,0.532365,0.532365,0.538,0.554,0.016,100.00
2097152,1448,5,1,0.019562,0.525813,0.525813,0.540,0.548,0.008,100.00
2097152,1448,5,1,0.020632,0.529293,0.529293,0.540,0.552,0.012,100.00
2097152,1448,5,1,0.020560,0.535387,0.535387,0.554,0.558,0.004,100.00
2097152,1448,5,1,0.020356,0.526437,0.526437,0.541,0.549,0.008,100.00
2097152,1448,5,1,0.020753,0.529471,0.529471,0.537,0.552,0.016,100.00
2097152,1448,5,1,0.019865,0.527567,0.527567,0.537,0.550,0.012,99.99
2097152,1448,5,1,0.020708,0.530452,0.530452,0.541,0.553,0.012,99.99
2097152,1448,5,1,0.020069,0.528466,0.528466,0.531,0.551,0.020,99.99
2097152,1448,5,1,0.019650,0.532494,0.532494,0.546,0.554,0.008,99.99
2097152,1448,5,1,0.019554,0.529433,0.529433,0.543,0.551,0.008,100.00
2097152,1448,5,1,0.019565,0.533511,0.533511,0.551,0.555,0.004,100.00
2097152,1448,5,1,0.019534,0.530243,0.530243,0.540,0.552,0.012,100.00
2097152,1448,5,1,0.020015,0.526426,0.526426,0.537,0.549,0.012,100.00
2097152,1448,5,1,0.019543,0.522677,0.522677,0.540,0.544,0.004,100.00
2097152,1448,5,1,0.020047,0.538318,0.538318,0.557,0.561,0.004,100.00
2097152,1448,5,1,0.019831,0.533424,0.533424,0.539,0.555,0.016,100.00
2097152,1448,5,1,0.020008,0.525974,0.525974,0.532,0.548,0.016,100.00
2097152,1448,5,1,0.020704,0.530287,0.530287,0.545,0.553,0.008,100.00
2097152,1448,5,1,0.019832,0.524265,0.524265,0.538,0.546,0.008,100.00
2097152,1448,5,1,0.019959,0.528235,0.528235,0.538,0.550,0.012,100.00
2097152,1448,5,1,0.020082,0.528405,0.528405,0.535,0.551,0.016,100.00
2097152,1448,5,1,0.019760,0.529374,0.529374,0.543,0.551,0.008,99.99
2097152,1448,5,1,0.019595,0.528171,0.528171,0.534,0.550,0.016,99.99
2097152,1448,5,1,0.020383,0.531114,0.531114,0.546,0.554,0.008,99.99
2097152,1448,5,1,0.019887,0.526287,0.526287,0.544,0.548,0.004,99.99
2097152,1448,5,1,0.019556,0.530822,0.530822,0.545,0.553,0.008,99.99
2097152,1448,5,1,0.019979,0.526067,0.526067,0.544,0.548,0.004,99.99
2097152,1448,5,1,0.020652,0.540462,0.540462,0.555,0.563,0.008,99.99
2097152,1448,5,1,0.019959,0.537145,0.537145,0.547,0.559,0.012,99.99
2097152,1448,5,1,0.020097,0.533868,0.533868,0.544,0.556,0.012,99.97
2097152,1448,5,1,0.020024,0.530893,0.530893,0.549,0.553,0.004,100.00
2097152,1448,5,1,0.019810,0.530660,0.530660,0.545,0.553,0.008,100.00
2097152,1448,5,1,0.020557,0.531280,0.531280,0.546,0.554,0.008,100.00
2097152,1448,5,1,0.020091,0.528499,0.528499,0.543,0.551,0.008,100.00
2097152,1448,5,1,0.019493,0.531228,0.531228,0.545,0.553,0.008,100.00
2097152,1448,5,1,0.020037,0.531444,0.531444,0.546,0.554,0.008,100.00
2097152,1448,5,1,0.019690,0.530426,0.530426,0.532,0.552,0.020,100.00
2097152,1448,5,1,0.019709,0.535274,0.535274,0.537,0.557,0.020,100.00
2097152,1448,5,1,0.020017,0.532258,0.532258,0.542,0.554,0.012,100.00
2097152,1448,5,1,0.020040,0.530195,0.530195,0.536,0.552,0.016,100.00
2097152,1448,5,1,0.019683,0.530833,0.530833,0.545,0.553,0.008,100.00
2097152,1448,5,1,0.019926,0.532001,0.532001,0.534,0.554,0.020,100.00
2097152,1448,5,1,0.019696,0.530875,0.530875,0.545,0.553,0.008,100.00
2097152,1448,5,1,0.019817,0.530807,0.530807,0.545,0.553,0.008,100.00
2097152,1448,5,1,0.020310,0.532280,0.532280,0.535,0.555,0.020,100.00
2097152,1448,5,1,0.019830,0.526132,0.526132,0.528,0.548,0.020,100.00
2097152,1448,5,1,0.019586,0.526389,0.526389,0.528,0.548,0.020,100.00
2097152,1448,5,1,0.019544,0.537563,0.537563,0.555,0.559,0.004,100.00
2097152,1448,5,1,0.019580,0.529042,0.529042,0.543,0.551,0.008,100.00
2097152,1448,5,1,0.019851,0.528169,0.528169,0.538,0.550,0.012,100.00
2097152,1448,5,1,0.019933,0.530074,0.530074,0.540,0.552,0.012,100.00
2097152,1448,5,1,0.019772,0.526258,0.526258,0.544,0.548,0.004,99.99
2097152,1448,5,1,0.019857,0.525609,0.525609,0.544,0.548,0.004,99.99
2097152,1448,5,1,0.020836,0.525149,0.525149,0.532,0.548,0.016,99.99
2097152,1448,5,1,0.020435,0.525974,0.525974,0.545,0.549,0.004,99.99
2097152,1448,5,1,0.019969,0.528188,0.528188,0.534,0.550,0.016,100.00
2097152,1448,5,1,0.020048,0.524325,0.524325,0.539,0.547,0.008,100.00
2097152,1448,5,1,0.020191,0.531089,0.531089,0.534,0.554,0.020,100.00
2097152,1448,5,1,0.019524,0.528715,0.528715,0.534,0.550,0.016,100.00
2097152,1448,5,1,0.019998,0.526590,0.526590,0.545,0.549,0.004,100.00
2097152,1448,5,1,0.020313,0.530253,0.530253,0.533,0.553,0.020,100.00
2097152,1448,5,1,0.020052,0.529250,0.529250,0.539,0.551,0.012,99.99
2097152,1448,5,1,0.020030,0.530818,0.530818,0.537,0.553,0.016,99.99
2097152,1448,5,1,0.020091,0.528329,0.528329,0.539,0.551,0.012,99.98
2097152,1448,5,1,0.020227,0.532443,0.532443,0.539,0.555,0.016,99.99
2097152,1448,5,1,0.019977,0.525735,0.525735,0.540,0.548,0.008,99.99
2097152,1448,5,1,0.020301,0.529772,0.529772,0.548,0.552,0.004,99.99
2097152,1448,5,1,0.019608,0.525406,0.525406,0.539,0.547,0.008,99.99
2097152,1448,5,1,0.020337,0.533616,0.533616,0.548,0.556,0.008,99.99
2097152,1448,5,1,0.019603,0.529608,0.529608,0.539,0.551,0.012,99.99
2097152,1448,5,1,0.019560,0.532652,0.532652,0.538,0.554,0.016,99.99
2097152,1448,5,1,0.019649,0.530049,0.530049,0.536,0.552,0.016,99.99
2097152,1448,5,1,0.019773,0.533258,0.533258,0.543,0.555,0.012,99.99
2097152,1448,5,1,0.019818,0.530096,0.530096,0.548,0.552,0.004,99.99
2097152,1448,5,1,0.020418,0.533519,0.533519,0.536,0.556,0.020,99.99
2097152,1448,5,1,0.020041,0.528053,0.528053,0.538,0.550,0.012,100.00
2097152,1448,5,1,0.020088,0.530463,0.530463,0.545,0.553,0.008,100.00
