NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
2097152,1448,5,8,0.005990,0.350097,0.350097,2.167,0.359,0.028,611.25
2097152,1448,5,8,0.006223,0.346818,0.346818,2.154,0.356,0.016,609.27
2097152,1448,5,8,0.006211,0.346867,0.346867,2.165,0.356,0.012,611.12
2097152,1448,5,8,0.006288,0.351040,0.351040,2.156,0.361,0.040,609.19
2097152,1448,5,8,0.006251,0.351241,0.351241,2.190,0.361,0.008,609.51
2097152,1448,5,8,0.006270,0.351630,0.351630,2.166,0.361,0.031,608.67
2097152,1448,5,8,0.006198,0.347149,0.347149,2.154,0.357,0.024,610.80
2097152,1448,5,8,0.006260,0.347578,0.347578,2.154,0.357,0.028,611.44
2097152,1448,5,8,0.006273,0.346687,0.346687,2.163,0.356,0.016,612.03
2097152,1448,5,8,0.006249,0.347933,0.347933,2.157,0.357,0.028,611.47
2097152,1448,5,8,0.006286,0.348416,0.348416,2.169,0.358,0.020,611.73
2097152,1448,5,8,0.006273,0.347221,0.347221,2.163,0.357,0.020,612.06
2097152,1448,5,8,0.006384,0.347454,0.347454,2.148,0.357,0.024,608.65
2097152,1448,5,8,0.006206,0.348701,0.348701,2.155,0.358,0.020,607.58
2097152,1448,5,8,0.006222,0.347692,0.347692,2.145,0.357,0.032,609.73
2097152,1448,5,8,0.006211,0.348213,0.348213,2.169,0.358,0.008,609.08
2097152,1448,5,8,0.006286,0.347123,0.347123,2.154,0.357,0.020,609.84
2097152,1448,5,8,0.006259,0.352210,0.352210,2.177,0.362,0.024,608.92
2097152,1448,5,8,0.006242,0.352673,0.352673,2.189,0.362,0.016,609.04
2097152,1448,5,8,0.006395,0.351245,0.351245,2.178,0.361,0.020,609.51
2097152,1448,5,8,0.006250,0.347936,0.347936,2.167,0.357,0.016,610.96
2097152,1448,5,8,0.006180,0.348449,0.348449,2.162,0.358,0.020,609.97
2097152,1448,5,8,0.006255,0.347871,0.347871,2.163,0.357,0.020,611.22
2097152,1448,5,8,0.006256,0.348100,0.348100,2.154,0.357,0.028,610.37
2097152,1448,5,8,0.006284,0.349193,0.349193,2.159,0.359,0.024,608.90
2097152,1448,5,8,0.006361,0.347745,0.347745,2.145,0.357,0.036,610.62
2097152,1448,5,8,0.006189,0.348520,0.348520,2.168,0.358,0.020,611.54
2097152,1448,5,8,0.006287,0.347209,0.347209,2.152,0.357,0.028,611.15
2097152,1448,5,8,0.006259,0.347026,0.347026,2.161,0.356,0.016,610.75
2097152,1448,5,8,0.006243,0.346764,0.346764,2.141,0.356,0.036,611.31
2097152,1448,5,8,0.006197,0.347399,0.347399,2.161,0.357,0.016,610.17
2097152,1448,5,8,0.006249,0.348734,0.348734,2.158,0.358,0.020,608.18
2097152,1448,5,8,0.006305,0.348760,0.348760,2.156,0.358,0.020,607.57
2097152,1448,5,8,0.006242,0.349047,0.349047,2.143,0.358,0.036,608.15
2097152,1448,5,8,0.006309,0.349257,0.349257,2.151,0.359,0.032,608.63
2097152,1448,5,8,0.006284,0.349715,0.349715,2.153,0.359,0.032,608.48
2097152,1448,5,8,0.006254,0.352227,0.352227,2.178,0.362,0.012,605.58
