row,columns,threads,init,dotprod,user,elapsed,sys,pCPU
10000,10000,0,0.679650,0.345639,0.772,1.051,0.280,100.00
10000,10000,0,0.545760,0.320103,0.635,0.891,0.256,100.00
10000,10000,0,0.533365,0.311824,0.677,0.869,0.192,99.94
10000,10000,0,0.531372,0.318283,0.669,0.874,0.204,99.99
10000,10000,0,0.525747,0.315580,0.638,0.865,0.227,99.99
10000,10000,0,0.525877,0.315837,0.605,0.866,0.260,100.00
10000,10000,0,0.526165,0.316423,0.675,0.867,0.192,99.99
10000,10000,0,0.525185,0.317214,0.654,0.867,0.213,99.99
10000,10000,0,0.528246,0.317266,0.669,0.870,0.200,100.00
10000,10000,0,0.528540,0.317376,0.706,0.870,0.164,99.99
10000,10000,0,0.528306,0.320984,0.670,0.875,0.203,99.83
10000,10000,0,0.529271,0.315387,0.669,0.869,0.200,100.00
10000,10000,0,0.528477,0.320325,0.677,0.874,0.196,100.00
10000,10000,0,0.530067,0.319624,0.667,0.875,0.208,100.00
10000,10000,0,0.530667,0.320364,0.680,0.876,0.196,100.00
10000,10000,0,0.529724,0.317533,0.674,0.871,0.197,99.95
10000,10000,0,0.528147,0.320282,0.662,0.873,0.211,99.99
10000,10000,0,0.531507,0.319643,0.636,0.876,0.240,100.00
10000,10000,0,0.531191,0.320058,0.668,0.876,0.208,99.99
10000,10000,0,0.528458,0.320015,0.609,0.873,0.264,100.00
10000,10000,0,0.529463,0.319617,0.673,0.874,0.200,100.00
10000,10000,0,0.528374,0.320012,0.641,0.873,0.232,99.99
10000,10000,0,0.531513,0.320025,0.661,0.876,0.215,100.00
10000,10000,0,0.530683,0.320030,0.643,0.876,0.233,100.00
10000,10000,0,0.528993,0.320855,0.663,0.875,0.212,100.00
10000,10000,0,0.529188,0.319757,0.645,0.874,0.228,99.99
10000,10000,0,0.531771,0.320103,0.678,0.877,0.199,99.99
10000,10000,0,0.533242,0.321044,0.655,0.880,0.224,99.89
10000,10000,0,0.530173,0.320217,0.687,0.875,0.189,100.00
10000,10000,0,0.531389,0.320451,0.666,0.877,0.211,99.99
10000,10000,0,0.531373,0.320009,0.648,0.876,0.228,99.99
10000,10000,0,0.530543,0.322022,0.661,0.878,0.216,99.93
10000,10000,0,0.531525,0.320881,0.665,0.877,0.212,100.00
10000,10000,0,0.533308,0.319801,0.671,0.878,0.207,100.00
10000,10000,0,0.530820,0.321055,0.629,0.877,0.248,99.99
10000,10000,0,0.531643,0.319866,0.652,0.876,0.224,100.00
10000,10000,0,0.532604,0.320441,0.682,0.878,0.196,100.00
10000,10000,0,0.529561,0.320122,0.703,0.875,0.172,100.00
10000,10000,0,0.531663,0.319725,0.652,0.876,0.224,100.00
10000,10000,0,0.530592,0.319841,0.644,0.875,0.232,99.99
10000,10000,0,0.530463,0.320101,0.660,0.875,0.216,100.00
10000,10000,0,0.535835,0.320116,0.665,0.881,0.216,99.99
10000,10000,0,0.531627,0.319852,0.640,0.876,0.236,100.00
10000,10000,0,0.531783,0.320280,0.661,0.877,0.216,99.99
10000,10000,0,0.530402,0.319997,0.664,0.875,0.212,100.00
10000,10000,0,0.529043,0.320245,0.690,0.874,0.184,100.00
10000,10000,0,0.530990,0.320067,0.680,0.876,0.196,100.00
10000,10000,0,0.533897,0.320771,0.656,0.880,0.224,100.00
10000,10000,0,0.531712,0.319658,0.676,0.876,0.200,99.99
10000,10000,0,0.529738,0.320145,0.667,0.875,0.208,100.00
10000,10000,0,0.534328,0.319869,0.615,0.879,0.264,99.99
10000,10000,0,0.531729,0.324791,0.673,0.881,0.208,100.00
10000,10000,0,0.528788,0.320081,0.693,0.874,0.180,99.99
10000,10000,0,0.531099,0.320159,0.636,0.876,0.240,100.00
10000,10000,0,0.529900,0.319943,0.651,0.875,0.224,100.00
10000,10000,0,0.530221,0.320043,0.691,0.875,0.184,100.00
10000,10000,0,0.530653,0.320200,0.704,0.876,0.172,100.00
10000,10000,0,0.530541,0.322036,0.625,0.877,0.252,99.93
10000,10000,0,0.531605,0.320397,0.677,0.877,0.200,100.00
10000,10000,0,0.531030,0.319747,0.660,0.876,0.216,100.00
10000,10000,0,0.532512,0.320139,0.641,0.878,0.236,100.00
10000,10000,0,0.532662,0.320239,0.654,0.878,0.223,99.99
10000,10000,0,0.531917,0.320122,0.653,0.877,0.224,99.99
10000,10000,0,0.528506,0.319606,0.681,0.873,0.192,100.00
10000,10000,0,0.531663,0.319925,0.652,0.876,0.224,100.00
10000,10000,0,0.531851,0.319738,0.668,0.876,0.208,100.00
10000,10000,0,0.532439,0.320322,0.663,0.878,0.216,99.99
10000,10000,0,0.531740,0.320103,0.665,0.877,0.212,100.00
