row,columns,threads,init,dotprod,user,elapsed,sys,pCPU
10000,10000,2,0.360082,0.168412,0.286,0.299,0.298,195.17
10000,10000,2,0.360728,0.167025,0.322,0.297,0.258,195.27
10000,10000,2,0.348772,0.160077,0.278,0.287,0.282,194.82
10000,10000,2,0.357447,0.168650,0.277,0.297,0.301,195.05
10000,10000,2,0.362990,0.162607,0.311,0.297,0.267,194.77
10000,10000,2,0.347078,0.160069,0.309,0.287,0.250,194.64
10000,10000,2,0.355217,0.168793,0.306,0.297,0.273,194.92
10000,10000,2,0.361160,0.167365,0.308,0.298,0.273,195.12
10000,10000,2,0.348016,0.160154,0.322,0.288,0.239,194.90
10000,10000,2,0.355119,0.168582,0.275,0.296,0.303,195.13
10000,10000,2,0.361961,0.161561,0.314,0.295,0.262,195.23
10000,10000,2,0.347546,0.159963,0.324,0.287,0.236,194.98
10000,10000,2,0.356098,0.168465,0.305,0.297,0.273,194.67
10000,10000,2,0.361667,0.162325,0.299,0.296,0.278,195.25
10000,10000,2,0.347876,0.160120,0.316,0.288,0.244,194.25
10000,10000,2,0.355393,0.168630,0.316,0.297,0.264,194.90
10000,10000,2,0.360619,0.166485,0.328,0.299,0.252,194.19
10000,10000,2,0.345915,0.159991,0.268,0.287,0.292,194.99
10000,10000,2,0.354323,0.168375,0.311,0.297,0.267,194.80
10000,10000,2,0.360194,0.166960,0.293,0.296,0.285,195.25
10000,10000,2,0.349821,0.160132,0.323,0.287,0.238,195.11
10000,10000,2,0.353191,0.168511,0.273,0.296,0.305,195.13
10000,10000,2,0.359490,0.165943,0.304,0.295,0.272,195.18
10000,10000,2,0.350285,0.160133,0.341,0.288,0.221,195.12
10000,10000,2,0.358378,0.168598,0.305,0.298,0.276,195.14
10000,10000,2,0.362938,0.166853,0.299,0.297,0.282,195.29
10000,10000,2,0.350579,0.160053,0.277,0.288,0.285,195.15
10000,10000,2,0.357165,0.168578,0.306,0.297,0.273,195.04
10000,10000,2,0.362874,0.163099,0.312,0.297,0.268,194.94
10000,10000,2,0.346277,0.160136,0.292,0.287,0.268,194.98
10000,10000,2,0.355078,0.168535,0.310,0.297,0.270,195.12
10000,10000,2,0.360579,0.165638,0.297,0.296,0.280,195.23
10000,10000,2,0.350072,0.159871,0.303,0.287,0.258,195.08
10000,10000,2,0.353023,0.168362,0.290,0.296,0.286,195.13
10000,10000,2,0.361039,0.161007,0.294,0.295,0.282,195.25
10000,10000,2,0.346814,0.160117,0.293,0.287,0.268,195.12
10000,10000,2,0.355019,0.168651,0.324,0.297,0.256,195.15
10000,10000,2,0.360416,0.165194,0.274,0.295,0.302,195.26
10000,10000,2,0.350737,0.160383,0.290,0.290,0.274,194.62
10000,10000,2,0.356514,0.168326,0.315,0.299,0.267,194.67
10000,10000,2,0.349875,0.168517,0.300,0.295,0.275,194.61
10000,10000,2,0.364281,0.160284,0.297,0.297,0.281,194.76
10000,10000,2,0.348064,0.160077,0.259,0.287,0.302,195.11
10000,10000,2,0.356427,0.168433,0.302,0.297,0.278,195.03
10000,10000,2,0.361726,0.165760,0.343,0.297,0.235,195.11
10000,10000,2,0.349122,0.160188,0.286,0.287,0.274,195.01
10000,10000,2,0.357824,0.168394,0.342,0.297,0.237,194.92
10000,10000,2,0.363275,0.162989,0.288,0.297,0.292,195.15
10000,10000,2,0.347049,0.160005,0.308,0.287,0.252,195.12
10000,10000,2,0.355660,0.172830,0.310,0.297,0.270,195.17
10000,10000,2,0.364944,0.162740,0.285,0.298,0.296,195.31
10000,10000,2,0.347682,0.160041,0.287,0.288,0.275,195.14
10000,10000,2,0.355166,0.168627,0.371,0.297,0.208,195.14
10000,10000,2,0.361318,0.166914,0.308,0.297,0.272,195.31
10000,10000,2,0.348768,0.160127,0.289,0.287,0.272,195.15
10000,10000,2,0.357214,0.168622,0.276,0.297,0.304,195.17
10000,10000,2,0.362315,0.168654,0.301,0.300,0.285,195.30
10000,10000,2,0.351665,0.160113,0.301,0.288,0.261,195.16
10000,10000,2,0.359069,0.168997,0.333,0.298,0.248,195.07
10000,10000,2,0.363374,0.161984,0.276,0.296,0.303,195.25
10000,10000,2,0.347614,0.160030,0.314,0.287,0.247,195.13
10000,10000,2,0.356174,0.168971,0.287,0.298,0.294,195.18
10000,10000,2,0.360815,0.167671,0.333,0.298,0.249,195.28
10000,10000,2,0.347358,0.160092,0.281,0.288,0.280,195.13
10000,10000,2,0.354692,0.168563,0.275,0.296,0.303,195.13
10000,10000,2,0.361680,0.165999,0.286,0.297,0.293,195.24
10000,10000,2,0.349912,0.160084,0.273,0.288,0.288,195.13
10000,10000,2,0.357919,0.168612,0.258,0.297,0.322,195.14
10000,10000,2,0.363863,0.161793,0.319,0.297,0.259,194.98
10000,10000,2,0.347526,0.160055,0.294,0.287,0.266,195.11
10000,10000,2,0.356114,0.172995,0.303,0.298,0.279,195.15
10000,10000,2,0.364768,0.161582,0.311,0.296,0.267,195.25
10000,10000,2,0.349222,0.159940,0.311,0.288,0.251,195.10
10000,10000,2,0.356888,0.168564,0.308,0.297,0.272,195.13
10000,10000,2,0.362173,0.166053,0.274,0.297,0.306,195.26
10000,10000,2,0.349702,0.160174,0.301,0.288,0.261,195.11
10000,10000,2,0.356913,0.168603,0.324,0.297,0.256,195.14
10000,10000,2,0.362907,0.165183,0.317,0.296,0.261,195.23
10000,10000,2,0.351242,0.160038,0.321,0.288,0.241,195.12
10000,10000,2,0.361152,0.168637,0.329,0.300,0.256,195.15
10000,10000,2,0.362008,0.166084,0.334,0.297,0.246,195.30
10000,10000,2,0.349698,0.160208,0.281,0.288,0.281,195.13
10000,10000,2,0.357473,0.168623,0.320,0.298,0.260,195.12
10000,10000,2,0.362329,0.166200,0.288,0.297,0.292,195.24
10000,10000,2,0.350764,0.160002,0.281,0.288,0.281,195.14
10000,10000,2,0.357415,0.168743,0.292,0.298,0.288,195.12
10000,10000,2,0.362690,0.166545,0.285,0.298,0.297,195.25
10000,10000,2,0.349801,0.160109,0.279,0.288,0.283,195.12
10000,10000,2,0.356947,0.168680,0.285,0.298,0.296,195.15
10000,10000,2,0.361510,0.165218,0.305,0.296,0.273,195.23
10000,10000,2,0.350338,0.160087,0.298,0.290,0.266,194.44
10000,10000,2,0.355079,0.168649,0.314,0.297,0.266,194.99
10000,10000,2,0.359967,0.166638,0.324,0.297,0.256,195.07
10000,10000,2,0.348805,0.160199,0.295,0.288,0.267,194.99
10000,10000,2,0.355832,0.172688,0.299,0.300,0.283,194.45
10000,10000,2,0.362554,0.160688,0.337,0.297,0.242,194.59
10000,10000,2,0.349138,0.160128,0.302,0.287,0.258,194.93
10000,10000,2,0.358529,0.168756,0.289,0.298,0.292,195.04
10000,10000,2,0.362275,0.161924,0.299,0.296,0.278,194.90
10000,10000,2,0.347425,0.160078,0.310,0.288,0.251,194.94
10000,10000,2,0.354866,0.168806,0.320,0.297,0.260,194.98
10000,10000,2,0.365120,0.161240,0.310,0.298,0.269,194.58
10000,10000,2,0.347843,0.160183,0.279,0.288,0.282,194.96
10000,10000,2,0.355515,0.168601,0.306,0.298,0.274,194.89
10000,10000,2,0.360629,0.165744,0.313,0.296,0.265,195.10
10000,10000,2,0.349875,0.160135,0.271,0.288,0.291,194.87
10000,10000,2,0.357069,0.168567,0.296,0.297,0.284,195.16
10000,10000,2,0.362275,0.166497,0.276,0.297,0.304,195.27
10000,10000,2,0.349895,0.160056,0.297,0.288,0.265,195.12
10000,10000,2,0.358079,0.168576,0.341,0.298,0.240,195.16
10000,10000,2,0.362002,0.165713,0.353,0.296,0.225,195.26
10000,10000,2,0.351351,0.160054,0.281,0.288,0.281,195.13
10000,10000,2,0.359092,0.168642,0.284,0.298,0.297,195.13
10000,10000,2,0.363466,0.167627,0.339,0.298,0.243,195.30
10000,10000,2,0.349525,0.160106,0.285,0.288,0.276,195.13
10000,10000,2,0.358157,0.168608,0.277,0.298,0.304,195.03
10000,10000,2,0.362250,0.166669,0.320,0.297,0.260,195.26
10000,10000,2,0.350180,0.160150,0.289,0.288,0.273,195.14
10000,10000,2,0.357525,0.168775,0.281,0.298,0.300,195.15
10000,10000,2,0.362778,0.166101,0.296,0.297,0.284,195.26
10000,10000,2,0.349525,0.160023,0.249,0.288,0.313,195.12
10000,10000,2,0.357815,0.168510,0.345,0.298,0.236,195.15
10000,10000,2,0.362222,0.165439,0.313,0.296,0.265,195.23
10000,10000,2,0.351451,0.160081,0.273,0.288,0.289,195.14
10000,10000,2,0.359524,0.168638,0.329,0.298,0.253,195.18
10000,10000,2,0.363355,0.165640,0.332,0.297,0.248,195.28
10000,10000,2,0.351280,0.160025,0.273,0.288,0.289,195.12
10000,10000,2,0.359431,0.168918,0.307,0.298,0.275,195.16
10000,10000,2,0.363455,0.161484,0.287,0.296,0.291,195.26
10000,10000,2,0.348482,0.160039,0.307,0.288,0.255,195.10
10000,10000,2,0.355213,0.172539,0.312,0.297,0.268,195.15
10000,10000,2,0.359645,0.166230,0.301,0.296,0.277,195.27
10000,10000,2,0.349506,0.160049,0.305,0.288,0.257,195.11
10000,10000,2,0.357388,0.168559,0.328,0.297,0.252,195.15
10000,10000,2,0.361372,0.161405,0.312,0.295,0.264,195.25
10000,10000,2,0.348148,0.160105,0.283,0.288,0.279,195.13
10000,10000,2,0.354660,0.168532,0.350,0.297,0.229,195.08
10000,10000,2,0.360783,0.165331,0.298,0.295,0.278,195.24
10000,10000,2,0.346424,0.160008,0.248,0.287,0.312,195.11
10000,10000,2,0.354565,0.168264,0.325,0.296,0.253,195.08
10000,10000,2,0.360724,0.160820,0.318,0.295,0.257,195.20
10000,10000,2,0.347894,0.160249,0.327,0.288,0.235,195.13
10000,10000,2,0.360017,0.168477,0.307,0.298,0.275,195.08
10000,10000,2,0.363927,0.166443,0.319,0.298,0.263,195.26
10000,10000,2,0.350822,0.160171,0.297,0.289,0.265,194.81
10000,10000,2,0.357683,0.168479,0.321,0.298,0.261,195.12
10000,10000,2,0.365830,0.161746,0.286,0.297,0.294,195.23
10000,10000,2,0.350222,0.160167,0.272,0.289,0.292,195.12
10000,10000,2,0.360767,0.168475,0.307,0.298,0.275,195.13
10000,10000,2,0.365013,0.161963,0.313,0.298,0.268,195.17
