A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
5000,5000,5000,8,0.025,65.991,0.000,66.016
5000,5000,5000,8,0.028,66.292,0.000,66.320
5000,5000,5000,8,0.028,64.718,0.000,64.746
5000,5000,5000,8,0.028,66.878,0.000,66.907
5000,5000,5000,8,0.028,66.324,0.000,66.352
5000,5000,5000,8,0.028,65.186,0.000,65.214
5000,5000,5000,8,0.028,66.381,0.000,66.409
5000,5000,5000,8,0.028,65.869,0.000,65.897
5000,5000,5000,8,0.028,65.734,0.000,65.762
5000,5000,5000,8,0.028,65.953,0.000,65.981
5000,5000,5000,8,0.028,65.462,0.000,65.490
5000,5000,5000,8,0.028,65.744,0.000,65.772
5000,5000,5000,8,0.028,65.538,0.000,65.566
5000,5000,5000,8,0.028,66.003,0.000,66.031
5000,5000,5000,8,0.028,65.871,0.000,65.899
