A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
5000,5000,5000,16,0.180,72.862,0.000,73.042
5000,5000,5000,16,0.180,72.271,0.000,72.451
5000,5000,5000,16,0.111,72.552,0.000,72.663
5000,5000,5000,16,0.125,71.526,0.000,71.651
5000,5000,5000,16,0.220,72.694,0.000,72.914
5000,5000,5000,16,0.140,71.873,0.000,72.014
5000,5000,5000,16,0.167,71.901,0.000,72.069
5000,5000,5000,16,0.164,72.561,0.000,72.726
5000,5000,5000,16,0.141,72.398,0.000,72.539
5000,5000,5000,16,0.143,71.173,0.000,71.316
5000,5000,5000,16,0.146,72.159,0.000,72.305
5000,5000,5000,16,0.172,71.910,0.000,72.081
5000,5000,5000,16,0.148,71.762,0.000,71.910
5000,5000,5000,16,0.140,72.860,0.000,73.000
5000,5000,5000,16,0.192,72.054,0.000,72.246
