A_rows,A_columns,B_columns,processes,read,dotprod_write,elapsed
500,500,500,32,0.244,1.130,1.374
500,500,500,32,0.249,1.425,1.674
500,500,500,32,0.257,1.263,1.520
500,500,500,32,0.263,1.297,1.560
500,500,500,32,0.198,1.431,1.629
500,500,500,32,0.277,1.371,1.648
500,500,500,32,0.288,1.170,1.459
500,500,500,32,0.256,1.105,1.361
500,500,500,32,0.241,1.363,1.604
500,500,500,32,0.245,1.713,1.959
500,500,500,32,0.286,1.282,1.569
500,500,500,32,0.225,1.303,1.528
500,500,500,32,0.262,1.310,1.572
500,500,500,32,0.221,1.342,1.563
500,500,500,32,0.279,1.330,1.608
500,500,500,32,0.221,1.202,1.423
500,500,500,32,0.302,1.395,1.697
500,500,500,32,0.260,1.230,1.490
500,500,500,32,0.199,1.524,1.723
500,500,500,32,0.260,1.346,1.606
500,500,500,32,0.276,1.400,1.676
500,500,500,32,0.254,1.390,1.645
500,500,500,32,0.288,1.286,1.574
500,500,500,32,0.261,1.318,1.579
500,500,500,32,0.261,1.426,1.687
500,500,500,32,0.286,1.594,1.881
500,500,500,32,0.250,1.327,1.577
500,500,500,32,0.227,1.394,1.621
500,500,500,32,0.243,1.196,1.439
500,500,500,32,0.270,1.146,1.416
500,500,500,32,0.256,1.387,1.643
500,500,500,32,0.291,1.231,1.523
500,500,500,32,0.248,1.579,1.827
500,500,500,32,0.225,1.111,1.336
500,500,500,32,0.234,1.555,1.789
500,500,500,32,0.265,1.407,1.672
500,500,500,32,0.288,1.199,1.488
500,500,500,32,0.288,1.314,1.602
500,500,500,32,0.253,1.343,1.596
500,500,500,32,0.259,1.280,1.539
500,500,500,32,0.260,1.097,1.357
500,500,500,32,0.271,1.361,1.632
500,500,500,32,0.257,1.192,1.449
500,500,500,32,0.236,1.430,1.666
500,500,500,32,0.246,1.248,1.494
500,500,500,32,0.222,1.476,1.698
500,500,500,32,0.252,1.384,1.637
500,500,500,32,0.274,1.370,1.644
500,500,500,32,0.251,1.464,1.715
500,500,500,32,0.300,1.329,1.629
500,500,500,32,0.254,1.334,1.587
500,500,500,32,0.219,1.288,1.507
500,500,500,32,0.288,1.426,1.714
500,500,500,32,0.234,1.470,1.704
500,500,500,32,0.265,1.312,1.577
500,500,500,32,0.287,1.342,1.629
500,500,500,32,0.246,1.458,1.704
500,500,500,32,0.256,1.368,1.624
500,500,500,32,0.230,1.235,1.465
500,500,500,32,0.246,1.338,1.584
500,500,500,32,0.240,1.194,1.433
500,500,500,32,0.282,1.379,1.661
500,500,500,32,0.259,1.247,1.506
500,500,500,32,0.245,1.363,1.608
500,500,500,32,0.230,1.409,1.639
500,500,500,32,0.257,1.403,1.660
500,500,500,32,0.204,1.400,1.604
500,500,500,32,0.277,1.273,1.550
500,500,500,32,0.267,1.273,1.539
500,500,500,32,0.236,1.304,1.540
500,500,500,32,0.278,1.162,1.440
500,500,500,32,0.261,1.438,1.699
500,500,500,32,0.290,1.563,1.853
500,500,500,32,0.258,1.440,1.698
500,500,500,32,0.284,1.311,1.595
500,500,500,32,0.215,1.309,1.523
500,500,500,32,0.328,1.507,1.835
500,500,500,32,0.248,1.337,1.585
500,500,500,32,0.288,1.411,1.699
500,500,500,32,0.289,1.319,1.608
500,500,500,32,0.226,1.448,1.674
500,500,500,32,0.225,1.563,1.788
500,500,500,32,0.225,1.227,1.452
500,500,500,32,0.284,1.425,1.709
500,500,500,32,0.265,1.408,1.673
500,500,500,32,0.267,1.367,1.634
500,500,500,32,0.249,1.148,1.396
500,500,500,32,0.258,1.240,1.498
500,500,500,32,0.256,1.525,1.781
500,500,500,32,0.228,1.367,1.595
500,500,500,32,0.256,1.329,1.585
500,500,500,32,0.244,1.204,1.448
500,500,500,32,0.272,1.248,1.520
500,500,500,32,0.289,1.402,1.691
500,500,500,32,0.233,1.208,1.441
500,500,500,32,0.241,1.311,1.552
500,500,500,32,0.257,1.289,1.546
500,500,500,32,0.288,1.495,1.783
500,500,500,32,0.284,1.419,1.703
500,500,500,32,0.254,1.262,1.516
