A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
250,250,250,8,0.077,0.029,0.350,0.455
250,250,250,8,0.011,0.020,0.296,0.326
250,250,250,8,0.010,0.020,0.291,0.321
250,250,250,8,0.013,0.028,0.316,0.357
250,250,250,8,0.010,0.019,0.399,0.428
250,250,250,8,0.012,0.020,0.428,0.460
250,250,250,8,0.011,0.020,0.306,0.337
