| Version  | Processes |     ReadFromFile     |     MatrixDot      |     WriteToFile      |      Elapsed       |       Speedup       |      Efficiency      |
|  Serial  |     1     |          0           | 1.9266666666666665 |          0           | 1.9266666666666665 |         1.0         |         1.0          |
| Parallel |     1     | 0.014200000000000006 | 4.780666666666666  | 0.011600000000000003 | 4.806733333333333  | 0.40082661821611354 | 0.40082661821611354  |
| Parallel |     2     | 0.013066666666666671 |       2.9046       | 0.013133333333333337 | 2.9308666666666667 |  0.6573709710438322 |  0.3286854855219161  |
| Parallel |     4     | 0.017400000000000002 | 1.9706666666666666 | 0.019466666666666667 | 2.0076666666666667 |  0.9596546571476008 |  0.2399136642869002  |
| Parallel |     8     | 0.021266666666666666 | 1.3906666666666667 | 0.08713333333333331  | 1.4989999999999999 |  1.2853013119857684 | 0.16066266399822104  |
| Parallel |     16    |        0.1856        | 1.5024666666666666 |  0.6718000000000001  | 2.3596000000000004 |  0.8165225744476463 | 0.051032660902977894 |
