NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
4194304,4096,32,0,0.085678,1.846211,1.846211,1.907,1.935,0.028,100.00
4194304,4096,32,0,0.057173,1.663725,1.663725,1.700,1.724,0.024,100.00
4194304,4096,32,0,0.056994,1.655117,1.655117,1.699,1.715,0.016,100.00
4194304,4096,32,0,0.057129,1.665675,1.665675,1.706,1.726,0.020,100.00
4194304,4096,32,0,0.056952,1.687625,1.687625,1.735,1.747,0.012,100.00
4194304,4096,32,0,0.056953,1.642519,1.642519,1.686,1.702,0.016,100.00
4194304,4096,32,0,0.056927,1.750674,1.750674,1.803,1.811,0.008,100.00
4194304,4096,32,0,0.057026,1.654386,1.654386,1.702,1.714,0.012,100.00
4194304,4096,32,0,0.057022,1.700829,1.700829,1.757,1.761,0.004,100.00
4194304,4096,32,0,0.056609,1.666283,1.666283,1.714,1.726,0.012,100.00
