NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
4194304,4096,32,1,0.072892,1.819013,1.819013,1.852,2.242,0.083,86.31
4194304,4096,32,1,0.073777,1.861603,1.861603,1.910,2.280,0.070,86.84
4194304,4096,32,1,0.065787,1.915447,1.915447,1.931,2.021,0.072,99.08
4194304,4096,32,1,0.072895,1.868490,1.868490,1.910,2.277,0.072,87.05
4194304,4096,32,1,0.065213,1.916385,1.916385,1.924,2.023,0.079,98.99
4194304,4096,32,1,0.071427,1.870711,1.870711,1.903,2.278,0.081,87.10
4194304,4096,32,1,0.064972,1.918872,1.918872,1.955,2.025,0.049,99.02
4194304,4096,32,1,0.072481,1.873539,1.873539,1.908,2.283,0.078,86.99
4194304,4096,32,1,0.064917,1.917369,1.917369,1.942,2.024,0.062,99.01
4194304,4096,32,1,0.073269,1.812041,1.812041,1.853,2.232,0.077,86.48
