NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
4194304,4096,32,8,0.098469,0.966175,0.966175,8.756,1.590,1.477,643.99
4194304,4096,32,8,0.160373,0.951656,0.951656,9.016,1.641,1.617,647.96
4194304,4096,32,8,0.158317,0.948967,0.948967,9.143,1.642,1.502,648.32
4194304,4096,32,8,0.105594,0.971012,0.971012,8.903,1.617,1.538,645.71
4194304,4096,32,8,0.155972,0.947374,0.947374,9.026,1.632,1.524,646.82
4194304,4096,32,8,0.155727,0.954822,0.954822,9.051,1.647,1.621,647.97
4194304,4096,32,8,0.154574,0.953748,0.953748,8.953,1.631,1.541,643.39
4194304,4096,32,8,0.156922,0.952333,0.952333,9.110,1.650,1.571,647.71
4194304,4096,32,8,0.151841,0.951692,0.951692,9.142,1.646,1.505,647.20
4194304,4096,32,8,0.153579,0.950815,0.950815,8.935,1.644,1.676,645.85
