row,columns,threads,init,dotprod,user,elapsed,sys,pCPU
8000,8000,32,0.486841,0.171682,0.343,0.120,0.343,571.67
8000,8000,32,0.501856,0.175856,0.355,0.119,0.350,591.94
8000,8000,32,0.484746,0.177127,0.349,0.117,0.341,587.06
8000,8000,32,0.500745,0.174900,0.358,0.121,0.346,580.05
8000,8000,32,0.475296,0.174852,0.384,0.117,0.294,577.93
8000,8000,32,0.499807,0.175292,0.347,0.119,0.356,592.48
8000,8000,32,0.496289,0.179007,0.374,0.119,0.329,590.50
8000,8000,32,0.480616,0.175880,0.358,0.115,0.326,596.08
8000,8000,32,0.496572,0.180052,0.362,0.118,0.342,597.58
8000,8000,32,0.503017,0.176964,0.327,0.120,0.380,590.78
8000,8000,32,0.500290,0.176027,0.337,0.119,0.367,591.11
8000,8000,32,0.500150,0.176257,0.375,0.117,0.329,599.92
8000,8000,32,0.481792,0.175038,0.353,0.117,0.332,583.58
8000,8000,32,0.495495,0.176707,0.374,0.119,0.329,591.53
8000,8000,32,0.500005,0.175458,0.356,0.116,0.348,605.21
8000,8000,32,0.495833,0.175000,0.353,0.122,0.345,572.70
8000,8000,32,0.479779,0.173944,0.366,0.118,0.315,576.22
8000,8000,32,0.501463,0.175809,0.364,0.120,0.340,586.39
8000,8000,32,0.487659,0.172628,0.352,0.116,0.336,590.69
8000,8000,32,0.498365,0.176705,0.322,0.118,0.380,596.83
8000,8000,32,0.474660,0.176117,0.352,0.118,0.327,572.61
8000,8000,32,0.501649,0.172603,0.313,0.121,0.389,581.14
8000,8000,32,0.480030,0.176163,0.363,0.117,0.321,585.86
8000,8000,32,0.499113,0.173616,0.348,0.122,0.352,576.15
8000,8000,32,0.491491,0.173380,0.338,0.117,0.354,591.57
8000,8000,32,0.476393,0.177767,0.377,0.119,0.305,571.46
8000,8000,32,0.501039,0.175905,0.342,0.117,0.362,602.97
8000,8000,32,0.498358,0.173182,0.365,0.120,0.337,587.45
8000,8000,32,0.485591,0.176654,0.363,0.119,0.326,577.79
8000,8000,32,0.481669,0.176459,0.390,0.117,0.296,588.06
8000,8000,32,0.502514,0.174927,0.333,0.120,0.372,590.15
8000,8000,32,0.499502,0.175364,0.354,0.116,0.349,606.35
8000,8000,32,0.495059,0.178759,0.351,0.121,0.351,577.87
8000,8000,32,0.488873,0.172899,0.329,0.118,0.360,584.32
8000,8000,32,0.486721,0.175483,0.337,0.119,0.353,578.65
8000,8000,32,0.486883,0.175583,0.325,0.119,0.365,579.01
8000,8000,32,0.482160,0.176372,0.318,0.121,0.369,568.75
8000,8000,32,0.467176,0.176787,0.344,0.115,0.327,585.38
