| Version  | Processes |     ReadFromFile     |     MatrixDot      |     WriteToFile      |      Elapsed       |       Speedup       |      Efficiency     |
|  Serial  |     1     | 0.038000000000000006 | 5.187333333333332  | 0.09466666666666669  | 5.319999999999999  |         1.0         |         1.0         |
| Parallel |     1     | 0.02433333333333334  | 11.110199999999999 | 0.018933333333333333 | 11.153400000000001 | 0.47698459662524423 | 0.47698459662524423 |
| Parallel |     2     |        0.0214        | 6.814666666666666  | 0.022933333333333337 | 6.858933333333334  |  0.7756308075113719 | 0.38781540375568596 |
| Parallel |     4     | 0.028266666666666676 | 4.595600000000001  | 0.03800000000000001  | 4.661866666666667  |  1.1411737787438507 |  0.2852934446859627 |
| Parallel |     8     | 0.03413333333333335  | 3.172933333333333  | 0.05720000000000001  | 3.264266666666667  |  1.6297688097377663 | 0.20372110121722078 |
| Parallel |     16    | 0.15346666666666664  |       3.198        |        0.5002        |       3.8518       |  1.3811724388597537 | 0.08632327742873461 |
