A_rows,A_columns,B_columns,processes,read,dotprod_write,elapsed
2000,2000,2000,32,0.295,4.989,5.284
2000,2000,2000,32,0.263,5.112,5.375
2000,2000,2000,32,0.277,5.293,5.570
2000,2000,2000,32,0.275,5.128,5.404
2000,2000,2000,32,0.277,4.878,5.154
2000,2000,2000,32,0.291,4.905,5.196
2000,2000,2000,32,0.271,5.260,5.532
2000,2000,2000,32,0.268,5.177,5.444
2000,2000,2000,32,0.270,5.358,5.628
2000,2000,2000,32,0.264,5.227,5.491
2000,2000,2000,32,0.280,5.173,5.453
2000,2000,2000,32,0.297,5.314,5.611
2000,2000,2000,32,0.294,5.147,5.441
2000,2000,2000,32,0.271,5.191,5.462
2000,2000,2000,32,0.257,5.288,5.545
2000,2000,2000,32,0.267,4.990,5.257
2000,2000,2000,32,0.270,5.260,5.529
2000,2000,2000,32,0.278,5.047,5.325
2000,2000,2000,32,0.245,5.234,5.479
2000,2000,2000,32,0.271,4.951,5.222
2000,2000,2000,32,0.272,4.998,5.270
2000,2000,2000,32,0.277,5.247,5.524
2000,2000,2000,32,0.267,4.974,5.241
2000,2000,2000,32,0.262,5.097,5.359
2000,2000,2000,32,0.269,5.296,5.564
2000,2000,2000,32,0.282,5.202,5.485
2000,2000,2000,32,0.265,5.103,5.368
2000,2000,2000,32,0.300,5.208,5.508
2000,2000,2000,32,0.295,5.374,5.668
2000,2000,2000,32,0.299,5.105,5.404
2000,2000,2000,32,0.276,5.081,5.357
2000,2000,2000,32,0.287,5.046,5.333
2000,2000,2000,32,0.271,5.121,5.393
2000,2000,2000,32,0.263,5.046,5.309
2000,2000,2000,32,0.281,5.417,5.698
2000,2000,2000,32,0.282,5.087,5.370
2000,2000,2000,32,0.239,5.204,5.443
2000,2000,2000,32,0.290,5.364,5.654
2000,2000,2000,32,0.262,5.222,5.483
2000,2000,2000,32,0.291,5.032,5.323
2000,2000,2000,32,0.280,4.954,5.234
2000,2000,2000,32,0.275,5.130,5.405
2000,2000,2000,32,0.278,5.253,5.531
2000,2000,2000,32,0.279,5.238,5.517
2000,2000,2000,32,0.276,4.993,5.269
2000,2000,2000,32,0.281,5.337,5.618
2000,2000,2000,32,0.270,5.179,5.449
2000,2000,2000,32,0.253,5.065,5.318
2000,2000,2000,32,0.273,5.126,5.399
2000,2000,2000,32,0.284,5.235,5.518
2000,2000,2000,32,0.276,5.051,5.327
2000,2000,2000,32,0.288,5.014,5.302
2000,2000,2000,32,0.267,5.082,5.349
2000,2000,2000,32,0.264,5.069,5.332
2000,2000,2000,32,0.258,5.133,5.391
2000,2000,2000,32,0.266,5.050,5.316
2000,2000,2000,32,0.297,5.371,5.668
2000,2000,2000,32,0.296,5.354,5.650
2000,2000,2000,32,0.267,5.027,5.293
2000,2000,2000,32,0.272,5.173,5.445
2000,2000,2000,32,0.288,5.169,5.457
2000,2000,2000,32,0.287,5.251,5.538
2000,2000,2000,32,0.263,5.056,5.320
2000,2000,2000,32,0.289,5.139,5.429
2000,2000,2000,32,0.273,4.989,5.262
2000,2000,2000,32,0.267,5.089,5.356
2000,2000,2000,32,0.276,5.461,5.738
2000,2000,2000,32,0.270,5.375,5.645
2000,2000,2000,32,0.277,5.301,5.579
2000,2000,2000,32,0.289,5.137,5.426
2000,2000,2000,32,0.291,5.156,5.447
2000,2000,2000,32,0.267,5.188,5.455
2000,2000,2000,32,0.277,5.131,5.408
2000,2000,2000,32,0.282,5.133,5.415
2000,2000,2000,32,0.258,5.247,5.505
2000,2000,2000,32,0.260,5.075,5.335
