A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
2000,2000,2000,2,0.018,6.787,0.018,6.824
2000,2000,2000,2,0.022,6.815,0.021,6.859
2000,2000,2000,2,0.021,6.814,0.023,6.858
2000,2000,2000,2,0.021,6.805,0.025,6.851
2000,2000,2000,2,0.021,6.812,0.025,6.857
2000,2000,2000,2,0.022,6.821,0.019,6.861
2000,2000,2000,2,0.022,6.825,0.030,6.876
2000,2000,2000,2,0.022,6.821,0.019,6.862
2000,2000,2000,2,0.022,6.822,0.020,6.863
2000,2000,2000,2,0.022,6.821,0.026,6.869
2000,2000,2000,2,0.022,6.821,0.020,6.863
2000,2000,2000,2,0.022,6.818,0.029,6.869
2000,2000,2000,2,0.021,6.811,0.023,6.855
2000,2000,2000,2,0.021,6.814,0.023,6.859
2000,2000,2000,2,0.022,6.813,0.023,6.858
