NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
4194304,1024,16,2,0.046456,0.680020,0.680020,1.427,1.089,0.135,143.39
4194304,1024,16,2,0.040479,0.718271,0.718271,1.499,1.158,0.141,141.68
4194304,1024,16,2,0.059803,0.718749,0.718749,1.533,1.175,0.145,142.71
4194304,1024,16,2,0.056513,0.713773,0.713773,1.507,1.148,0.164,145.53
4194304,1024,16,2,0.057724,0.716964,0.716964,1.552,1.154,0.131,145.85
4194304,1024,16,2,0.058088,0.711393,0.711393,1.490,1.138,0.168,145.69
4194304,1024,16,2,0.057197,0.709986,0.709986,1.510,1.143,0.151,145.35
4194304,1024,16,2,0.057441,0.711161,0.711161,1.506,1.143,0.160,145.86
4194304,1024,16,2,0.040634,0.728339,0.728339,1.517,1.168,0.136,141.59
4194304,1024,16,2,0.056677,0.721987,0.721987,1.538,1.154,0.149,146.15
4194304,1024,16,2,0.061404,0.726277,0.726277,1.521,1.183,0.174,143.27
4194304,1024,16,2,0.053424,0.785692,0.785692,1.625,0.920,0.164,194.60
4194304,1024,16,2,0.057923,0.731024,0.731024,1.572,1.143,0.136,149.49
4194304,1024,16,2,0.052900,0.787733,0.787733,1.631,0.922,0.158,194.09
4194304,1024,16,2,0.046749,0.734388,0.734388,1.512,1.127,0.164,148.65
4194304,1024,16,2,0.040346,0.733352,0.733352,1.522,1.169,0.147,142.73
4194304,1024,16,2,0.053251,0.784915,0.784915,1.624,0.919,0.159,194.01
4194304,1024,16,2,0.046983,0.737174,0.737174,1.562,1.128,0.117,148.90
4194304,1024,16,2,0.046527,0.719543,0.719543,1.531,1.130,0.113,145.54
4194304,1024,16,2,0.053637,0.785911,0.785911,1.597,0.918,0.194,195.04
4194304,1024,16,2,0.046036,0.734810,0.734810,1.544,1.124,0.131,148.99
4194304,1024,16,2,0.053370,0.784764,0.784764,1.629,0.918,0.156,194.45
4194304,1024,16,2,0.060899,0.730377,0.730377,1.551,1.150,0.164,149.14
4194304,1024,16,2,0.040448,0.731355,0.731355,1.525,1.168,0.141,142.62
4194304,1024,16,2,0.059386,0.731743,0.731743,1.575,1.186,0.129,143.60
4194304,1024,16,2,0.052789,0.785545,0.785545,1.660,0.919,0.124,194.17
4194304,1024,16,2,0.046306,0.734745,0.734745,1.558,1.126,0.117,148.85
4194304,1024,16,2,0.053367,0.784903,0.784903,1.649,0.918,0.136,194.47
4194304,1024,16,2,0.046667,0.739976,0.739976,1.549,1.131,0.139,149.23
4194304,1024,16,2,0.053281,0.783427,0.783427,1.634,0.919,0.143,193.52
4194304,1024,16,2,0.047160,0.734177,0.734177,1.499,1.125,0.167,148.01
4194304,1024,16,2,0.059082,0.711952,0.711952,1.516,1.142,0.145,145.50
4194304,1024,16,2,0.059115,0.710961,0.710961,1.500,1.142,0.168,146.10
4194304,1024,16,2,0.040936,0.725284,0.725284,1.510,1.164,0.145,142.17
4194304,1024,16,2,0.046319,0.715702,0.715702,1.491,1.124,0.144,145.41
4194304,1024,16,2,0.041336,0.718041,0.718041,1.483,1.159,0.156,141.41
4194304,1024,16,2,0.055080,0.718832,0.718832,1.547,1.150,0.136,146.37
4194304,1024,16,2,0.056315,0.712036,0.712036,1.511,1.140,0.157,146.32
4194304,1024,16,2,0.054073,0.787819,0.787819,1.638,0.928,0.154,193.19
4194304,1024,16,2,0.048013,0.726922,0.726922,1.505,1.122,0.156,148.04
4194304,1024,16,2,0.053688,0.784540,0.784540,1.634,0.917,0.155,194.99
4194304,1024,16,2,0.046444,0.734593,0.734593,1.549,1.125,0.126,148.85
4194304,1024,16,2,0.050997,0.717884,0.717884,1.488,1.130,0.160,145.85
4194304,1024,16,2,0.069286,0.810851,0.810851,1.739,0.969,0.145,194.45
4194304,1024,16,2,0.046991,0.730370,0.730370,1.514,1.123,0.153,148.43
4194304,1024,16,2,0.054207,0.787272,0.787272,1.654,0.922,0.137,194.31
4194304,1024,16,2,0.057117,0.724637,0.724637,1.502,1.141,0.193,148.49
4194304,1024,16,2,0.057739,0.709374,0.709374,1.490,1.138,0.165,145.45
4194304,1024,16,2,0.057436,0.713723,0.713723,1.494,1.145,0.176,145.86
4194304,1024,16,2,0.053065,0.779653,0.779653,1.640,0.917,0.134,193.50
