| Version  | Processes |        user       |    generatePoints    | classifyPoint |   Total    |      Speedup       |      Efficiency     |
|  Serial  |     1     |      1.06828      | 0.039156220000000005 |   1.04478982  | 1.04478982 |        1.0         |         1.0         |
| Parallel |     1     |      1.15718      | 0.051386060000000004 |   1.14392676  | 1.14392676 | 0.9133362873686075 |  0.9133362873686075 |
| Parallel |     2     |      1.55108      | 0.052222080000000004 |   0.7390584   | 0.7390584  | 1.413676943527061  |  0.7068384717635305 |
| Parallel |     4     |      2.95872      |      0.1245418       |   0.61724158  | 0.61724158 | 1.6926756943367298 | 0.42316892358418245 |
| Parallel |     8     | 7.176779999999999 |      0.11663646      |   0.75430014  | 0.75430014 | 1.385111528681408  |  0.173138941085176  |
