NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
4194304,1024,16,0,0.092548,0.963282,0.963282,1.032,1.061,0.029,100.01
4194304,1024,16,0,0.038459,0.981454,0.981454,1.015,1.023,0.008,100.00
4194304,1024,16,0,0.037653,0.966982,0.966982,0.996,1.008,0.012,100.00
4194304,1024,16,0,0.036870,0.969498,0.969498,0.994,1.009,0.016,100.00
4194304,1024,16,0,0.036309,0.986309,0.986309,1.006,1.026,0.020,100.00
4194304,1024,16,0,0.036760,0.980360,0.980360,0.996,1.020,0.024,100.00
4194304,1024,16,0,0.036180,0.959625,0.959625,0.975,0.999,0.024,100.00
4194304,1024,16,0,0.036190,0.953084,0.953084,0.976,0.992,0.016,100.00
4194304,1024,16,0,0.036703,0.990708,0.990708,1.014,1.030,0.016,100.00
4194304,1024,16,0,0.036038,0.956583,0.956583,0.972,0.996,0.024,100.00
4194304,1024,16,0,0.037224,0.950246,0.950246,0.967,0.991,0.024,99.99
4194304,1024,16,0,0.036375,0.956624,0.956624,0.980,0.996,0.016,99.99
4194304,1024,16,0,0.036629,0.956831,0.956831,0.980,0.997,0.016,99.98
4194304,1024,16,0,0.036567,0.959556,0.959556,0.979,0.999,0.020,100.00
4194304,1024,16,0,0.036547,0.962075,0.962075,0.978,1.002,0.024,100.00
4194304,1024,16,0,0.036574,0.957617,0.957617,0.981,0.997,0.016,99.99
4194304,1024,16,0,0.036546,0.956374,0.956374,0.984,0.996,0.012,100.00
4194304,1024,16,0,0.037186,0.957948,0.957948,0.970,0.998,0.028,100.00
4194304,1024,16,0,0.037109,0.989136,0.989136,1.001,1.029,0.028,100.00
4194304,1024,16,0,0.036145,0.984455,0.984455,1.012,1.024,0.012,100.00
4194304,1024,16,0,0.036218,0.948386,0.948386,0.968,0.988,0.020,100.00
4194304,1024,16,0,0.036656,0.958847,0.958847,0.979,0.999,0.020,99.99
4194304,1024,16,0,0.036682,0.953038,0.953038,0.965,0.993,0.028,100.00
4194304,1024,16,0,0.036579,0.960182,0.960182,0.976,1.000,0.024,100.00
4194304,1024,16,0,0.036475,1.036934,1.036934,1.052,1.076,0.024,100.00
4194304,1024,16,0,0.037862,1.154817,1.154817,1.180,1.196,0.016,100.00
4194304,1024,16,0,0.039305,1.155155,1.155155,1.177,1.197,0.020,100.00
4194304,1024,16,0,0.040591,1.112133,1.112133,1.140,1.156,0.016,100.00
4194304,1024,16,0,0.040243,1.138733,1.138733,1.170,1.182,0.012,100.00
4194304,1024,16,0,0.039470,1.131693,1.131693,1.158,1.174,0.016,100.00
4194304,1024,16,0,0.039352,1.115464,1.115464,1.150,1.158,0.008,100.00
4194304,1024,16,0,0.040523,1.121431,1.121431,1.141,1.165,0.024,100.00
4194304,1024,16,0,0.038982,1.104414,1.104414,1.139,1.147,0.008,100.00
4194304,1024,16,0,0.039467,1.123686,1.123686,1.142,1.166,0.024,100.00
4194304,1024,16,0,0.040370,1.109316,1.109316,1.137,1.153,0.016,100.00
4194304,1024,16,0,0.039385,1.148381,1.148381,1.179,1.191,0.012,100.00
4194304,1024,16,0,0.039170,1.132046,1.132046,1.162,1.174,0.012,100.00
4194304,1024,16,0,0.039184,1.109562,1.109562,1.128,1.152,0.024,100.00
4194304,1024,16,0,0.038968,1.112860,1.112860,1.135,1.155,0.020,100.00
4194304,1024,16,0,0.039834,1.120764,1.120764,1.152,1.164,0.012,100.00
4194304,1024,16,0,0.039548,1.105702,1.105702,1.132,1.148,0.016,100.00
4194304,1024,16,0,0.039520,1.102717,1.102717,1.125,1.145,0.020,100.00
4194304,1024,16,0,0.039011,1.126469,1.126469,1.141,1.169,0.028,100.00
4194304,1024,16,0,0.039177,1.101432,1.101432,1.132,1.144,0.012,100.00
4194304,1024,16,0,0.039087,1.116590,1.116590,1.147,1.159,0.012,100.00
4194304,1024,16,0,0.039365,1.105186,1.105186,1.120,1.148,0.028,99.99
4194304,1024,16,0,0.038903,1.102908,1.102908,1.125,1.145,0.020,100.00
4194304,1024,16,0,0.039393,1.156339,1.156339,1.179,1.199,0.020,100.00
4194304,1024,16,0,0.038902,1.120137,1.120137,1.134,1.162,0.028,100.00
4194304,1024,16,0,0.038977,1.115422,1.115422,1.141,1.157,0.016,100.00
