NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
4194304,1024,16,4,0.051501,0.620515,0.620515,2.735,1.106,0.340,278.08
4194304,1024,16,4,0.123705,0.612906,0.612906,2.951,1.144,0.435,295.84
4194304,1024,16,4,0.120119,0.612067,0.612067,2.921,1.143,0.453,295.21
4194304,1024,16,4,0.108317,0.618627,0.618627,2.995,1.152,0.417,296.26
4194304,1024,16,4,0.127554,0.608530,0.608530,2.981,1.162,0.466,296.52
4194304,1024,16,4,0.133812,0.611732,0.611732,2.953,1.158,0.496,297.84
4194304,1024,16,4,0.135995,0.610342,0.610342,2.954,1.159,0.497,297.70
4194304,1024,16,4,0.126220,0.610074,0.610074,2.898,1.149,0.489,294.88
4194304,1024,16,4,0.123451,0.607378,0.607378,2.884,1.141,0.490,295.61
4194304,1024,16,4,0.122171,0.611705,0.611705,2.927,1.149,0.463,295.05
4194304,1024,16,4,0.123531,0.611493,0.611493,2.901,1.145,0.484,295.70
4194304,1024,16,4,0.142243,0.619602,0.619602,3.003,1.185,0.533,298.40
4194304,1024,16,4,0.127609,0.605161,0.605161,2.896,1.149,0.504,295.75
4194304,1024,16,4,0.133974,0.610250,0.610250,2.953,1.156,0.477,296.66
4194304,1024,16,4,0.125279,0.614235,0.614235,3.000,1.170,0.487,298.01
4194304,1024,16,4,0.129323,0.609207,0.609207,2.939,1.150,0.469,296.48
4194304,1024,16,4,0.141076,0.611081,0.611081,3.004,1.158,0.442,297.57
4194304,1024,16,4,0.133010,0.612206,0.612206,2.965,1.154,0.466,297.30
4194304,1024,16,4,0.141567,0.614653,0.614653,3.008,1.166,0.480,299.10
4194304,1024,16,4,0.133913,0.608647,0.608647,2.933,1.156,0.495,296.45
4194304,1024,16,4,0.122775,0.608606,0.608606,2.932,1.151,0.457,294.52
4194304,1024,16,4,0.121309,0.612366,0.612366,2.920,1.145,0.458,294.90
4194304,1024,16,4,0.124021,0.610038,0.610038,2.881,1.142,0.494,295.45
4194304,1024,16,4,0.128840,0.608817,0.608817,2.926,1.143,0.458,296.00
4194304,1024,16,4,0.123282,0.610500,0.610500,2.932,1.170,0.533,296.22
4194304,1024,16,4,0.130056,0.608746,0.608746,2.963,1.150,0.452,297.06
4194304,1024,16,4,0.129246,0.610517,0.610517,2.954,1.162,0.488,296.19
4194304,1024,16,4,0.133790,0.609441,0.609441,3.007,1.154,0.421,297.01
4194304,1024,16,4,0.125995,0.607277,0.607277,2.919,1.144,0.460,295.33
4194304,1024,16,4,0.129319,0.610492,0.610492,2.948,1.151,0.471,296.92
4194304,1024,16,4,0.123368,0.609528,0.609528,2.950,1.145,0.428,294.96
4194304,1024,16,4,0.127209,0.630551,0.630551,3.051,1.172,0.453,298.86
4194304,1024,16,4,0.132925,0.612647,0.612647,2.963,1.156,0.461,296.19
4194304,1024,16,4,0.124098,0.610146,0.610146,2.943,1.144,0.440,295.65
4194304,1024,16,4,0.135424,0.611010,0.611010,2.948,1.160,0.489,296.45
4194304,1024,16,4,0.119066,0.611986,0.611986,2.873,1.145,0.509,295.45
4194304,1024,16,4,0.130738,0.610468,0.610468,2.934,1.159,0.484,294.91
4194304,1024,16,4,0.124701,0.611046,0.611046,2.944,1.165,0.516,296.92
4194304,1024,16,4,0.126710,0.612808,0.612808,2.956,1.162,0.494,296.92
4194304,1024,16,4,0.133994,0.609291,0.609291,2.915,1.158,0.514,296.07
4194304,1024,16,4,0.136798,0.611887,0.611887,3.055,1.161,0.400,297.70
4194304,1024,16,4,0.122899,0.611850,0.611850,2.944,1.157,0.483,296.27
4194304,1024,16,4,0.123907,0.611217,0.611217,2.940,1.145,0.449,295.98
4194304,1024,16,4,0.123129,0.609149,0.609149,2.928,1.145,0.450,294.99
4194304,1024,16,4,0.121053,0.610318,0.610318,2.912,1.148,0.472,294.84
4194304,1024,16,4,0.134469,0.602012,0.602012,2.947,1.156,0.484,296.78
4194304,1024,16,4,0.131239,0.607621,0.607621,2.948,1.149,0.466,297.12
4194304,1024,16,4,0.122538,0.609150,0.609150,2.924,1.147,0.444,293.73
4194304,1024,16,4,0.125018,0.611158,0.611158,2.921,1.146,0.467,295.59
4194304,1024,16,4,0.126962,0.606094,0.606094,2.954,1.142,0.425,295.95
4194304,1024,16,4,0.126218,0.612546,0.612546,2.933,1.150,0.476,296.53
4194304,1024,16,4,0.126968,0.609198,0.609198,2.914,1.146,0.471,295.50
4194304,1024,16,4,0.121311,0.608797,0.608797,2.899,1.145,0.467,293.89
4194304,1024,16,4,0.115786,0.626160,0.626160,2.949,1.154,0.480,297.21
4194304,1024,16,4,0.126602,0.627854,0.627854,3.000,1.195,0.439,287.79
4194304,1024,16,4,0.125513,0.627832,0.627832,2.967,1.195,0.474,288.06
4194304,1024,16,4,0.132322,0.614023,0.614023,2.977,1.185,0.430,287.48
4194304,1024,16,4,0.127788,0.608450,0.608450,2.934,1.143,0.443,295.56
4194304,1024,16,4,0.120402,0.621356,0.621356,2.967,1.178,0.520,296.12
4194304,1024,16,4,0.133869,0.611844,0.611844,3.001,1.155,0.431,297.15
4194304,1024,16,4,0.121414,0.611562,0.611562,2.957,1.142,0.423,296.10
4194304,1024,16,4,0.121062,0.624614,0.624614,3.010,1.157,0.429,297.21
4194304,1024,16,4,0.130220,0.623780,0.623780,2.976,1.190,0.453,288.10
4194304,1024,16,4,0.133090,0.611161,0.611161,2.974,1.158,0.463,296.79
4194304,1024,16,4,0.121382,0.603065,0.603065,2.933,1.157,0.484,295.20
4194304,1024,16,4,0.134406,0.610285,0.610285,2.980,1.152,0.448,297.48
4194304,1024,16,4,0.126623,0.607577,0.607577,2.911,1.147,0.481,295.83
4194304,1024,16,4,0.121277,0.609943,0.609943,2.846,1.145,0.528,294.70
4194304,1024,16,4,0.124007,0.626530,0.626530,3.037,1.169,0.439,297.31
4194304,1024,16,4,0.122971,0.609480,0.609480,2.902,1.143,0.485,296.28
4194304,1024,16,4,0.122833,0.610899,0.610899,2.861,1.143,0.522,295.94
4194304,1024,16,4,0.123360,0.610147,0.610147,2.933,1.146,0.453,295.47
4194304,1024,16,4,0.125254,0.609312,0.609312,2.973,1.156,0.448,295.96
4194304,1024,16,4,0.124877,0.611807,0.611807,2.965,1.158,0.457,295.46
4194304,1024,16,4,0.125775,0.612546,0.612546,2.952,1.153,0.450,295.08
4194304,1024,16,4,0.126329,0.602757,0.602757,2.893,1.144,0.476,294.50
4194304,1024,16,4,0.120706,0.611732,0.611732,2.905,1.146,0.480,295.33
4194304,1024,16,4,0.143196,0.664164,0.664164,3.140,1.223,0.544,301.31
4194304,1024,16,4,0.127564,0.608537,0.608537,2.906,1.149,0.479,294.69
4194304,1024,16,4,0.124680,0.607327,0.607327,2.966,1.148,0.436,296.52
4194304,1024,16,4,0.125842,0.610987,0.610987,2.882,1.149,0.512,295.41
4194304,1024,16,4,0.064342,0.716855,0.716855,3.217,1.216,0.442,300.93
4194304,1024,16,4,0.130126,0.612829,0.612829,2.984,1.155,0.435,295.94
4194304,1024,16,4,0.127143,0.632163,0.632163,2.988,1.183,0.531,297.57
4194304,1024,16,4,0.118665,0.613944,0.613944,2.894,1.145,0.488,295.37
4194304,1024,16,4,0.121665,0.719171,0.719171,3.344,1.271,0.533,304.90
4194304,1024,16,4,0.122567,0.605386,0.605386,2.994,1.164,0.447,295.68
4194304,1024,16,4,0.127757,0.611082,0.611082,2.974,1.151,0.443,296.85
4194304,1024,16,4,0.127326,0.609820,0.609820,2.914,1.149,0.487,296.10
4194304,1024,16,4,0.123997,0.608979,0.608979,2.909,1.143,0.464,295.10
4194304,1024,16,4,0.128875,0.604769,0.604769,2.960,1.150,0.446,296.17
4194304,1024,16,4,0.121797,0.609414,0.609414,2.905,1.144,0.472,295.36
4194304,1024,16,4,0.124002,0.605452,0.605452,2.940,1.152,0.477,296.71
4194304,1024,16,4,0.126667,0.611813,0.611813,2.935,1.150,0.455,294.92
4194304,1024,16,4,0.123297,0.637544,0.637544,3.050,1.182,0.467,297.66
4194304,1024,16,4,0.122828,0.613061,0.613061,2.921,1.157,0.502,295.87
4194304,1024,16,4,0.121432,0.611780,0.611780,2.856,1.144,0.520,295.25
4194304,1024,16,4,0.128123,0.622852,0.622852,2.996,1.169,0.491,298.37
4194304,1024,16,4,0.121918,0.609707,0.609707,2.940,1.146,0.445,295.46
4194304,1024,16,4,0.127811,0.607044,0.607044,2.952,1.154,0.461,295.74
