NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
2097152,1024,32,0,0.021773,0.561970,0.561970,0.570,0.586,0.016,100.00
2097152,1024,32,0,0.018908,0.552371,0.552371,0.561,0.573,0.012,100.00
2097152,1024,32,0,0.019001,0.556160,0.556160,0.569,0.577,0.008,100.00
2097152,1024,32,0,0.018458,0.548779,0.548779,0.561,0.569,0.008,100.00
2097152,1024,32,0,0.018269,0.552117,0.552117,0.564,0.572,0.008,100.00
2097152,1024,32,0,0.018368,0.541561,0.541561,0.554,0.562,0.008,100.00
2097152,1024,32,0,0.018554,0.539877,0.539877,0.552,0.560,0.008,100.00
2097152,1024,32,0,0.018426,0.540427,0.540427,0.553,0.561,0.008,100.00
2097152,1024,32,0,0.018316,0.536069,0.536069,0.540,0.556,0.016,100.00
2097152,1024,32,0,0.018251,0.540900,0.540900,0.557,0.561,0.004,100.00
2097152,1024,32,0,0.018031,0.541951,0.541951,0.554,0.562,0.008,100.00
2097152,1024,32,0,0.015424,0.538591,0.538591,0.548,0.556,0.008,100.00
2097152,1024,32,0,0.015673,0.539329,0.539329,0.545,0.557,0.012,100.00
2097152,1024,32,0,0.018280,0.539584,0.539584,0.556,0.560,0.004,100.00
2097152,1024,32,0,0.015532,0.533296,0.533296,0.547,0.551,0.004,100.00
2097152,1024,32,0,0.015659,0.534822,0.534822,0.544,0.552,0.008,100.00
2097152,1024,32,0,0.015518,0.530494,0.530494,0.536,0.548,0.012,100.01
2097152,1024,32,0,0.015511,0.529552,0.529552,0.539,0.547,0.008,100.00
2097152,1024,32,0,0.015521,0.536543,0.536543,0.546,0.554,0.008,100.00
2097152,1024,32,0,0.015512,0.564107,0.564107,0.566,0.582,0.016,100.00
2097152,1024,32,0,0.019078,0.536690,0.536690,0.550,0.558,0.008,99.99
2097152,1024,32,0,0.016096,0.536880,0.536880,0.546,0.555,0.008,99.95
2097152,1024,32,0,0.015540,0.537032,0.537032,0.542,0.554,0.012,100.00
2097152,1024,32,0,0.015631,0.535228,0.535228,0.540,0.553,0.012,99.97
2097152,1024,32,0,0.015464,0.531379,0.531379,0.545,0.549,0.004,99.99
2097152,1024,32,0,0.015547,0.533359,0.533359,0.543,0.551,0.008,99.99
2097152,1024,32,0,0.015488,0.533275,0.533275,0.546,0.551,0.004,99.98
2097152,1024,32,0,0.015514,0.533807,0.533807,0.551,0.551,0.000,100.00
2097152,1024,32,0,0.015462,0.532287,0.532287,0.546,0.550,0.004,100.00
2097152,1024,32,0,0.015455,0.532692,0.532692,0.546,0.550,0.004,100.00
2097152,1024,32,0,0.015526,0.533201,0.533201,0.547,0.551,0.004,100.00
2097152,1024,32,0,0.015514,0.536614,0.536614,0.546,0.554,0.008,100.00
2097152,1024,32,0,0.015536,0.532929,0.532929,0.542,0.550,0.008,100.00
2097152,1024,32,0,0.015462,0.532986,0.532986,0.542,0.550,0.008,100.00
2097152,1024,32,0,0.015561,0.534379,0.534379,0.540,0.552,0.012,100.00
2097152,1024,32,0,0.018204,0.534908,0.534908,0.551,0.555,0.004,100.00
2097152,1024,32,0,0.015426,0.533230,0.533230,0.542,0.550,0.008,100.00
2097152,1024,32,0,0.015555,0.535650,0.535650,0.541,0.553,0.012,100.00
2097152,1024,32,0,0.015634,0.536811,0.536811,0.550,0.554,0.004,100.00
2097152,1024,32,0,0.016453,0.609176,0.609176,0.608,0.628,0.020,100.00
2097152,1024,32,0,0.018976,0.659531,0.659531,0.660,0.681,0.020,100.00
2097152,1024,32,0,0.019918,0.667098,0.667098,0.673,0.689,0.016,100.00
2097152,1024,32,0,0.019692,0.666539,0.666539,0.676,0.688,0.012,100.00
2097152,1024,32,0,0.020286,0.666794,0.666794,0.677,0.689,0.012,100.00
2097152,1024,32,0,0.019529,0.675169,0.675169,0.693,0.697,0.004,100.00
2097152,1024,32,0,0.020091,0.664909,0.664909,0.671,0.687,0.016,100.00
2097152,1024,32,0,0.020538,0.674205,0.674205,0.681,0.697,0.016,100.00
2097152,1024,32,0,0.020165,0.668999,0.668999,0.679,0.691,0.012,100.00
2097152,1024,32,0,0.019587,0.669419,0.669419,0.683,0.691,0.008,100.00
2097152,1024,32,0,0.021000,0.665659,0.665659,0.677,0.689,0.012,100.00
2097152,1024,32,0,0.020476,0.670014,0.670014,0.685,0.693,0.008,100.00
2097152,1024,32,0,0.020731,0.667810,0.667810,0.683,0.691,0.008,100.00
2097152,1024,32,0,0.019587,0.664591,0.664591,0.670,0.686,0.016,100.00
2097152,1024,32,0,0.020322,0.666969,0.666969,0.677,0.689,0.012,100.00
2097152,1024,32,0,0.020134,0.661138,0.661138,0.671,0.683,0.012,100.00
2097152,1024,32,0,0.020127,0.671218,0.671218,0.693,0.693,0.000,100.00
