NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
2097152,1024,32,2,0.028135,0.357805,0.357805,0.778,0.712,0.074,119.58
2097152,1024,32,2,0.051343,0.384939,0.384939,0.847,0.808,0.123,120.08
2097152,1024,32,2,0.028765,0.374388,0.374388,0.812,0.740,0.088,121.72
2097152,1024,32,2,0.038381,0.373792,0.373792,0.827,0.750,0.098,123.20
2097152,1024,32,2,0.024855,0.377214,0.377214,0.788,0.768,0.102,115.88
2097152,1024,32,2,0.037762,0.369640,0.369640,0.810,0.747,0.106,122.68
2097152,1024,32,2,0.028709,0.434332,0.434332,0.920,0.502,0.070,197.19
2097152,1024,32,2,0.039550,0.387232,0.387232,0.812,0.763,0.141,124.96
2097152,1024,32,2,0.023981,0.377964,0.377964,0.818,0.775,0.079,115.81
2097152,1024,32,2,0.023748,0.377041,0.377041,0.794,0.771,0.097,115.58
2097152,1024,32,2,0.028098,0.375138,0.375138,0.794,0.732,0.093,121.15
2097152,1024,32,2,0.030183,0.431709,0.431709,0.887,0.502,0.103,197.25
2097152,1024,32,2,0.039536,0.387697,0.387697,0.837,0.764,0.115,124.56
2097152,1024,32,2,0.046751,0.380796,0.380796,0.813,0.770,0.152,125.42
2097152,1024,32,2,0.032406,0.443816,0.443816,0.952,0.520,0.072,196.86
2097152,1024,32,2,0.025520,0.393963,0.393963,0.822,0.744,0.088,122.34
2097152,1024,32,2,0.028160,0.378055,0.378055,0.809,0.733,0.083,121.74
2097152,1024,32,2,0.029344,0.432117,0.432117,0.900,0.501,0.091,197.78
2097152,1024,32,2,0.040056,0.387404,0.387404,0.877,0.765,0.076,124.57
2097152,1024,32,2,0.023142,0.377573,0.377573,0.812,0.773,0.081,115.55
2097152,1024,32,2,0.042845,0.401495,0.401495,0.876,0.813,0.100,120.12
2097152,1024,32,2,0.028230,0.375859,0.375859,0.778,0.733,0.107,120.75
2097152,1024,32,2,0.040189,0.374792,0.374792,0.826,0.755,0.101,122.81
2097152,1024,32,2,0.028702,0.373258,0.373258,0.805,0.727,0.081,121.87
2097152,1024,32,2,0.023384,0.372203,0.372203,0.793,0.768,0.093,115.30
2097152,1024,32,2,0.023821,0.377268,0.377268,0.787,0.777,0.108,115.10
2097152,1024,32,2,0.037812,0.372949,0.372949,0.817,0.749,0.101,122.55
2097152,1024,32,2,0.037717,0.371723,0.371723,0.824,0.747,0.096,123.13
2097152,1024,32,2,0.029574,0.430140,0.430140,0.892,0.499,0.098,198.18
2097152,1024,32,2,0.039795,0.384822,0.384822,0.844,0.762,0.105,124.54
