| Version  | Processes |      ReadFromFile     |      MatrixDot       |      WriteToFile      |       Elapsed        |       Speedup       |       Efficiency      |
|  Serial  |     1     | 0.0013333333333333333 | 0.05000000000000002  |         0.002         | 0.05333333333333335  |         1.0         |          1.0          |
| Parallel |     1     | 0.0020666666666666676 | 0.17506666666666662  | 0.0012000000000000003 | 0.17839999999999998  | 0.29895366218236186 |  0.29895366218236186  |
| Parallel |     2     | 0.0010000000000000005 | 0.09393333333333333  | 0.0022666666666666673 | 0.09720000000000001  |  0.5486968449931414 |   0.2743484224965707  |
| Parallel |     4     | 0.0016666666666666672 | 0.060399999999999995 |  0.005200000000000001 |        0.0674        |  0.7912957467853613 |  0.19782393669634032  |
| Parallel |     8     |  0.002066666666666667 | 0.040266666666666666 |  0.007466666666666669 | 0.049533333333333346 |  1.0767160161507403 |  0.13458950201884254  |
| Parallel |     16    |  0.21273333333333333  | 0.05333333333333335  |   0.5167333333333334  |  0.7830666666666667  |  0.0681082921845735 | 0.0042567682615358435 |
