NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
4194304,4096,30,16,0.017566,0.881251,0.881251,4.750,0.903,0.048,531.41
4194304,4096,30,16,0.016255,0.876780,0.876780,4.720,0.897,0.048,531.50
4194304,4096,30,16,0.018972,0.888359,0.888359,4.696,0.911,0.041,519.79
4194304,4096,30,16,0.015657,0.916153,0.916153,4.821,0.936,0.048,520.31
4194304,4096,30,16,0.016518,0.884665,0.884665,4.637,0.905,0.032,515.87
4194304,4096,30,16,0.015376,0.915417,0.915417,4.880,0.935,0.057,528.12
4194304,4096,30,16,0.016171,0.893592,0.893592,4.742,0.914,0.024,521.67
4194304,4096,30,16,0.015849,0.876776,0.876776,4.713,0.897,0.040,530.02
4194304,4096,30,16,0.016917,0.902034,0.902034,4.792,0.923,0.040,523.47
4194304,4096,30,16,0.015722,0.881063,0.881063,4.713,0.901,0.056,529.51
