| Version  | Processes |        user        |     generatePoints    |   classifyPoint    |       Total        |      Speedup       |     Efficiency     |
|  Serial  |     1     | 10.956389999999999 | 0.0012906299999999999 | 10.955980749999998 | 10.955980749999998 |        1.0         |        1.0         |
| Parallel |     1     |       6.4474       | 0.0028018599999999993 |     6.43878458     |     6.43878458     | 1.7015603820682565 | 1.7015603820682565 |
| Parallel |     2     | 11.137170000000001 | 0.0032208499999999995 |     5.57310444     |     5.57310444     |  1.96586675666175  | 0.982933378330875  |
| Parallel |     4     |      9.31045       |       0.00534998      |     2.33856006     |     2.33856006     | 4.684925966793429  | 1.1712314916983573 |
| Parallel |     8     | 7.9856799999999994 |  0.005716730000000001 |     0.98836352     |     0.98836352     | 11.084970790908995 | 1.3856213488636244 |
| Parallel |     16    |         0          |         50.97         |         0          |         0          |        inf         |        inf         |
