| Version  | Processes |        user        |     generatePoints    |    classifyPoint    |        Total        |      Speedup       |     Efficiency     |
|  Serial  |     1     | 2.8914799999999996 |       0.00062995      |  2.8906870500000004 |  2.8906870500000004 |        1.0         |        1.0         |
| Parallel |     1     | 3.612029999999999  | 0.0014172499999999999 |  3.6001002399999997 |  3.6001002399999997 | 0.8029462674072655 | 0.8029462674072655 |
| Parallel |     2     |      2.11489       |       0.0015501       |      1.04587695     |      1.04587695     | 2.7638882853284032 | 1.3819441426642016 |
| Parallel |     4     | 1.3443100000000001 |  0.002780959999999999 | 0.32334010999999996 | 0.32334010999999996 | 8.940081853748367  | 2.235020463437092  |
| Parallel |     8     |      1.28007       | 0.0034592299999999998 | 0.14413552999999998 | 0.14413552999999998 | 20.055339929023752 | 2.506917491127969  |
| Parallel |     16    |         0          |         48.13         |          0          |          0          |        inf         |        inf         |
