row,columns,threads,user,elapsed,sys,pCPU
10000,10000,8,0.99,0.21,0.56,718%
10000,10000,8,0.86,0.20,0.59,722%
10000,10000,8,0.90,0.20,0.55,721%
10000,10000,8,0.67,0.22,0.80,673%
10000,10000,8,0.89,0.20,0.59,722%
10000,10000,8,0.88,0.20,0.60,724%
10000,10000,8,0.92,0.20,0.55,722%
10000,10000,8,0.89,0.20,0.60,723%
10000,10000,8,0.90,0.20,0.59,720%
10000,10000,8,0.92,0.20,0.56,723%
10000,10000,8,0.92,0.20,0.57,725%
10000,10000,8,0.88,0.21,0.60,688%
10000,10000,8,0.91,0.20,0.54,724%
10000,10000,8,0.97,0.20,0.51,723%
10000,10000,8,0.91,0.20,0.57,724%
10000,10000,8,0.92,0.20,0.55,723%
10000,10000,8,0.87,0.20,0.61,722%
10000,10000,8,0.87,0.20,0.59,723%
10000,10000,8,0.85,0.20,0.60,725%
10000,10000,8,0.94,0.20,0.53,725%
10000,10000,8,0.91,0.20,0.57,724%
10000,10000,8,0.88,0.20,0.57,722%
10000,10000,8,0.88,0.20,0.60,721%
10000,10000,8,0.88,0.20,0.59,723%
10000,10000,8,0.92,0.20,0.55,725%
10000,10000,8,0.92,0.20,0.56,725%
10000,10000,8,0.91,0.20,0.57,723%
10000,10000,8,0.89,0.20,0.58,723%
10000,10000,8,0.86,0.20,0.62,723%
10000,10000,8,0.91,0.20,0.56,724%
10000,10000,8,0.84,0.20,0.62,724%
10000,10000,8,0.89,0.20,0.57,723%
10000,10000,8,0.85,0.20,0.61,724%
10000,10000,8,0.90,0.20,0.58,723%
10000,10000,8,0.87,0.20,0.58,724%
10000,10000,8,0.93,0.20,0.53,723%
10000,10000,8,0.89,0.20,0.57,723%
10000,10000,8,0.69,0.21,0.76,674%
10000,10000,8,0.86,0.20,0.59,722%
10000,10000,8,0.85,0.20,0.60,723%
10000,10000,8,0.86,0.20,0.61,722%
10000,10000,8,0.90,0.20,0.55,723%
10000,10000,8,0.79,0.20,0.65,722%
10000,10000,8,0.89,0.20,0.56,723%
10000,10000,8,0.90,0.20,0.56,723%
10000,10000,8,0.92,0.20,0.56,724%
10000,10000,8,0.88,0.20,0.57,723%
10000,10000,8,0.87,0.20,0.57,721%
10000,10000,8,0.85,0.20,0.60,722%
10000,10000,8,0.89,0.20,0.56,724%
10000,10000,8,0.90,0.20,0.55,724%
10000,10000,8,0.86,0.20,0.59,710%
10000,10000,8,0.85,0.20,0.61,725%
10000,10000,8,0.86,0.20,0.60,723%
10000,10000,8,0.92,0.20,0.54,722%
10000,10000,8,0.91,0.20,0.56,722%
10000,10000,8,0.85,0.20,0.62,722%
10000,10000,8,0.91,0.20,0.55,725%
10000,10000,8,0.87,0.20,0.59,723%
10000,10000,8,0.73,0.22,0.75,679%
10000,10000,8,0.90,0.20,0.58,721%
10000,10000,8,0.87,0.20,0.58,722%
10000,10000,8,0.93,0.20,0.54,723%
10000,10000,8,0.86,0.20,0.60,725%
10000,10000,8,0.78,0.21,0.68,683%
10000,10000,8,0.86,0.20,0.60,723%
10000,10000,8,0.88,0.20,0.56,713%
10000,10000,8,0.93,0.20,0.53,722%
10000,10000,8,0.92,0.20,0.54,725%
10000,10000,8,0.88,0.20,0.57,724%
10000,10000,8,0.85,0.20,0.61,723%
10000,10000,8,0.91,0.20,0.56,724%
10000,10000,8,0.68,0.21,0.78,679%
10000,10000,8,0.95,0.20,0.54,724%
10000,10000,8,0.80,0.21,0.68,692%
10000,10000,8,0.94,0.20,0.54,723%
10000,10000,8,0.88,0.20,0.57,724%
10000,10000,8,0.92,0.20,0.54,723%
10000,10000,8,0.87,0.20,0.58,724%
10000,10000,8,0.89,0.20,0.55,724%
10000,10000,8,0.93,0.20,0.53,724%
10000,10000,8,0.75,0.21,0.73,678%
10000,10000,8,0.94,0.20,0.54,723%
10000,10000,8,0.89,0.20,0.57,725%
10000,10000,8,0.88,0.20,0.57,723%
10000,10000,8,0.83,0.20,0.61,716%
10000,10000,8,0.90,0.20,0.55,721%
10000,10000,8,0.89,0.20,0.57,722%
10000,10000,8,0.93,0.20,0.55,724%
10000,10000,8,0.90,0.20,0.55,724%
10000,10000,8,0.86,0.20,0.61,724%
10000,10000,8,0.92,0.20,0.53,723%
10000,10000,8,0.66,0.21,0.79,678%
10000,10000,8,0.88,0.20,0.59,723%
10000,10000,8,0.88,0.20,0.57,723%
10000,10000,8,0.92,0.20,0.53,722%
10000,10000,8,0.86,0.20,0.59,725%
10000,10000,8,0.89,0.20,0.56,724%
10000,10000,8,0.93,0.20,0.52,724%
10000,10000,8,0.86,0.20,0.58,723%
10000,10000,8,0.90,0.20,0.55,724%
10000,10000,8,0.92,0.20,0.53,722%
10000,10000,8,0.91,0.20,0.55,723%
10000,10000,8,0.89,0.20,0.57,723%
10000,10000,8,0.89,0.20,0.57,723%
10000,10000,8,0.90,0.20,0.55,722%
10000,10000,8,0.73,0.21,0.71,684%
10000,10000,8,0.88,0.20,0.59,723%
10000,10000,8,0.86,0.20,0.58,721%
10000,10000,8,0.92,0.20,0.56,715%
10000,10000,8,0.89,0.20,0.56,724%
10000,10000,8,0.85,0.20,0.60,722%
10000,10000,8,0.87,0.20,0.58,719%
10000,10000,8,0.89,0.20,0.55,722%
10000,10000,8,0.88,0.20,0.58,725%
10000,10000,8,0.90,0.20,0.55,721%
10000,10000,8,0.91,0.20,0.53,719%
10000,10000,8,0.86,0.20,0.58,722%
10000,10000,8,0.91,0.20,0.56,721%
10000,10000,8,0.93,0.20,0.51,721%
10000,10000,8,0.81,0.20,0.63,722%
10000,10000,8,0.86,0.20,0.60,721%
10000,10000,8,0.89,0.20,0.58,721%
10000,10000,8,0.86,0.20,0.58,724%
10000,10000,8,0.86,0.20,0.58,722%
10000,10000,8,0.86,0.20,0.61,722%
10000,10000,8,0.89,0.20,0.56,720%
10000,10000,8,0.83,0.20,0.62,722%
10000,10000,8,0.92,0.20,0.55,724%
10000,10000,8,0.85,0.20,0.59,722%
10000,10000,8,0.90,0.20,0.55,721%
10000,10000,8,0.91,0.20,0.55,723%
10000,10000,8,0.84,0.20,0.62,717%
10000,10000,8,0.87,0.20,0.60,724%
10000,10000,8,0.91,0.20,0.54,721%
10000,10000,8,0.88,0.20,0.57,721%
10000,10000,8,0.89,0.20,0.56,723%
10000,10000,8,0.89,0.20,0.56,723%
10000,10000,8,0.90,0.20,0.59,721%
10000,10000,8,0.90,0.20,0.54,718%
10000,10000,8,0.89,0.20,0.58,725%
10000,10000,8,0.89,0.20,0.60,723%
10000,10000,8,0.91,0.20,0.57,721%
10000,10000,8,0.93,0.20,0.53,720%
10000,10000,8,0.95,0.20,0.52,721%
10000,10000,8,0.92,0.20,0.56,722%
10000,10000,8,0.93,0.20,0.55,720%
10000,10000,8,0.77,0.23,0.79,674%
10000,10000,8,0.90,0.20,0.56,723%
10000,10000,8,0.90,0.20,0.57,717%
10000,10000,8,0.86,0.20,0.61,723%
10000,10000,8,0.92,0.20,0.56,721%
10000,10000,8,0.89,0.20,0.60,723%
10000,10000,8,0.87,0.20,0.61,722%
10000,10000,8,0.86,0.20,0.61,721%
10000,10000,8,0.88,0.20,0.60,721%
10000,10000,8,0.87,0.20,0.61,723%
10000,10000,8,0.88,0.20,0.59,723%
10000,10000,8,0.89,0.20,0.59,721%
10000,10000,8,0.84,0.20,0.63,722%
10000,10000,8,0.89,0.20,0.59,722%
10000,10000,8,0.86,0.20,0.61,722%
10000,10000,8,0.88,0.20,0.59,722%
10000,10000,8,0.88,0.20,0.60,722%
