A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
2000,2000,2000,1,0.021,15.889,0.000,15.910
2000,2000,2000,1,0.014,15.572,0.000,15.585
2000,2000,2000,1,0.013,15.588,0.000,15.601
2000,2000,2000,1,0.012,15.540,0.000,15.552
2000,2000,2000,1,0.013,15.600,0.000,15.612
2000,2000,2000,1,0.012,15.582,0.000,15.594
2000,2000,2000,1,0.013,15.580,0.000,15.593
2000,2000,2000,1,0.012,15.580,0.000,15.592
2000,2000,2000,1,0.012,15.555,0.000,15.568
2000,2000,2000,1,0.013,15.578,0.000,15.590
2000,2000,2000,1,0.013,15.564,0.000,15.577
2000,2000,2000,1,0.013,15.567,0.000,15.579
2000,2000,2000,1,0.012,15.656,0.000,15.668
2000,2000,2000,1,0.013,15.571,0.000,15.584
2000,2000,2000,1,0.013,15.571,0.000,15.584
