A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
2000,2000,2000,2,0.007,9.883,0.000,9.889
2000,2000,2000,2,0.008,9.854,0.000,9.862
2000,2000,2000,2,0.008,9.852,0.000,9.860
2000,2000,2000,2,0.008,9.923,0.000,9.931
2000,2000,2000,2,0.008,9.916,0.000,9.924
2000,2000,2000,2,0.008,9.912,0.000,9.920
2000,2000,2000,2,0.008,9.906,0.000,9.914
2000,2000,2000,2,0.008,9.986,0.000,9.993
2000,2000,2000,2,0.008,9.784,0.000,9.792
2000,2000,2000,2,0.008,9.843,0.000,9.851
2000,2000,2000,2,0.008,9.996,0.000,10.004
2000,2000,2000,2,0.008,9.837,0.000,9.845
2000,2000,2000,2,0.008,9.876,0.000,9.884
2000,2000,2000,2,0.008,9.894,0.000,9.902
2000,2000,2000,2,0.008,9.851,0.000,9.859
